Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,Name,Latitude,Longitude,Level,Node
active,0,5,c4604306-fd03-407a-9d3f-4f171d57736f,Q7-CEN-1380,path,CEN,[null],node1380,36,24,1,root
active,0,5,9b9d0128-e130-40ac-8991-a89a0ed6c54b,Q7-CEN-1379,path,CEN,[null],node1379,36,23,1,root
active,0,5,ff31207b-ebd0-4cb4-a764-557463cb3fb1,Q7-CEN-1378,path,CEN,[null],node1378,36,22,1,root
active,0,5,54aaa6ff-8caa-4732-9ece-ddb129104b5e,Q7-CEN-1377,path,CEN,[null],node1377,36,21,1,root
active,0,5,36bed58c-b363-4b43-88ce-6eabb5560a87,Q7-CEN-1376,path,CEN,[null],node1376,36,20,1,root
active,0,5,a1e4dc71-14f9-4f99-b838-06c632a4f148,Q7-CEN-1375,path,CEN,[null],node1375,36,19,1,root
active,0,5,ec008b88-1aa1-4268-a7a0-76c5fe2020cd,Q7-CEN-1374,path,CEN,[null],node1374,36,18,1,root
active,0,5,7bd37ff5-bf2e-4ae8-ae6e-b1ddcf168167,Q7-CEN-1373,path,CEN,[null],node1373,36,17,1,root
active,0,5,8d2551a7-0f41-4669-ae98-36b757252ce5,Q7-CEN-1372,path,CEN,[null],node1372,36,16,1,root
active,0,5,b9295916-5e86-45ba-a7e9-510aed0399d1,Q7-CEN-2148,path,CEN,[null],node2148,36,15,1,root
active,0,5,7f2c6727-11f9-42d7-89ac-dd61e14e6e93,Q7-CEN-407,path,CEN,[null],node407,36,14,1,root
active,0,5,40dbb690-3a9d-4885-81f7-3bfe15a941ef,Q7-CEN-408,path,CEN,[null],node408,36,13,1,root
active,0,5,0daedde2-a44b-464c-b706-c38585b84336,Q7-CEN-409,path,CEN,[null],node409,36,12,1,root
active,0,5,710639ec-21b8-41bb-a766-1e2e7c9ab9cc,Q7-CEN-410,path,CEN,[null],node410,36,11,1,root
active,0,5,b5332c57-397b-4a96-8e57-cd7bbf599391,Q7-CEN-411,path,CEN,[null],node411,36,10,1,root
active,0,5,2f2b846f-d81b-4593-9776-25b72a0da3ee,Q7-CEN-412,path,CEN,[null],node412,36,9,1,root
active,0,5,fd0df599-0e78-49cd-9523-6c2f9aa4912f,Q7-CEN-413,path,CEN,[null],node413,36,8,1,root
active,0,5,6f3321f0-e251-44cf-9ee6-233e489edb2c,Q7-CEN-414,path,CEN,[null],node414,36,7,1,root
active,0,5,75477dac-7a9a-4905-8d88-fc8d03a707ff,Q7-CEN-415,path,CEN,[null],node415,36,6,1,root
active,0,5,bb7f5960-27a6-4be8-b931-76a6a436b7c0,Q7-CEN-416,path,CEN,[null],node416,36,5,1,root
active,0,5,0d877a41-aea0-45c0-bb03-98275f57decc,Q7-CEN-417,path,CEN,[null],node417,36,4,1,root
active,0,5,29bec97a-d190-441e-81ce-4a2bf177fa05,Q7-CEN-418,path,CEN,[null],node418,36,3,1,root
active,0,5,eab29e79-c671-400c-88c7-f9a4dfa53b8e,Q7-CEN-419,path,CEN,[null],node419,36,2,1,root
active,0,5,069ef9d4-2ab4-4a65-8376-b5c44b189b9e,Q7-CEN-420,path,CEN,[null],node420,36,1,1,root
active,0,5,b2aa9e39-bbd4-4459-9ab8-6cf61276c9f6,Q7-CEN-2002,path,CEN,[null],node2002,36,0,1,root
active,1,5,29d116b3-8b9f-4a03-b373-051d0639b21e,Q7-CEN-2437,bincar,CEN,[null],node2437,35,30,1,root
active,0,5,cecae081-dcc6-4883-8253-813daf8d342c,Q7-CEN-2074,path,CEN,[null],node2074,35,29,1,root
active,1,5,73090050-d959-4149-b9be-5f990f0feda4,Q7-CEN-1371,bin,CEN,[null],node1371,35,28,1,root
active,1,5,08bf9a34-9d0a-4704-a8de-f37d5b084110,Q7-CEN-1370,bin,CEN,[null],node1370,35,27,1,root
active,1,5,14678ecc-b83a-45da-a7ce-a70cb69f6a08,Q7-CEN-1369,bin,CEN,[null],node1369,35,26,1,root
active,1,5,c99b6206-41ef-4790-8340-3d835c50ee19,Q7-CEN-1368,bin,CEN,[null],node1368,35,25,1,root
active,1,5,be3d67a1-6cb9-4734-9e85-6cf7307e9685,Q7-CEN-1367,bin,CEN,[null],node1367,35,24,1,root
active,1,5,4df89a97-0dbf-452a-b6ef-03f1e4f086ef,Q7-CEN-1366,bin,CEN,[null],node1366,35,23,1,root
active,1,5,d9b8b7a4-2662-49a6-8eb7-9ab25258f09e,Q7-CEN-1365,bin,CEN,[null],node1365,35,22,1,root
active,1,5,e3b0f235-1a13-41f3-a121-c50ffa3897ed,Q7-CEN-1364,bin,CEN,[null],node1364,35,21,1,root
active,1,5,20ea4599-a9b2-49d6-8f47-a8a8d5bfb41b,Q7-CEN-1363,bin,CEN,[null],node1363,35,20,1,root
active,1,5,04420a29-8530-435b-b767-42b926d35a43,Q7-CEN-1362,bin,CEN,[null],node1362,35,19,1,root
active,1,5,d271eb91-b017-429c-9ce2-ca5e54503f01,Q7-CEN-1361,bin,CEN,[null],node1361,35,18,1,root
active,1,5,9dc042a1-ee24-4ae3-87a2-978204425507,Q7-CEN-1360,bin,CEN,[null],node1360,35,17,1,root
active,1,5,1fa62db1-fd06-452e-a759-ca1ce83e8b39,Q7-CEN-1359,bin,CEN,[null],node1359,35,16,1,root
active,0,5,cecae081-dcc6-4883-8253-813daf8d342c,Q7-CEN-2147,path,CEN,[null],node2147,35,15,1,root
active,1,5,518b9423-9fb3-406e-83e8-bfdd4c00300b,Q7-CEN-393,bin,CEN,[null],node393,35,14,1,root
active,1,5,3d4a630a-6d27-405a-ad53-5adf7daf82f2,Q7-CEN-394,bin,CEN,[null],node394,35,13,1,root
active,1,5,8b3ae386-cefe-450f-9421-92bfbf839b10,Q7-CEN-395,bin,CEN,[null],node395,35,12,1,root
active,1,5,3e244ef8-ac6d-4c19-b4e7-b175f01f4fd2,Q7-CEN-396,bin,CEN,[null],node396,35,11,1,root
active,1,5,293b0652-3741-4629-989a-b83bd3045c21,Q7-CEN-397,bin,CEN,[null],node397,35,10,1,root
active,1,5,ef96f209-dc35-4600-a95c-1137c476cebc,Q7-CEN-398,bin,CEN,[null],node398,35,9,1,root
active,1,5,0d9f8046-66d0-4042-8cf1-c6a6edc703c0,Q7-CEN-399,bin,CEN,[null],node399,35,8,1,root
active,1,5,8fcc0f0f-86b0-4e1a-b8ce-fb60d1e250cc,Q7-CEN-400,bin,CEN,[null],node400,35,7,1,root
active,1,5,ba7a87a9-c0ff-4ff0-8761-282147916c0e,Q7-CEN-401,bin,CEN,[null],node401,35,6,1,root
active,1,5,0ac83ecd-c186-4248-a750-b2c86ac33ed2,Q7-CEN-402,bin,CEN,[null],node402,35,5,1,root
active,1,5,3de32e79-accb-4b9d-802b-c000ca258c5e,Q7-CEN-403,bin,CEN,[null],node403,35,4,1,root
active,1,5,feaccac0-a285-4655-bcc1-89ef18ff52bd,Q7-CEN-404,bin,CEN,[null],node404,35,3,1,root
active,1,5,4cceffb1-193f-4cbf-8e33-b6032a0c2ece,Q7-CEN-405,bin,CEN,[null],node405,35,2,1,root
active,1,5,7d70bd2b-1260-4f0a-a05c-cccbe1cc0cb2,Q7-CEN-406,bin,CEN,[null],node406,35,1,1,root
active,0,5,2d703b11-f671-4e24-997f-bd4da0244a4b,Q7-CEN-2001,path,CEN,[null],node2001,35,0,1,root
active,1,5,35c1b0fe-2c79-4ebc-a72d-627bb09ee19e,Q7-CEN-2436,bincar,CEN,[null],node2436,34,30,1,root
active,0,5,7f2b16dc-fac3-4d3a-9bbf-53d0958f91f2,Q7-CEN-2073,path,CEN,[null],node2073,34,29,1,root
active,-1,5,efd6aa04-dcd7-4ecc-869d-7d700342c514,Q7-CEN-1358,bin,CEN,[null],node1358,34,28,1,root
active,-1,5,e50f08a9-502d-4337-8dc3-f2a679f14d7f,Q7-CEN-1357,bin,CEN,[null],node1357,34,27,1,root
active,-1,5,9c71df66-45da-4909-a2a3-2cd086195342,Q7-CEN-1356,bin,CEN,[null],node1356,34,26,1,root
active,-1,5,d863fec5-4218-4c29-8c4a-53bfe3a422d7,Q7-CEN-1355,bin,CEN,[null],node1355,34,25,1,root
active,-1,5,4035af3c-24f3-44df-9a35-abea6285dcef,Q7-CEN-1354,bin,CEN,[null],node1354,34,24,1,root
active,-1,5,46537463-5459-42e5-9fd3-d779e53ecceb,Q7-CEN-1353,bin,CEN,[null],node1353,34,23,1,root
active,-1,5,a46e0ba5-c0ca-412c-b78a-0cc39efee95d,Q7-CEN-1352,bin,CEN,[null],node1352,34,22,1,root
active,-1,5,ba00a6dc-042a-413a-ab8d-07de86a62050,Q7-CEN-1351,bin,CEN,[null],node1351,34,21,1,root
active,-1,5,91f63498-0727-4797-9f70-b39f8c0fde9c,Q7-CEN-1350,bin,CEN,[null],node1350,34,20,1,root
active,-1,5,d643b49e-0a4f-4f22-bd2b-9cc65672f3db,Q7-CEN-1349,bin,CEN,[null],node1349,34,19,1,root
active,-1,5,72493032-9e13-4df7-af85-12474490aa07,Q7-CEN-1348,bin,CEN,[null],node1348,34,18,1,root
active,-1,5,4dffafe6-4dbf-400d-b0e4-8dfe3917b114,Q7-CEN-1347,bin,CEN,[null],node1347,34,17,1,root
active,-1,5,e6dc35b5-983d-4103-9292-33d5c0dfcc9b,Q7-CEN-1346,bin,CEN,[null],node1346,34,16,1,root
active,0,5,7f2b16dc-fac3-4d3a-9bbf-53d0958f91f2,Q7-CEN-2146,path,CEN,[null],node2146,34,15,1,root
active,-1,5,a1cea3c3-98b0-4754-83b4-a68d38401c7d,Q7-CEN-379,bin,CEN,[null],node379,34,14,1,root
active,-1,5,02c39a27-60e1-423c-882b-0dd431232a9b,Q7-CEN-380,bin,CEN,[null],node380,34,13,1,root
active,-1,5,e735d275-7a71-4400-8cf6-e1a112867245,Q7-CEN-381,bin,CEN,[null],node381,34,12,1,root
active,-1,5,cadd30e1-33a6-4d59-a6ba-9b2b802268d9,Q7-CEN-382,bin,CEN,[null],node382,34,11,1,root
active,-1,5,5f194a34-1373-45a9-916c-df67688369d8,Q7-CEN-383,bin,CEN,[null],node383,34,10,1,root
active,-1,5,936b63fd-2023-47dc-b357-4e751a04d05d,Q7-CEN-384,bin,CEN,[null],node384,34,9,1,root
active,-1,5,2b97cfb1-ad37-428d-a11a-cfe3be5df671,Q7-CEN-385,bin,CEN,[null],node385,34,8,1,root
active,-1,5,12140036-e12e-4f25-b994-6f517700b95d,Q7-CEN-386,bin,CEN,[null],node386,34,7,1,root
active,-1,5,6b64ad57-7273-451d-851f-bd80da270d95,Q7-CEN-387,bin,CEN,[null],node387,34,6,1,root
active,-1,5,811100a0-4cde-4e5e-a6f4-1d950ab697bf,Q7-CEN-388,bin,CEN,[null],node388,34,5,1,root
active,-1,5,fd8dbcd0-0bd5-4918-9347-ac2d592b1ece,Q7-CEN-389,bin,CEN,[null],node389,34,4,1,root
active,-1,5,64d6d22b-c5ac-43c1-9a5a-bdbae676924c,Q7-CEN-390,bin,CEN,[null],node390,34,3,1,root
active,-1,5,a97d8046-08fb-4cce-a8b7-abdb3b52e7b0,Q7-CEN-391,bin,CEN,[null],node391,34,2,1,root
active,-1,5,1f901cae-c336-4ba7-9201-1ce7b060d371,Q7-CEN-392,bin,CEN,[null],node392,34,1,1,root
active,0,5,856cacbd-0e57-4328-ba83-a22d43d4556f,Q7-CEN-2000,path,CEN,[null],node2000,34,0,1,root
active,1,5,9b8bd8cf-f3ae-4d93-a3c9-261e21e1851a,Q7-CEN-2435,bincar,CEN,[null],node2435,33,30,1,root
active,0,5,a21a2c38-e390-44f9-872a-93bc82cb6227,Q7-CEN-2072,path,CEN,[null],node2072,33,29,1,root
active,0,5,198c4f4b-4712-4841-a8d4-fe485ac37c95,Q7-CEN-1345,path,CEN,[null],node1345,33,28,1,root
active,0,5,18f9520e-fdc3-4342-805f-6aa2840cfbcb,Q7-CEN-1344,path,CEN,[null],node1344,33,27,1,root
active,0,5,3322cb58-422e-4609-af4a-29a24b993389,Q7-CEN-1343,path,CEN,[null],node1343,33,26,1,root
active,0,5,128be89c-1110-4d5f-a995-c2d868b797c5,Q7-CEN-1342,path,CEN,[null],node1342,33,25,1,root
active,0,5,76396a1d-0066-4ccc-b39f-c6c439f28f3e,Q7-CEN-1341,path,CEN,[null],node1341,33,24,1,root
active,0,5,74a742b3-d094-4a41-af5e-d1f8a8950db2,Q7-CEN-1340,path,CEN,[null],node1340,33,23,1,root
active,0,5,eb769d2c-c77c-4e1e-9d1c-11bb220b30eb,Q7-CEN-1339,path,CEN,[null],node1339,33,22,1,root
active,0,5,5a6a24e1-6c2a-466b-9f63-2c8d94fa6110,Q7-CEN-1338,path,CEN,[null],node1338,33,21,1,root
active,0,5,5e2918a8-83dd-4071-bd84-5b3a311a85cd,Q7-CEN-1337,path,CEN,[null],node1337,33,20,1,root
active,0,5,59c42f41-b2d6-4ab4-8b77-c1222ac6ad56,Q7-CEN-1336,path,CEN,[null],node1336,33,19,1,root
active,0,5,d3cec5fa-e2cb-4c31-833b-8aea78f4c55a,Q7-CEN-1335,path,CEN,[null],node1335,33,18,1,root
active,0,5,2c9dabe2-92a5-4569-9240-005591058cdb,Q7-CEN-1334,path,CEN,[null],node1334,33,17,1,root
active,0,5,b56c5f62-9c71-45ae-88a6-474d8d9a1ba3,Q7-CEN-1333,path,CEN,[null],node1333,33,16,1,root
active,0,5,a21a2c38-e390-44f9-872a-93bc82cb6227,Q7-CEN-2145,path,CEN,[null],node2145,33,15,1,root
active,0,5,b42ad1c0-0e00-4b0b-b2b5-47a0aed1b464,Q7-CEN-365,path,CEN,[null],node365,33,14,1,root
active,0,5,c5690717-ac6f-4f2f-8974-140d81e25f04,Q7-CEN-366,path,CEN,[null],node366,33,13,1,root
active,0,5,10b00361-10e2-427d-84fc-e91059b8bbb6,Q7-CEN-367,path,CEN,[null],node367,33,12,1,root
active,0,5,c2869139-eb0c-417c-a122-3e09717e2dce,Q7-CEN-368,path,CEN,[null],node368,33,11,1,root
active,0,5,b55c681e-d8f5-4546-adcf-e66c57fa0b78,Q7-CEN-369,path,CEN,[null],node369,33,10,1,root
active,0,5,121a155e-9410-41b0-bb2e-e78acfeb7445,Q7-CEN-370,path,CEN,[null],node370,33,9,1,root
active,0,5,2de5e73a-f680-4c6b-989b-93723b061366,Q7-CEN-371,path,CEN,[null],node371,33,8,1,root
active,0,5,94c197b5-77d5-4adb-9645-d4f46b4f78dc,Q7-CEN-372,path,CEN,[null],node372,33,7,1,root
active,0,5,a50b34a2-3391-455a-a924-00f0a95a728e,Q7-CEN-373,path,CEN,[null],node373,33,6,1,root
active,0,5,30a1f3f0-d0c6-4fbd-a542-508222de2152,Q7-CEN-374,path,CEN,[null],node374,33,5,1,root
active,0,5,8952596c-8d78-412e-ae68-2948fceeb30a,Q7-CEN-375,path,CEN,[null],node375,33,4,1,root
active,0,5,b8e921d3-64a0-453a-b4e1-bfe4a166aed0,Q7-CEN-376,path,CEN,[null],node376,33,3,1,root
active,0,5,2be214f0-53b8-4862-9372-dc714b48eb24,Q7-CEN-377,path,CEN,[null],node377,33,2,1,root
active,0,5,b0c1d070-6c99-4699-a1d2-ddfdadd3f707,Q7-CEN-378,path,CEN,[null],node378,33,1,1,root
active,0,5,a4547298-0688-40c3-a5c6-47c0ba648872,Q7-CEN-1999,path,CEN,[null],node1999,33,0,1,root
active,1,5,d199ad3a-ecc7-4ca4-a057-07a2c7579c73,Q7-CEN-2434,bincar,CEN,[null],node2434,32,30,1,root
active,0,5,e11f802b-2543-4052-8635-98ffa3722aab,Q7-CEN-2071,path,CEN,[null],node2071,32,29,1,root
active,1,5,a7e7b758-d6af-4efe-8e45-0e4fdb04f1e1,Q7-CEN-1332,bin,CEN,[null],node1332,32,28,1,root
active,1,5,025a6464-f30c-482f-a062-c3dae79654d9,Q7-CEN-1331,bin,CEN,[null],node1331,32,27,1,root
active,1,5,0c736039-a37b-43ac-92e2-bc9a4e845904,Q7-CEN-1330,bin,CEN,[null],node1330,32,26,1,root
active,1,5,1e2a0db2-2604-48c4-839c-f85e01d13dd2,Q7-CEN-1329,bin,CEN,[null],node1329,32,25,1,root
active,1,5,3dba55a3-f80e-4d1e-bc9b-82b77a432472,Q7-CEN-1328,bin,CEN,[null],node1328,32,24,1,root
active,1,5,c5fe791a-ed87-4fb5-a5a1-1a73276a2450,Q7-CEN-1327,bin,CEN,[null],node1327,32,23,1,root
active,1,5,83857054-7287-4d9c-a7a7-60094904b0ed,Q7-CEN-1326,bin,CEN,[null],node1326,32,22,1,root
active,1,5,ab5c253d-ff3b-477a-9dc6-1a9b957ce5c9,Q7-CEN-1325,bin,CEN,[null],node1325,32,21,1,root
active,1,5,e06507b2-6aa7-497f-a64d-3ddc3608c548,Q7-CEN-1324,bin,CEN,[null],node1324,32,20,1,root
active,1,5,60542c17-fe05-42a4-b8ef-c316a4651644,Q7-CEN-1323,bin,CEN,[null],node1323,32,19,1,root
active,1,5,975c8c8e-30bb-4906-b928-0e4ae3faecb5,Q7-CEN-1322,bin,CEN,[null],node1322,32,18,1,root
active,1,5,4dee5d33-0640-452d-9c47-03b22d6f2615,Q7-CEN-1321,bin,CEN,[null],node1321,32,17,1,root
active,1,5,bce0fcd7-4cbf-48c4-971f-b68e386d6c53,Q7-CEN-1320,bin,CEN,[null],node1320,32,16,1,root
active,0,5,e11f802b-2543-4052-8635-98ffa3722aab,Q7-CEN-2144,path,CEN,[null],node2144,32,15,1,root
active,1,5,4cb95ee9-8305-4f6e-8853-bdd1c557b27b,Q7-CEN-351,bin,CEN,[null],node351,32,14,1,root
active,1,5,1815be72-3283-4f6e-9f89-d14e73b9c4bc,Q7-CEN-352,bin,CEN,[null],node352,32,13,1,root
active,1,5,fcea20b5-adb4-4d03-afc0-7bd4cf383f9e,Q7-CEN-353,bin,CEN,[null],node353,32,12,1,root
active,1,5,c6bb3237-5c89-4a00-bde3-31f20971d9ce,Q7-CEN-354,bin,CEN,[null],node354,32,11,1,root
active,1,5,543a1726-2680-414c-a708-31dede68a86a,Q7-CEN-355,bin,CEN,[null],node355,32,10,1,root
active,1,5,807e6008-06e7-46f3-9d7f-4d356d35ad9c,Q7-CEN-356,bin,CEN,[null],node356,32,9,1,root
active,1,5,72e85a8e-bd2c-4f0e-a717-b5e1b7451f85,Q7-CEN-357,bin,CEN,[null],node357,32,8,1,root
active,1,5,cd618588-c8c3-4d69-8e88-de8f4fe50b8a,Q7-CEN-358,bin,CEN,[null],node358,32,7,1,root
active,1,5,77d9e788-8928-44be-bb99-d322729d8d85,Q7-CEN-359,bin,CEN,[null],node359,32,6,1,root
active,1,5,81a72d12-d2f6-4aa2-bbd7-938bc4ab7176,Q7-CEN-360,bin,CEN,[null],node360,32,5,1,root
active,1,5,2ded6624-890c-4376-aa20-6ce7b3ca6cd1,Q7-CEN-361,bin,CEN,[null],node361,32,4,1,root
active,1,5,ab196b46-ef39-421c-8b86-b72f6d4b1d55,Q7-CEN-362,bin,CEN,[null],node362,32,3,1,root
active,1,5,6bb29ba5-7cce-46d5-b291-3161056343da,Q7-CEN-363,bin,CEN,[null],node363,32,2,1,root
active,1,5,6d48d91b-4cc5-4c27-9fe0-d4c74df7b026,Q7-CEN-364,bin,CEN,[null],node364,32,1,1,root
active,0,5,3b45c077-6d99-4b04-b102-22a88d14185e,Q7-CEN-1998,path,CEN,[null],node1998,32,0,1,root
active,1,5,1c8417e7-2a4f-4205-9146-1c48d0f23d5e,Q7-CEN-2433,bincar,CEN,[null],node2433,31,30,1,root
active,0,5,50ab869e-c231-4fee-bb8a-b9c9143b205e,Q7-CEN-2070,path,CEN,[null],node2070,31,29,1,root
active,-1,5,4ffc68d5-d547-4dbf-ae7e-dadb9b083034,Q7-CEN-1319,bin,CEN,[null],node1319,31,28,1,root
active,-1,5,d587b4c7-8afa-4267-a7f5-322b551f64d7,Q7-CEN-1318,bin,CEN,[null],node1318,31,27,1,root
active,-1,5,ded49b93-3923-412c-a29e-234b3d96fd43,Q7-CEN-1317,bin,CEN,[null],node1317,31,26,1,root
active,-1,5,3aa86415-1ab4-4b20-b5d8-90143776a675,Q7-CEN-1316,bin,CEN,[null],node1316,31,25,1,root
active,-1,5,7d54f516-115f-4a20-bff0-4d354684b6b1,Q7-CEN-1315,bin,CEN,[null],node1315,31,24,1,root
active,-1,5,85a1b04c-5630-471b-821c-d70fe37b72ba,Q7-CEN-1314,bin,CEN,[null],node1314,31,23,1,root
active,-1,5,15aacf77-8364-4304-bdcb-eca19f0665c6,Q7-CEN-1313,bin,CEN,[null],node1313,31,22,1,root
active,-1,5,820d06d2-04cc-497d-a455-01ff4e2e052d,Q7-CEN-1312,bin,CEN,[null],node1312,31,21,1,root
active,-1,5,622012dd-b5ca-42fd-a83d-405f21ba489f,Q7-CEN-1311,bin,CEN,[null],node1311,31,20,1,root
active,-1,5,11b9a6a9-0412-4ad5-a888-4d551a75c29c,Q7-CEN-1310,bin,CEN,[null],node1310,31,19,1,root
active,-1,5,e6fb8f11-e8d8-47eb-9e59-f1b3884298fc,Q7-CEN-1309,bin,CEN,[null],node1309,31,18,1,root
active,-1,5,3f599324-9760-44eb-a50a-cf9c90c38e0e,Q7-CEN-1308,bin,CEN,[null],node1308,31,17,1,root
active,-1,5,928ef025-fa4e-42cb-aab8-6498ea039ecf,Q7-CEN-1307,bin,CEN,[null],node1307,31,16,1,root
active,0,5,50ab869e-c231-4fee-bb8a-b9c9143b205e,Q7-CEN-2143,path,CEN,[null],node2143,31,15,1,root
active,-1,5,c40284d7-08a6-47c1-8b4b-20666eb54291,Q7-CEN-337,bin,CEN,[null],node337,31,14,1,root
active,-1,5,088e010b-289a-4092-8f6e-0b8c98a15b25,Q7-CEN-338,bin,CEN,[null],node338,31,13,1,root
active,-1,5,4255427e-54fc-414a-afe4-5a5faa9c62cb,Q7-CEN-339,bin,CEN,[null],node339,31,12,1,root
active,-1,5,51fc7822-72e6-4b44-9a1e-2e914c0b34db,Q7-CEN-340,bin,CEN,[null],node340,31,11,1,root
active,-1,5,0a296a6c-6098-435d-862e-6a64bbb45580,Q7-CEN-341,bin,CEN,[null],node341,31,10,1,root
active,-1,5,13a5c897-91b7-4271-ae9f-d85f5e47da26,Q7-CEN-342,bin,CEN,[null],node342,31,9,1,root
active,-1,5,6bc8d40e-24a1-4982-967d-6742fdaff03d,Q7-CEN-343,bin,CEN,[null],node343,31,8,1,root
active,-1,5,1a30250c-17e5-4ba0-8115-3e012ffecc48,Q7-CEN-344,bin,CEN,[null],node344,31,7,1,root
active,-1,5,4b0499fa-c3c9-4d34-b805-47a15b1bfed3,Q7-CEN-345,bin,CEN,[null],node345,31,6,1,root
active,-1,5,aba10e35-0a77-4ec8-8304-7aa4567d375e,Q7-CEN-346,bin,CEN,[null],node346,31,5,1,root
active,-1,5,154add8f-c6e9-48a4-8445-5f5e725f5703,Q7-CEN-347,bin,CEN,[null],node347,31,4,1,root
active,-1,5,7ace67f2-159c-4d36-bf7c-38bea76df420,Q7-CEN-348,bin,CEN,[null],node348,31,3,1,root
active,-1,5,71361548-8c9f-409d-9705-3de8976f3483,Q7-CEN-349,bin,CEN,[null],node349,31,2,1,root
active,-1,5,21dddb8e-790c-40fc-b646-bc72a15588af,Q7-CEN-350,bin,CEN,[null],node350,31,1,1,root
active,0,5,010a379d-d59b-4030-91a4-f9884a2bb726,Q7-CEN-1997,path,CEN,[null],node1997,31,0,1,root
active,1,5,0f364f64-5b22-495c-bc3b-657efeddeaa1,Q7-CEN-2432,bincar,CEN,[null],node2432,30,30,1,root
active,0,5,6ed5c76f-0802-436b-8c70-b979ff8e0364,Q7-CEN-2069,path,CEN,[null],node2069,30,29,1,root
active,0,5,2e2cc435-8bc7-44b1-8350-aafb13eb220c,Q7-CEN-1306,path,CEN,[null],node1306,30,28,1,root
active,0,5,e25c763d-c3a0-4c14-9475-8ce1722035a1,Q7-CEN-1305,path,CEN,[null],node1305,30,27,1,root
active,0,5,74c8f579-14f1-4450-ada5-db69ac9d06a6,Q7-CEN-1304,path,CEN,[null],node1304,30,26,1,root
active,0,5,3e6f07c8-ea4a-404b-af3d-2bbcad7e2734,Q7-CEN-1303,path,CEN,[null],node1303,30,25,1,root
active,0,5,021efc5c-4384-4d3c-a686-ad453460c2bb,Q7-CEN-1302,path,CEN,[null],node1302,30,24,1,root
active,0,5,f97e58a6-defb-4f68-946e-c95891568379,Q7-CEN-1301,path,CEN,[null],node1301,30,23,1,root
active,0,5,e3cc8c68-ec9a-42d7-8a13-759809cdd8f4,Q7-CEN-1300,path,CEN,[null],node1300,30,22,1,root
active,0,5,76f6784a-1a80-4297-8f69-522b1620c156,Q7-CEN-1299,path,CEN,[null],node1299,30,21,1,root
active,0,5,92dc83cf-c091-4284-94fd-ddd87946154a,Q7-CEN-1298,path,CEN,[null],node1298,30,20,1,root
active,0,5,073d5b5d-d061-4e2e-9748-ed4f6bafe3cf,Q7-CEN-1297,path,CEN,[null],node1297,30,19,1,root
active,0,5,536046fd-ecc6-4ee7-a949-e3029dc68c7e,Q7-CEN-1296,path,CEN,[null],node1296,30,18,1,root
active,0,5,81364227-5f98-4d47-b025-185c01e5fe46,Q7-CEN-1295,path,CEN,[null],node1295,30,17,1,root
active,0,5,7ebf3e54-ad2e-417c-bdcc-8bcf893ec0b7,Q7-CEN-1294,path,CEN,[null],node1294,30,16,1,root
active,0,5,6ed5c76f-0802-436b-8c70-b979ff8e0364,Q7-CEN-2142,path,CEN,[null],node2142,30,15,1,root
active,0,5,67a96ec0-154a-4950-9f9b-04ebce9f04f1,Q7-CEN-323,path,CEN,[null],node323,30,14,1,root
active,0,5,cd211807-55d7-4323-82fd-7e21c69c7ac2,Q7-CEN-324,path,CEN,[null],node324,30,13,1,root
active,0,5,414a7c15-686b-43a2-b1d5-39bd3a1d33c2,Q7-CEN-325,path,CEN,[null],node325,30,12,1,root
active,0,5,d3940ac9-6f2b-4e34-93fd-cfe1ad91b314,Q7-CEN-326,path,CEN,[null],node326,30,11,1,root
active,0,5,624747a5-7046-4356-8ac4-923c7df2bb0c,Q7-CEN-327,path,CEN,[null],node327,30,10,1,root
active,0,5,2dff3eff-132c-4b9b-8931-896c0e5289a8,Q7-CEN-328,path,CEN,[null],node328,30,9,1,root
active,0,5,6a6d1b82-275d-47c8-9211-5669c16549a6,Q7-CEN-329,path,CEN,[null],node329,30,8,1,root
active,0,5,0494d3a8-221b-4e71-b971-8ee5756dc144,Q7-CEN-330,path,CEN,[null],node330,30,7,1,root
active,0,5,cf1bed59-8595-4146-b57f-794f083cfc5e,Q7-CEN-331,path,CEN,[null],node331,30,6,1,root
active,0,5,fbfe098b-3a63-4f70-8c75-7302f6cdfd11,Q7-CEN-332,path,CEN,[null],node332,30,5,1,root
active,0,5,c00557cb-c3e9-4749-93f7-80ad3e36d6ab,Q7-CEN-333,path,CEN,[null],node333,30,4,1,root
active,0,5,48982ff7-1845-4e6b-a0cc-0621452328dd,Q7-CEN-334,path,CEN,[null],node334,30,3,1,root
active,0,5,ed471bb9-2ffa-4ad1-ae8f-5b644c1865f5,Q7-CEN-335,path,CEN,[null],node335,30,2,1,root
active,0,5,614cbc6f-b6bc-4e3e-97f1-819b66a65c9d,Q7-CEN-336,path,CEN,[null],node336,30,1,1,root
active,0,5,ef3497cb-121e-4a34-9eb1-6702c01a5ad1,Q7-CEN-1996,path,CEN,[null],node1996,30,0,1,root
active,1,5,53baa983-b198-43a2-b048-7ee9f64a7a81,Q7-CEN-2431,bincar,CEN,[null],node2431,29,30,1,root
active,0,5,46aa51b8-6e0b-4ed7-89e0-6286eb3276e4,Q7-CEN-2068,path,CEN,[null],node2068,29,29,1,root
active,1,5,beef0854-48e2-4b5e-ac80-66804fe6c429,Q7-CEN-1293,bin,CEN,[null],node1293,29,28,1,root
