Latitude,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
1,20,1,DN-CEN-67,node66,empty,a,41,CEN,active,1,f34e32da-8e27-4e69-a014-1b276f52c6ef,root
1,21,1,DN-CEN-68,node67,empty,a,41,CEN,active,1,6944a678-a4cf-4e4e-8595-72b5a682182d,root
1,22,1,DN-CEN-69,node68,empty,a,41,CEN,active,1,bbfd79fd-7d3d-4471-ad7e-f76c2414002b,root
1,23,1,DN-CEN-70,node69,empty,a,41,CEN,active,1,872ae981-fa72-4fbe-97a1-bd0ec3b7977f,root
1,24,1,DN-CEN-71,node70,empty,a,41,CEN,active,1,4da7ab5c-2851-447e-ae1d-6bf66710ceca,root
1,25,1,DN-CEN-72,node71,empty,a,41,CEN,active,1,1b026b64-6dd4-43ad-badd-8e01c02eef59,root
1,26,1,DN-CEN-73,node72,empty,a,41,CEN,active,1,a4438605-8b49-4c68-a150-baad177ad085,root
1,27,1,DN-CEN-74,node73,empty,a,41,CEN,active,1,f718cf0a-90aa-450f-b7c6-dbf26362693e,root
1,28,1,DN-CEN-75,node74,empty,a,41,CEN,active,1,dde15df2-5cdb-4dfc-92d1-21583ef9086e,root
1,29,1,DN-CEN-76,node75,empty,a,41,CEN,active,1,af179e0d-a02e-4a39-ada7-bc102a69143e,root
1,30,1,DN-CEN-77,node76,empty,a,41,CEN,active,1,bc3507c3-80ba-484d-b716-f95bbea6f020,root
1,31,1,DN-CEN-78,node77,empty,a,41,CEN,active,1,d00638f0-6926-445d-949b-8997ef239d48,root
1,32,1,DN-CEN-79,node78,empty,a,41,CEN,active,1,445d9653-9f74-4647-bf0b-c115f308291d,root
1,33,1,DN-CEN-80,node79,empty,a,41,CEN,active,1,5a485a22-36ee-4cbb-9296-f829b7be1576,root
1,34,1,DN-CEN-81,node80,empty,a,41,CEN,active,1,9b43f54c-c097-49ec-9a33-6f67897f41bb,root
1,35,1,DN-CEN-82,node81,empty,a,41,CEN,active,1,9019c79c-aa6a-4364-acca-e855525a7e6a,root
1,36,1,DN-CEN-83,node82,empty,a,41,CEN,active,1,fc1ed106-dc40-4d9f-8546-63d51b9c9ed3,root
1,37,1,DN-CEN-84,node83,empty,a,41,CEN,active,1,73f1dd5a-0f7c-4ff6-8cbf-470e2ec6bedb,root
1,38,1,DN-CEN-85,node84,empty,a,41,CEN,active,1,0d5222e2-f700-4686-a1c6-cc49978aab7f,root
1,39,1,DN-CEN-86,node85,empty,a,41,CEN,active,1,8c63ec2c-f5af-44d7-8c73-7bdb5a6656ec,root
1,40,1,DN-CEN-87,node86,empty,a,41,CEN,active,1,991a8f82-3265-4da1-b0bd-a93e561695b1,root
1,41,1,DN-CEN-88,node87,empty,a,41,CEN,active,1,2d884e50-b6db-45e7-a6cc-e63b89cf093c,root
