A,B,Latitude,C,D,Longitude,Neutral,Code,Name,Type,SubNode,Warehouse,Area,Status,Level,Guid,Node
9,.0,9.0,28,.0,28.0,1,BRYA-CEN-803,node802,bin,null,02,BRYA-CEN-01,active,1,23413c2f-3152-4e55-beae-ce583cc35e75,root
9,.0,9.0,29,.0,29.0,-1,BRYA-CEN-804,node803,bin,null,02,BRYA-CEN-01,active,1,2c15bd53-6a50-4e62-9fd4-dfbfcf1d9206,root
9,.0,9.0,30,.0,30.0,0,BRYA-CEN-805,node804,path,null,02,BRYA-CEN-01,active,1,5a05da86-875c-4cc9-94dd-ca5150db18e6,root
9,.0,9.0,31,.0,31.0,1,BRYA-CEN-806,node805,bin,null,02,BRYA-CEN-01,active,1,d01c999b-cb4d-4219-98fe-b6271e1b8c2a,root
9,.0,9.0,32,.0,32.0,-1,BRYA-CEN-807,node806,bin,null,02,BRYA-CEN-01,active,1,c2e6c7fe-66b2-4753-883f-d4a75862f6d9,root
9,.0,9.0,33,.0,33.0,0,BRYA-CEN-808,node807,path,null,02,BRYA-CEN-01,active,1,0caed9df-e743-4c91-b6f1-b0df9b69d9d3,root
9,.0,9.0,34,.0,34.0,1,BRYA-CEN-809,node808,bin,null,02,BRYA-CEN-01,active,1,66004330-1466-4ac1-9f75-cdf54a51a446,root
9,.0,9.0,35,.0,35.0,-1,BRYA-CEN-810,node809,bin,null,02,BRYA-CEN-01,active,1,5a4166ba-df8e-4de4-93c4-7efaaaa509ee,root
9,.0,9.0,36,.0,36.0,0,BRYA-CEN-811,node810,path,null,02,BRYA-CEN-01,active,1,c1ed4d6d-9ac3-40be-82ba-ac18838136fc,root
9,.0,9.0,37,.0,37.0,1,BRYA-CEN-812,node811,bin,null,02,BRYA-CEN-01,active,1,317a0c2f-5e5d-41ea-b7e1-e755bbd05792,root
9,.0,9.0,38,.0,38.0,-1,BRYA-CEN-813,node812,bin,null,02,BRYA-CEN-01,active,1,d17c44c7-e257-4df4-95b4-76325748c0cf,root
9,.0,9.0,39,.0,39.0,0,BRYA-CEN-814,node813,path,null,02,BRYA-CEN-01,active,1,5f04d79a-16d9-4d8a-bce0-2577eaad7962,root
9,.0,9.0,40,.0,40.0,1,BRYA-CEN-815,node814,bin,null,02,BRYA-CEN-01,active,1,852f2533-6af0-4723-97ee-d159a310f66a,root
9,.0,9.0,41,.0,41.0,-1,BRYA-CEN-816,node815,bin,null,02,BRYA-CEN-01,active,1,51c6601e-2493-4f81-8caf-8f34871442b1,root
9,.0,9.0,42,.0,42.0,0,BRYA-CEN-817,node816,path,null,02,BRYA-CEN-01,active,1,4d10eee4-3452-4c0f-8e0f-27709d4da87b,root
9,.0,9.0,43,.0,43.0,1,BRYA-CEN-818,node817,bin,null,02,BRYA-CEN-01,active,1,3e5bedbe-ba49-4de9-9138-613a1f29e5b9,root
9,.0,9.0,44,.0,44.0,-1,BRYA-CEN-819,node818,bin,null,02,BRYA-CEN-01,active,1,78a7d4f6-044d-41e5-a818-c3922835ccd3,root
9,.0,9.0,45,.0,45.0,0,BRYA-CEN-820,node819,path,null,02,BRYA-CEN-01,active,1,bea56b6e-92e4-4674-9d32-7cfd229d7226,root
9,.0,9.0,46,.0,46.0,1,BRYA-CEN-821,node820,bin,null,02,BRYA-CEN-01,active,1,5d30b059-02c1-43fe-9d79-700b0651ea9c,root
9,.0,9.0,47,.0,47.0,-1,BRYA-CEN-822,node821,bin,null,02,BRYA-CEN-01,active,1,84b5d054-d73a-49ab-8539-73c6141c7729,root
9,.0,9.0,48,.0,48.0,0,BRYA-CEN-823,node822,path,null,02,BRYA-CEN-01,active,1,a0bf6eb9-2cc4-4ca2-8147-c9caf05513ad,root
9,.0,9.0,49,.0,49.0,1,BRYA-CEN-824,node823,bin,null,02,BRYA-CEN-01,active,1,c230b124-a966-4fe6-bf65-aba660f7f28a,root
9,.0,9.0,50,.0,50.0,-1,BRYA-CEN-825,node824,bin,null,02,BRYA-CEN-01,active,1,6090b302-b88a-4a30-8cfc-fa80f2c86af6,root
9,.0,9.0,51,.0,51.0,0,BRYA-CEN-826,node825,path,null,02,BRYA-CEN-01,active,1,62172dd0-729f-45a6-a64a-a62605958a81,root
9,.0,9.0,52,.0,52.0,1,BRYA-CEN-827,node826,bin,null,02,BRYA-CEN-01,active,1,b5aac9eb-f340-4412-9982-1ca3ec1632c6,root
9,.0,9.0,53,.0,53.0,-1,BRYA-CEN-828,node827,bin,null,02,BRYA-CEN-01,active,1,21095176-2599-4b46-ad22-1684b2139b41,root
9,.0,9.0,54,.0,54.0,0,BRYA-CEN-829,node828,path,null,02,BRYA-CEN-01,active,1,7718f95f-6cc1-45e8-aa0b-73aa28f37e3d,root
9,.0,9.0,55,.0,55.0,1,BRYA-CEN-830,node829,bin,null,02,BRYA-CEN-01,active,1,c5ecd612-eed4-4d20-9738-56cd16502dac,root
9,.0,9.0,56,.0,56.0,-1,BRYA-CEN-831,node830,bin,null,02,BRYA-CEN-01,active,1,b89bdc9f-fb88-45da-a8a8-95edbd5c7b12,root
9,.0,9.0,57,.0,57.0,0,BRYA-CEN-832,node831,path,null,02,BRYA-CEN-01,active,1,7bb8bd79-6a9d-456f-adcf-6fefc87ca366,root
9,.0,9.0,58,.0,58.0,1,BRYA-CEN-833,node832,bin,null,02,BRYA-CEN-01,active,1,10a19d3f-018a-4243-a311-adef6a9fc0bc,root
9,.0,9.0,59,.0,59.0,-1,BRYA-CEN-834,node833,bin,null,02,BRYA-CEN-01,active,1,80fcd1fd-7d18-45fe-a82c-a6303115f6ea,root
9,.0,9.0,60,.0,60.0,0,BRYA-CEN-835,node834,path,null,02,BRYA-CEN-01,active,1,8580127e-f327-44a3-9255-08a8ac09428c,root
9,.0,9.0,61,.0,61.0,1,BRYA-CEN-836,node835,bin,null,02,BRYA-CEN-01,active,1,36634f3b-4bd1-46c9-9796-d94e4668f986,root
9,.0,9.0,62,.0,62.0,-1,BRYA-CEN-837,node836,bin,null,02,BRYA-CEN-01,active,1,8d6faabd-840f-49aa-82d5-68b20d14476d,root
9,.0,9.0,63,.0,63.0,0,BRYA-CEN-838,node837,path,null,02,BRYA-CEN-01,active,1,b3ae17bc-2a83-43a7-91e2-bbd8304755e2,root
9,.0,9.0,64,.0,64.0,1,BRYA-CEN-839,node838,bin,null,02,BRYA-CEN-01,active,1,b18046d5-a26e-442a-a56d-0e232cb01fbe,root
9,.0,9.0,65,.0,65.0,-1,BRYA-CEN-840,node839,bin,null,02,BRYA-CEN-01,active,1,e394d0de-3d5d-4b05-a94f-185d4dcde33a,root
9,.0,9.0,66,.0,66.0,0,BRYA-CEN-841,node840,path,null,02,BRYA-CEN-01,active,1,8de45f1c-422f-442e-b61b-6581f3822e8b,root
9,.0,9.0,67,.0,67.0,1,BRYA-CEN-842,node841,bin,null,02,BRYA-CEN-01,active,1,79e96445-4563-4b82-ad60-08b00c721560,root
9,.0,9.0,68,.0,68.0,-1,BRYA-CEN-843,node842,bin,null,02,BRYA-CEN-01,active,1,246904ba-71f0-479f-805c-b69c1da8e1cd,root
9,.0,9.0,69,.0,69.0,0,BRYA-CEN-844,node843,path,null,02,BRYA-CEN-01,active,1,07897324-60f6-48de-9b8a-0f7c5e24f669,root
9,.0,9.0,70,.0,70.0,1,BRYA-CEN-845,node844,bin,null,02,BRYA-CEN-01,active,1,073e23d8-ed1c-4178-9d72-a5a7372391c0,root
9,.0,9.0,71,.0,71.0,-1,BRYA-CEN-846,node845,bin,null,02,BRYA-CEN-01,active,1,28d87151-542e-472b-9ec9-953bd8e48b26,root
9,.0,9.0,72,.0,72.0,0,BRYA-CEN-847,node846,path,null,02,BRYA-CEN-01,active,1,8d0a5b44-09f7-4a1f-937d-bff131458e44,root
9,.0,9.0,73,.0,73.0,1,BRYA-CEN-848,node847,bin,null,02,BRYA-CEN-01,active,1,3ff37f17-f758-4498-89ea-53eb585a5176,root
9,.0,9.0,74,.0,74.0,-1,BRYA-CEN-849,node848,bin,null,02,BRYA-CEN-01,active,1,cfaaa2bf-447d-4518-9074-39602cb2251c,root
9,.0,9.0,75,.0,75.0,0,BRYA-CEN-850,node849,path,null,02,BRYA-CEN-01,active,1,9da0119b-cb6c-455d-a7fa-741f4eb80e3f,root
9,.0,9.0,76,.0,76.0,1,BRYA-CEN-851,node850,bin,null,02,BRYA-CEN-01,active,1,ce136baa-86b3-45b8-ab02-4a016fe68d59,root
9,.0,9.0,77,.0,77.0,-1,BRYA-CEN-852,node851,bin,null,02,BRYA-CEN-01,active,1,be63073d-f5e4-4af7-bd30-0577625de319,root
9,.0,9.0,78,.0,78.0,0,BRYA-CEN-853,node852,path,null,02,BRYA-CEN-01,active,1,83189a6f-6307-4af0-ba34-fde477b99a6e,root
9,.0,9.0,79,.0,79.0,1,BRYA-CEN-854,node853,bin,null,02,BRYA-CEN-01,active,1,f4b80a08-0f5e-4502-932b-92fe9b131077,root
9,.0,9.0,80,.0,80.0,-1,BRYA-CEN-855,node854,bin,null,02,BRYA-CEN-01,active,1,c154be53-1806-4ea7-a4b0-0faaeb3060d7,root
9,.0,9.0,81,.0,81.0,0,BRYA-CEN-856,node855,path,null,02,BRYA-CEN-01,active,1,27df07b0-6754-4154-bf95-90b53e3495a2,root
9,.0,9.0,82,.0,82.0,1,BRYA-CEN-857,node856,bin,null,02,BRYA-CEN-01,active,1,3e64fd0d-5ab3-495f-992a-3234350c7ac3,root
9,.0,9.0,83,.0,83.0,1,BRYA-CEN-858,node857,bindummy,null,02,BRYA-CEN-01,active,1,3d13ecc4-302f-44f4-a533-98a6d167f28b,root
9,.0,9.0,84,.0,84.0,1,BRYA-CEN-859,node858,bindummy,null,02,BRYA-CEN-01,active,1,232f72e2-003e-4421-ba42-3517faf73201,root
9,.0,9.0,85,.0,85.0,1,BRYA-CEN-860,node859,bindummy,null,02,BRYA-CEN-01,active,1,6cf3950f-9a5d-4145-bed2-2a0ad9113a80,root
10,.0,10.0,0,.0,0.0,1,BRYA-CEN-861,node860,path,null,02,BRYA-CEN-01,active,1,afac3e71-c952-4611-859a-111e63187440,root
10,.0,10.0,1,.0,1.0,1,BRYA-CEN-862,node861,bin,null,02,BRYA-CEN-01,active,1,6861f72e-bc35-4a36-b3c2-94d5a7889231,root
10,.0,10.0,2,.0,2.0,1,BRYA-CEN-863,node862,bin,null,02,BRYA-CEN-01,active,1,f95322ed-d867-4d1d-990e-f53b81e04b51,root
10,.0,10.0,3,.0,3.0,1,BRYA-CEN-864,node863,path,null,02,BRYA-CEN-01,active,1,86c5d2ff-f68a-4666-8c7c-9c5e0ddfce63,root
10,.0,10.0,4,.0,4.0,1,BRYA-CEN-865,node864,bin,null,02,BRYA-CEN-01,active,1,cfd0b666-b57a-483d-8beb-fa6659f718cd,root
10,.0,10.0,5,.0,5.0,1,BRYA-CEN-866,node865,bin,null,02,BRYA-CEN-01,active,1,ab6de5c5-9480-43e3-8135-b40303430916,root
10,.0,10.0,6,.0,6.0,1,BRYA-CEN-867,node866,path,null,02,BRYA-CEN-01,active,1,87ea4654-6d8f-4e12-9a93-5d717213707c,root
10,.0,10.0,7,.0,7.0,1,BRYA-CEN-868,node867,bin,null,02,BRYA-CEN-01,active,1,ba588de8-fde6-4fc4-ba3f-4a7d1b23dff3,root
10,.0,10.0,8,.0,8.0,1,BRYA-CEN-869,node868,bin,null,02,BRYA-CEN-01,active,1,236e1599-3cc4-4913-bf0d-7568174068c0,root
10,.0,10.0,9,.0,9.0,1,BRYA-CEN-870,node869,path,null,02,BRYA-CEN-01,active,1,92f784eb-7673-4ec9-be7f-9312327c51bd,root
10,.0,10.0,10,.0,10.0,1,BRYA-CEN-871,node870,bin,null,02,BRYA-CEN-01,active,1,ea9e4222-a060-43d3-8ff3-05ca0fe5b0ff,root
10,.0,10.0,11,.0,11.0,1,BRYA-CEN-872,node871,bin,null,02,BRYA-CEN-01,active,1,b7db42eb-a180-412b-bdb3-e2560677626b,root
10,.0,10.0,12,.0,12.0,1,BRYA-CEN-873,node872,path,null,02,BRYA-CEN-01,active,1,e4384e1f-009b-4a33-ada7-84e3c4c2bb79,root
10,.0,10.0,13,.0,13.0,1,BRYA-CEN-874,node873,bin,null,02,BRYA-CEN-01,active,1,b1848555-6cf4-4a04-b4c2-7ee64d284437,root
10,.0,10.0,14,.0,14.0,1,BRYA-CEN-875,node874,bin,null,02,BRYA-CEN-01,active,1,5df24694-cfbe-4509-9efd-a8c6ca47ea1d,root
10,.0,10.0,15,.0,15.0,1,BRYA-CEN-876,node875,path,null,02,BRYA-CEN-01,active,1,858b8af7-f91c-444e-878f-ea5cc23db80f,root
10,.0,10.0,16,.0,16.0,2,BRYA-CEN-877,node876,empty,null,02,BRYA-CEN-01,active,1,0ccea580-0b0b-4a3a-a854-03dc4a86cd19,root
10,.0,10.0,17,.0,17.0,-1,BRYA-CEN-878,node877,bin,null,02,BRYA-CEN-01,active,1,fa88ceb2-59c1-453d-bf8b-fcea04217818,root
10,.0,10.0,18,.0,18.0,0,BRYA-CEN-879,node878,path,null,02,BRYA-CEN-01,active,1,a70909a1-8882-47e7-8fd9-202bc40a66e8,root
10,.0,10.0,19,.0,19.0,1,BRYA-CEN-880,node879,bin,null,02,BRYA-CEN-01,active,1,803b4e66-789d-45d6-8eb5-b566f8992cf2,root
10,.0,10.0,20,.0,20.0,-1,BRYA-CEN-881,node880,bin,null,02,BRYA-CEN-01,active,1,664fc7ab-0771-4471-947e-985065150e54,root
10,.0,10.0,21,.0,21.0,0,BRYA-CEN-882,node881,path,null,02,BRYA-CEN-01,active,1,22bdc555-2157-4811-a2e3-9074df3ca366,root
10,.0,10.0,22,.0,22.0,1,BRYA-CEN-883,node882,bin,null,02,BRYA-CEN-01,active,1,d7dc9ce6-f124-467f-b825-397c5132bcdc,root
10,.0,10.0,23,.0,23.0,-1,BRYA-CEN-884,node883,bin,null,02,BRYA-CEN-01,active,1,3a0d4b56-215f-4c10-82b8-59400c3ea9fd,root
10,.0,10.0,24,.0,24.0,0,BRYA-CEN-885,node884,path,null,02,BRYA-CEN-01,active,1,3f964167-42be-456d-82ed-6e825b193fe2,root
10,.0,10.0,25,.0,25.0,1,BRYA-CEN-886,node885,bin,null,02,BRYA-CEN-01,active,1,a57d740f-15e3-499c-a93b-1c7cdf3101f6,root
10,.0,10.0,26,.0,26.0,-1,BRYA-CEN-887,node886,bin,null,02,BRYA-CEN-01,active,1,e4e4ded7-7e5c-4986-b4fd-68942ea0adf9,root
10,.0,10.0,27,.0,27.0,0,BRYA-CEN-888,node887,path,null,02,BRYA-CEN-01,active,1,6fb6c2bf-79dd-4252-907c-aab069181e12,root
10,.0,10.0,28,.0,28.0,1,BRYA-CEN-889,node888,bin,null,02,BRYA-CEN-01,active,1,65c56798-1215-493d-a231-5f835b2c9a1e,root
10,.0,10.0,29,.0,29.0,-1,BRYA-CEN-890,node889,bin,null,02,BRYA-CEN-01,active,1,12de3782-1ed8-4fdf-b058-65831a8516ef,root
10,.0,10.0,30,.0,30.0,0,BRYA-CEN-891,node890,path,null,02,BRYA-CEN-01,active,1,7f645520-7c52-47df-ac44-5e7b932fd1d5,root
10,.0,10.0,31,.0,31.0,1,BRYA-CEN-892,node891,bin,null,02,BRYA-CEN-01,active,1,ccf69bff-d779-4608-a041-a87b0464c5df,root
10,.0,10.0,32,.0,32.0,-1,BRYA-CEN-893,node892,bin,null,02,BRYA-CEN-01,active,1,eae4d546-1374-45d0-b06e-00ad4890053c,root
10,.0,10.0,33,.0,33.0,0,BRYA-CEN-894,node893,path,null,02,BRYA-CEN-01,active,1,e6e912df-1b11-4531-85af-a3eb8f65c1e6,root
10,.0,10.0,34,.0,34.0,1,BRYA-CEN-895,node894,bin,null,02,BRYA-CEN-01,active,1,7bcc2fc1-25b8-4814-9ae6-c8e626ca0d68,root
10,.0,10.0,35,.0,35.0,-1,BRYA-CEN-896,node895,bin,null,02,BRYA-CEN-01,active,1,37adaa08-7f40-4053-ae2f-e81aa4b4ba5c,root
10,.0,10.0,36,.0,36.0,0,BRYA-CEN-897,node896,path,null,02,BRYA-CEN-01,active,1,cb143ad1-4ace-41c1-b40c-9449f94304be,root
10,.0,10.0,37,.0,37.0,1,BRYA-CEN-898,node897,bin,null,02,BRYA-CEN-01,active,1,428842c6-d6d3-464b-9b08-e18bb3181e18,root
10,.0,10.0,38,.0,38.0,-1,BRYA-CEN-899,node898,bin,null,02,BRYA-CEN-01,active,1,bf103a5f-d64e-404c-b768-eae7cbabfd93,root
10,.0,10.0,39,.0,39.0,0,BRYA-CEN-900,node899,path,null,02,BRYA-CEN-01,active,1,dc8bb596-579f-4c06-8463-0e0a5ec99c2d,root
10,.0,10.0,40,.0,40.0,1,BRYA-CEN-901,node900,bin,null,02,BRYA-CEN-01,active,1,9fc22f93-ecb4-41d5-b673-421549595316,root
10,.0,10.0,41,.0,41.0,-1,BRYA-CEN-902,node901,bin,null,02,BRYA-CEN-01,active,1,11cc1ba2-e71d-4106-b3cd-d709349f96bc,root
10,.0,10.0,42,.0,42.0,0,BRYA-CEN-903,node902,path,null,02,BRYA-CEN-01,active,1,9a880e0c-189d-4741-bfa2-df3610a4b4b8,root
10,.0,10.0,43,.0,43.0,1,BRYA-CEN-904,node903,bin,null,02,BRYA-CEN-01,active,1,fa87b78d-1aba-4a0d-b72f-a433b438f6e7,root
10,.0,10.0,44,.0,44.0,-1,BRYA-CEN-905,node904,bin,null,02,BRYA-CEN-01,active,1,19ec0d64-eb3e-4b55-8df9-e1b0537e0a1d,root
10,.0,10.0,45,.0,45.0,0,BRYA-CEN-906,node905,path,null,02,BRYA-CEN-01,active,1,4d723db8-3dd2-402b-b90d-2ea717c01511,root
10,.0,10.0,46,.0,46.0,1,BRYA-CEN-907,node906,bin,null,02,BRYA-CEN-01,active,1,03df5c3f-fe53-4e47-955e-2b4194077194,root
10,.0,10.0,47,.0,47.0,-1,BRYA-CEN-908,node907,bin,null,02,BRYA-CEN-01,active,1,740eb48d-cdb5-4302-b80c-9709f87f7bdd,root
10,.0,10.0,48,.0,48.0,0,BRYA-CEN-909,node908,path,null,02,BRYA-CEN-01,active,1,c55db3d4-3357-4427-8a8c-51c21455b9bc,root
10,.0,10.0,49,.0,49.0,1,BRYA-CEN-910,node909,bin,null,02,BRYA-CEN-01,active,1,cd99f164-3b0e-4988-8c2e-711bedaea7e9,root
10,.0,10.0,50,.0,50.0,-1,BRYA-CEN-911,node910,bin,null,02,BRYA-CEN-01,active,1,b93fbf5c-e066-4544-9ba4-3fdcb075251e,root
10,.0,10.0,51,.0,51.0,0,BRYA-CEN-912,node911,path,null,02,BRYA-CEN-01,active,1,a5254245-4cfb-4803-a45a-0265df9bdf05,root
10,.0,10.0,52,.0,52.0,1,BRYA-CEN-913,node912,bin,null,02,BRYA-CEN-01,active,1,c094c545-4ad8-4806-9846-cd9f2648c701,root
10,.0,10.0,53,.0,53.0,-1,BRYA-CEN-914,node913,bin,null,02,BRYA-CEN-01,active,1,c9eba0b1-36e7-44a1-8054-dcbc0dfeca59,root
10,.0,10.0,54,.0,54.0,0,BRYA-CEN-915,node914,path,null,02,BRYA-CEN-01,active,1,3da8bfe6-de83-4919-a9b4-5163cf179b7c,root
10,.0,10.0,55,.0,55.0,1,BRYA-CEN-916,node915,bin,null,02,BRYA-CEN-01,active,1,9d15ba7a-a235-4d49-a9f7-c10364a6a43e,root
10,.0,10.0,56,.0,56.0,-1,BRYA-CEN-917,node916,bin,null,02,BRYA-CEN-01,active,1,c1566ff8-48af-49c8-a023-35c3370ffb94,root
10,.0,10.0,57,.0,57.0,0,BRYA-CEN-918,node917,path,null,02,BRYA-CEN-01,active,1,448ff23d-0ce5-48fd-a999-b53d5b0dac60,root
10,.0,10.0,58,.0,58.0,1,BRYA-CEN-919,node918,bin,null,02,BRYA-CEN-01,active,1,fa27df59-c930-4779-9ebf-94602f200ec4,root
10,.0,10.0,59,.0,59.0,-1,BRYA-CEN-920,node919,bin,null,02,BRYA-CEN-01,active,1,f8ad5cba-e24a-4f17-bbd8-3e7de44140c3,root
10,.0,10.0,60,.0,60.0,0,BRYA-CEN-921,node920,path,null,02,BRYA-CEN-01,active,1,3e1ae294-0752-49c6-8ca1-c0e3f923f540,root
10,.0,10.0,61,.0,61.0,1,BRYA-CEN-922,node921,bin,null,02,BRYA-CEN-01,active,1,a7c311a0-d80d-429c-91f8-ed983cd50ed3,root
10,.0,10.0,62,.0,62.0,-1,BRYA-CEN-923,node922,bin,null,02,BRYA-CEN-01,active,1,5767b476-5232-4225-87a5-626619a41d64,root
10,.0,10.0,63,.0,63.0,0,BRYA-CEN-924,node923,path,null,02,BRYA-CEN-01,active,1,80f8fb66-672e-4195-853c-efbb7bba761e,root
10,.0,10.0,64,.0,64.0,1,BRYA-CEN-925,node924,bin,null,02,BRYA-CEN-01,active,1,f435cbd5-dbe4-46f1-8bc2-fa2c8417ffc9,root
10,.0,10.0,65,.0,65.0,-1,BRYA-CEN-926,node925,bin,null,02,BRYA-CEN-01,active,1,124c09a4-fbf4-4d53-a004-0a24213fd7a5,root
10,.0,10.0,66,.0,66.0,0,BRYA-CEN-927,node926,path,null,02,BRYA-CEN-01,active,1,1efb6b49-b58a-4d48-a950-638a9d25dea7,root
10,.0,10.0,67,.0,67.0,1,BRYA-CEN-928,node927,bin,null,02,BRYA-CEN-01,active,1,805993e3-d72f-48e4-b907-61eda0aee1a8,root
10,.0,10.0,68,.0,68.0,-1,BRYA-CEN-929,node928,bin,null,02,BRYA-CEN-01,active,1,50957bba-756b-45e4-b1d5-30b4371c9f88,root
10,.0,10.0,69,.0,69.0,0,BRYA-CEN-930,node929,path,null,02,BRYA-CEN-01,active,1,39c082f5-885a-46aa-acdd-90e3c8a80328,root
10,.0,10.0,70,.0,70.0,1,BRYA-CEN-931,node930,bin,null,02,BRYA-CEN-01,active,1,f877498b-c2d1-4d6a-befe-020337ab7c78,root
10,.0,10.0,71,.0,71.0,-1,BRYA-CEN-932,node931,bin,null,02,BRYA-CEN-01,active,1,641c9974-c117-44a2-9ba9-e3325557a9c2,root
10,.0,10.0,72,.0,72.0,0,BRYA-CEN-933,node932,path,null,02,BRYA-CEN-01,active,1,2f354d7b-e935-4854-a1b5-9fd687170177,root
10,.0,10.0,73,.0,73.0,1,BRYA-CEN-934,node933,bin,null,02,BRYA-CEN-01,active,1,0120b152-1d90-4359-8b43-ab89e9b43923,root
10,.0,10.0,74,.0,74.0,-1,BRYA-CEN-935,node934,bin,null,02,BRYA-CEN-01,active,1,d316b25f-d8a1-4af8-8c72-13b5eb876165,root
10,.0,10.0,75,.0,75.0,0,BRYA-CEN-936,node935,path,null,02,BRYA-CEN-01,active,1,2321aa2d-2bf5-480f-8aa6-e5140bfc2c6a,root
10,.0,10.0,76,.0,76.0,1,BRYA-CEN-937,node936,bin,null,02,BRYA-CEN-01,active,1,721e05f3-8400-4b6d-868c-b354f7824c22,root
10,.0,10.0,77,.0,77.0,-1,BRYA-CEN-938,node937,bin,null,02,BRYA-CEN-01,active,1,d06ec632-b25c-4568-a056-d47575b571f0,root
10,.0,10.0,78,.0,78.0,0,BRYA-CEN-939,node938,path,null,02,BRYA-CEN-01,active,1,4318ef3c-b627-47de-aec1-fad01c8ce548,root
10,.0,10.0,79,.0,79.0,1,BRYA-CEN-940,node939,bin,null,02,BRYA-CEN-01,active,1,a75db296-860d-4609-83bd-7cfbc12b3e75,root
10,.0,10.0,80,.0,80.0,-1,BRYA-CEN-941,node940,bin,null,02,BRYA-CEN-01,active,1,3184c417-8726-4840-821b-dc02cbcf7c6b,root
10,.0,10.0,81,.0,81.0,0,BRYA-CEN-942,node941,path,null,02,BRYA-CEN-01,active,1,c9285ac4-b75d-44ca-8825-f13ca02d2cc4,root
10,.0,10.0,82,.0,82.0,1,BRYA-CEN-943,node942,bin,null,02,BRYA-CEN-01,active,1,4646f233-d02d-4dd0-808f-c78780cbfa4a,root
10,.0,10.0,83,.0,83.0,1,BRYA-CEN-944,node943,bindummy,null,02,BRYA-CEN-01,active,1,6122bdb8-c562-4d48-9a7d-03570fd5dfcc,root
10,.0,10.0,84,.0,84.0,1,BRYA-CEN-945,node944,bindummy,null,02,BRYA-CEN-01,active,1,65eaafde-0b19-4898-be41-a75a0cc51e11,root
10,.0,10.0,85,.0,85.0,1,BRYA-CEN-946,node945,bindummy,null,02,BRYA-CEN-01,active,1,87c9c970-3b4f-46df-b4e7-8f4c842bc821,root
11,.0,11.0,0,.0,0.0,1,BRYA-CEN-947,node946,path,null,02,BRYA-CEN-01,active,1,b8b02cc5-f54b-4364-b580-46f2513a5bc6,root
11,.0,11.0,1,.0,1.0,1,BRYA-CEN-948,node947,bin,null,02,BRYA-CEN-01,active,1,b9659a8e-788d-44da-9077-6ec25f4ae544,root
11,.0,11.0,2,.0,2.0,1,BRYA-CEN-949,node948,bin,null,02,BRYA-CEN-01,active,1,b04a7933-9fec-487d-9449-36077828f2ca,root
11,.0,11.0,3,.0,3.0,1,BRYA-CEN-950,node949,path,null,02,BRYA-CEN-01,active,1,e8aecfcf-aa13-4ee1-ab37-0d605cd163b6,root
11,.0,11.0,4,.0,4.0,1,BRYA-CEN-951,node950,bin,null,02,BRYA-CEN-01,active,1,86b69002-d932-47c5-9845-6ccf9140d48f,root
11,.0,11.0,5,.0,5.0,1,BRYA-CEN-952,node951,bin,null,02,BRYA-CEN-01,active,1,8920d1a9-63a2-4d6b-a1e7-46dc36a858df,root
11,.0,11.0,6,.0,6.0,1,BRYA-CEN-953,node952,path,null,02,BRYA-CEN-01,active,1,ff24bfb2-cb5d-4740-b158-0fb7e73b7a72,root
11,.0,11.0,7,.0,7.0,1,BRYA-CEN-954,node953,bin,null,02,BRYA-CEN-01,active,1,94178a8f-d7c7-470a-804d-303de3fce290,root
11,.0,11.0,8,.0,8.0,1,BRYA-CEN-955,node954,bin,null,02,BRYA-CEN-01,active,1,db2c6ae2-7aa7-4f91-87db-e44fa20162e7,root
11,.0,11.0,9,.0,9.0,1,BRYA-CEN-956,node955,path,null,02,BRYA-CEN-01,active,1,cc62b542-3933-4046-a7d7-fba7d910a595,root
11,.0,11.0,10,.0,10.0,1,BRYA-CEN-957,node956,bin,null,02,BRYA-CEN-01,active,1,5d740038-8e3b-4e94-88a0-47d3e747377f,root
11,.0,11.0,11,.0,11.0,1,BRYA-CEN-958,node957,bin,null,02,BRYA-CEN-01,active,1,b89e8c98-516c-4c2b-aae3-47465b38e1fd,root
11,.0,11.0,12,.0,12.0,1,BRYA-CEN-959,node958,path,null,02,BRYA-CEN-01,active,1,f454cae3-b366-4945-ac51-b925e46fef7a,root
11,.0,11.0,13,.0,13.0,1,BRYA-CEN-960,node959,bin,null,02,BRYA-CEN-01,active,1,af6019a7-9188-4aa8-8641-3b262f7378c4,root
11,.0,11.0,14,.0,14.0,1,BRYA-CEN-961,node960,bin,null,02,BRYA-CEN-01,active,1,72021a4c-f166-4343-86f7-9264497cf369,root
11,.0,11.0,15,.0,15.0,1,BRYA-CEN-962,node961,path,null,02,BRYA-CEN-01,active,1,986b9224-7385-4cef-a9f6-7698a477a78c,root
11,.0,11.0,16,.0,16.0,2,BRYA-CEN-963,node962,empty,null,02,BRYA-CEN-01,active,1,2e140013-c7ff-4e1e-a07c-875c5e68b99e,root
11,.0,11.0,17,.0,17.0,-1,BRYA-CEN-964,node963,bin,null,02,BRYA-CEN-01,active,1,41188b9c-f34b-4ca7-9dd3-50d9acfabd67,root
11,.0,11.0,18,.0,18.0,0,BRYA-CEN-965,node964,path,null,02,BRYA-CEN-01,active,1,933b3902-32cd-400b-aa72-bc379f80393b,root
11,.0,11.0,19,.0,19.0,1,BRYA-CEN-966,node965,bin,null,02,BRYA-CEN-01,active,1,9c98c750-4ea4-4cd5-84bd-9807fda4fa24,root
