Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,Name,Latitude,Longitude,LevelId,LevelName,Node,RegionId,RegionName
active,1,04,278,Q7-CEN-278,bin,CEN,,node277,9,25,2,tang 2,root,1,warehouse1
active,1,04,279,Q7-CEN-279,bin,CEN,,node278,9,26,2,tang 2,root,1,warehouse1
active,1,04,280,Q7-CEN-280,bin,CEN,,node279,9,27,2,tang 2,root,1,warehouse1
active,1,04,281,Q7-CEN-281,bin,CEN,,node280,10,0,2,tang 2,root,1,warehouse1
active,1,04,282,Q7-CEN-282,bin,CEN,,node281,10,1,2,tang 2,root,1,warehouse1
active,1,04,283,Q7-CEN-283,bin,CEN,,node282,10,2,2,tang 2,root,1,warehouse1
active,1,04,284,Q7-CEN-284,bin,CEN,,node283,10,3,2,tang 2,root,1,warehouse1
active,1,04,285,Q7-CEN-285,bin,CEN,,node284,10,4,2,tang 2,root,1,warehouse1
active,1,04,286,Q7-CEN-286,bin,CEN,,node285,10,5,2,tang 2,root,1,warehouse1
active,1,04,287,Q7-CEN-287,bin,CEN,,node286,10,6,2,tang 2,root,1,warehouse1
active,1,04,288,Q7-CEN-288,bin,CEN,,node287,10,7,2,tang 2,root,1,warehouse1
active,1,04,289,Q7-CEN-289,bin,CEN,,node288,10,8,2,tang 2,root,1,warehouse1
active,1,04,290,Q7-CEN-290,bin,CEN,,node289,10,9,2,tang 2,root,1,warehouse1
active,1,04,291,Q7-CEN-291,bin,CEN,,node290,10,10,2,tang 2,root,1,warehouse1
active,1,04,292,Q7-CEN-292,bin,CEN,,node291,10,11,2,tang 2,root,1,warehouse1
active,1,04,293,Q7-CEN-293,bin,CEN,,node292,10,12,2,tang 2,root,1,warehouse1
active,1,04,294,Q7-CEN-294,bin,CEN,,node293,10,13,2,tang 2,root,1,warehouse1
active,1,04,295,Q7-CEN-295,bin,CEN,,node294,10,14,2,tang 2,root,1,warehouse1
active,1,04,296,Q7-CEN-296,bin,CEN,,node295,10,15,2,tang 2,root,1,warehouse1
active,1,04,297,Q7-CEN-297,bin,CEN,,node296,10,16,2,tang 2,root,1,warehouse1
active,1,04,298,Q7-CEN-298,bin,CEN,,node297,10,17,2,tang 2,root,1,warehouse1
active,1,04,299,Q7-CEN-299,bin,CEN,,node298,10,18,2,tang 2,root,1,warehouse1
active,1,04,300,Q7-CEN-300,bin,CEN,,node299,10,19,2,tang 2,root,1,warehouse1
active,1,04,301,Q7-CEN-301,bin,CEN,,node300,10,20,2,tang 2,root,1,warehouse1
active,1,04,302,Q7-CEN-302,bin,CEN,,node301,10,21,2,tang 2,root,1,warehouse1
active,1,04,303,Q7-CEN-303,bin,CEN,,node302,10,22,2,tang 2,root,1,warehouse1
active,1,04,304,Q7-CEN-304,bin,CEN,,node303,10,23,2,tang 2,root,1,warehouse1
active,1,04,305,Q7-CEN-305,bin,CEN,,node304,10,24,2,tang 2,root,1,warehouse1
active,1,04,306,Q7-CEN-306,bin,CEN,,node305,10,25,2,tang 2,root,1,warehouse1
active,1,04,307,Q7-CEN-307,bin,CEN,,node306,10,26,2,tang 2,root,1,warehouse1
active,1,04,308,Q7-CEN-308,bin,CEN,,node307,10,27,2,tang 2,root,1,warehouse1
active,1,04,309,Q7-CEN-309,bin,CEN,,node308,11,0,2,tang 2,root,1,warehouse1
active,1,04,310,Q7-CEN-310,bin,CEN,,node309,11,1,2,tang 2,root,1,warehouse1
active,1,04,311,Q7-CEN-311,bin,CEN,,node310,11,2,2,tang 2,root,1,warehouse1
active,1,04,312,Q7-CEN-312,bin,CEN,,node311,11,3,2,tang 2,root,1,warehouse1
active,1,04,313,Q7-CEN-313,bin,CEN,,node312,11,4,2,tang 2,root,1,warehouse1
active,1,04,314,Q7-CEN-314,bin,CEN,,node313,11,5,2,tang 2,root,1,warehouse1
active,1,04,315,Q7-CEN-315,bin,CEN,,node314,11,6,2,tang 2,root,1,warehouse1
active,1,04,316,Q7-CEN-316,bin,CEN,,node315,11,7,2,tang 2,root,1,warehouse1
active,1,04,317,Q7-CEN-317,bin,CEN,,node316,11,8,2,tang 2,root,1,warehouse1
active,1,04,318,Q7-CEN-318,bin,CEN,,node317,11,9,2,tang 2,root,1,warehouse1
active,1,04,319,Q7-CEN-319,bin,CEN,,node318,11,10,2,tang 2,root,1,warehouse1
active,1,04,320,Q7-CEN-320,bin,CEN,,node319,11,11,2,tang 2,root,1,warehouse1
active,1,04,321,Q7-CEN-321,bin,CEN,,node320,11,12,2,tang 2,root,1,warehouse1
active,1,04,322,Q7-CEN-322,bin,CEN,,node321,11,13,2,tang 2,root,1,warehouse1
active,1,04,323,Q7-CEN-323,bin,CEN,,node322,11,14,2,tang 2,root,1,warehouse1
active,1,04,324,Q7-CEN-324,bin,CEN,,node323,11,15,2,tang 2,root,1,warehouse1
active,1,04,325,Q7-CEN-325,bin,CEN,,node324,11,16,2,tang 2,root,1,warehouse1
active,1,04,326,Q7-CEN-326,bin,CEN,,node325,11,17,2,tang 2,root,1,warehouse1
active,1,04,327,Q7-CEN-327,bin,CEN,,node326,11,18,2,tang 2,root,1,warehouse1
active,1,04,328,Q7-CEN-328,bin,CEN,,node327,11,19,2,tang 2,root,1,warehouse1
active,1,04,329,Q7-CEN-329,bin,CEN,,node328,11,20,2,tang 2,root,1,warehouse1
active,1,04,330,Q7-CEN-330,bin,CEN,,node329,11,21,2,tang 2,root,1,warehouse1
active,1,04,331,Q7-CEN-331,bin,CEN,,node330,11,22,2,tang 2,root,1,warehouse1
active,1,04,332,Q7-CEN-332,bin,CEN,,node331,11,23,2,tang 2,root,1,warehouse1
active,1,04,333,Q7-CEN-333,bin,CEN,,node332,11,24,2,tang 2,root,1,warehouse1
active,1,04,334,Q7-CEN-334,bin,CEN,,node333,11,25,2,tang 2,root,1,warehouse1
active,1,04,335,Q7-CEN-335,bin,CEN,,node334,11,26,2,tang 2,root,1,warehouse1
active,1,04,336,Q7-CEN-336,bin,CEN,,node335,11,27,2,tang 2,root,1,warehouse1
active,1,04,337,Q7-CEN-337,bin,CEN,,node336,12,0,2,tang 2,root,1,warehouse1
active,1,04,338,Q7-CEN-338,bin,CEN,,node337,12,1,2,tang 2,root,1,warehouse1
active,1,04,339,Q7-CEN-339,bin,CEN,,node338,12,2,2,tang 2,root,1,warehouse1
active,1,04,340,Q7-CEN-340,bin,CEN,,node339,12,3,2,tang 2,root,1,warehouse1
active,1,04,341,Q7-CEN-341,bin,CEN,,node340,12,4,2,tang 2,root,1,warehouse1
active,1,04,342,Q7-CEN-342,bin,CEN,,node341,12,5,2,tang 2,root,1,warehouse1
active,1,04,343,Q7-CEN-343,bin,CEN,,node342,12,6,2,tang 2,root,1,warehouse1
active,1,04,344,Q7-CEN-344,bin,CEN,,node343,12,7,2,tang 2,root,1,warehouse1
active,1,04,345,Q7-CEN-345,bin,CEN,,node344,12,8,2,tang 2,root,1,warehouse1
active,1,04,346,Q7-CEN-346,bin,CEN,,node345,12,9,2,tang 2,root,1,warehouse1
active,1,04,347,Q7-CEN-347,bin,CEN,,node346,12,10,2,tang 2,root,1,warehouse1
active,1,04,348,Q7-CEN-348,bin,CEN,,node347,12,11,2,tang 2,root,1,warehouse1
active,1,04,349,Q7-CEN-349,bin,CEN,,node348,12,12,2,tang 2,root,1,warehouse1
active,1,04,350,Q7-CEN-350,bin,CEN,,node349,12,13,2,tang 2,root,1,warehouse1
active,1,04,351,Q7-CEN-351,bin,CEN,,node350,12,14,2,tang 2,root,1,warehouse1
active,1,04,352,Q7-CEN-352,bin,CEN,,node351,12,15,2,tang 2,root,1,warehouse1
active,1,04,353,Q7-CEN-353,bin,CEN,,node352,12,16,2,tang 2,root,1,warehouse1
active,1,04,354,Q7-CEN-354,bin,CEN,,node353,12,17,2,tang 2,root,1,warehouse1
active,1,04,355,Q7-CEN-355,bin,CEN,,node354,12,18,2,tang 2,root,1,warehouse1
active,1,04,356,Q7-CEN-356,bin,CEN,,node355,12,19,2,tang 2,root,1,warehouse1
active,1,04,357,Q7-CEN-357,bin,CEN,,node356,12,20,2,tang 2,root,1,warehouse1
active,1,04,358,Q7-CEN-358,bin,CEN,,node357,12,21,2,tang 2,root,1,warehouse1
active,1,04,359,Q7-CEN-359,bin,CEN,,node358,12,22,2,tang 2,root,1,warehouse1
active,1,04,360,Q7-CEN-360,bin,CEN,,node359,12,23,2,tang 2,root,1,warehouse1
active,1,04,361,Q7-CEN-361,bin,CEN,,node360,12,24,2,tang 2,root,1,warehouse1
active,1,04,362,Q7-CEN-362,bin,CEN,,node361,12,25,2,tang 2,root,1,warehouse1
active,1,04,363,Q7-CEN-363,bin,CEN,,node362,12,26,2,tang 2,root,1,warehouse1
active,1,04,364,Q7-CEN-364,bin,CEN,,node363,12,27,2,tang 2,root,1,warehouse1
active,1,04,365,Q7-CEN-365,bin,CEN,,node364,13,0,2,tang 2,root,1,warehouse1
active,1,04,366,Q7-CEN-366,bin,CEN,,node365,13,1,2,tang 2,root,1,warehouse1
active,1,04,367,Q7-CEN-367,bin,CEN,,node366,13,2,2,tang 2,root,1,warehouse1
active,1,04,368,Q7-CEN-368,bin,CEN,,node367,13,3,2,tang 2,root,1,warehouse1
active,1,04,369,Q7-CEN-369,bin,CEN,,node368,13,4,2,tang 2,root,1,warehouse1
active,1,04,370,Q7-CEN-370,bin,CEN,,node369,13,5,2,tang 2,root,1,warehouse1
active,1,04,371,Q7-CEN-371,bin,CEN,,node370,13,6,2,tang 2,root,1,warehouse1
active,1,04,372,Q7-CEN-372,bin,CEN,,node371,13,7,2,tang 2,root,1,warehouse1
active,1,04,373,Q7-CEN-373,bin,CEN,,node372,13,8,2,tang 2,root,1,warehouse1
active,1,04,374,Q7-CEN-374,bin,CEN,,node373,13,9,2,tang 2,root,1,warehouse1
active,1,04,375,Q7-CEN-375,bin,CEN,,node374,13,10,2,tang 2,root,1,warehouse1
active,1,04,376,Q7-CEN-376,bin,CEN,,node375,13,11,2,tang 2,root,1,warehouse1
active,1,04,377,Q7-CEN-377,bin,CEN,,node376,13,12,2,tang 2,root,1,warehouse1
active,1,04,378,Q7-CEN-378,bin,CEN,,node377,13,13,2,tang 2,root,1,warehouse1
active,1,04,379,Q7-CEN-379,bin,CEN,,node378,13,14,2,tang 2,root,1,warehouse1
active,1,04,380,Q7-CEN-380,bin,CEN,,node379,13,15,2,tang 2,root,1,warehouse1
active,1,04,381,Q7-CEN-381,bin,CEN,,node380,13,16,2,tang 2,root,1,warehouse1
active,1,04,382,Q7-CEN-382,bin,CEN,,node381,13,17,2,tang 2,root,1,warehouse1
active,1,04,383,Q7-CEN-383,bin,CEN,,node382,13,18,2,tang 2,root,1,warehouse1
active,1,04,384,Q7-CEN-384,bin,CEN,,node383,13,19,2,tang 2,root,1,warehouse1
active,1,04,385,Q7-CEN-385,bin,CEN,,node384,13,20,2,tang 2,root,1,warehouse1
active,1,04,386,Q7-CEN-386,bin,CEN,,node385,13,21,2,tang 2,root,1,warehouse1
active,1,04,387,Q7-CEN-387,bin,CEN,,node386,13,22,2,tang 2,root,1,warehouse1
active,1,04,388,Q7-CEN-388,bin,CEN,,node387,13,23,2,tang 2,root,1,warehouse1
active,1,04,389,Q7-CEN-389,bin,CEN,,node388,13,24,2,tang 2,root,1,warehouse1
active,1,04,390,Q7-CEN-390,bin,CEN,,node389,13,25,2,tang 2,root,1,warehouse1
active,1,04,391,Q7-CEN-391,bin,CEN,,node390,13,26,2,tang 2,root,1,warehouse1
active,1,04,392,Q7-CEN-392,bin,CEN,,node391,13,27,2,tang 2,root,1,warehouse1
active,1,04,393,Q7-CEN-393,bin,CEN,,node392,14,0,2,tang 2,root,1,warehouse1
active,1,04,394,Q7-CEN-394,bin,CEN,,node393,14,1,2,tang 2,root,1,warehouse1
active,1,04,395,Q7-CEN-395,bin,CEN,,node394,14,2,2,tang 2,root,1,warehouse1
active,1,04,396,Q7-CEN-396,bin,CEN,,node395,14,3,2,tang 2,root,1,warehouse1
active,1,04,397,Q7-CEN-397,bin,CEN,,node396,14,4,2,tang 2,root,1,warehouse1
active,1,04,398,Q7-CEN-398,bin,CEN,,node397,14,5,2,tang 2,root,1,warehouse1
active,1,04,399,Q7-CEN-399,bin,CEN,,node398,14,6,2,tang 2,root,1,warehouse1
active,1,04,400,Q7-CEN-400,bin,CEN,,node399,14,7,2,tang 2,root,1,warehouse1
active,1,04,401,Q7-CEN-401,bin,CEN,,node400,14,8,2,tang 2,root,1,warehouse1
active,1,04,402,Q7-CEN-402,bin,CEN,,node401,14,9,2,tang 2,root,1,warehouse1
active,1,04,403,Q7-CEN-403,bin,CEN,,node402,14,10,2,tang 2,root,1,warehouse1
active,1,04,404,Q7-CEN-404,bin,CEN,,node403,14,11,2,tang 2,root,1,warehouse1
active,1,04,405,Q7-CEN-405,bin,CEN,,node404,14,12,2,tang 2,root,1,warehouse1
active,1,04,406,Q7-CEN-406,bin,CEN,,node405,14,13,2,tang 2,root,1,warehouse1
active,1,04,407,Q7-CEN-407,bin,CEN,,node406,14,14,2,tang 2,root,1,warehouse1
active,1,04,408,Q7-CEN-408,bin,CEN,,node407,14,15,2,tang 2,root,1,warehouse1
active,1,04,409,Q7-CEN-409,bin,CEN,,node408,14,16,2,tang 2,root,1,warehouse1
active,1,04,410,Q7-CEN-410,bin,CEN,,node409,14,17,2,tang 2,root,1,warehouse1
active,1,04,411,Q7-CEN-411,bin,CEN,,node410,14,18,2,tang 2,root,1,warehouse1
active,1,04,412,Q7-CEN-412,bin,CEN,,node411,14,19,2,tang 2,root,1,warehouse1
active,1,04,413,Q7-CEN-413,bin,CEN,,node412,14,20,2,tang 2,root,1,warehouse1
active,1,04,414,Q7-CEN-414,bin,CEN,,node413,14,21,2,tang 2,root,1,warehouse1
active,1,04,415,Q7-CEN-415,bin,CEN,,node414,14,22,2,tang 2,root,1,warehouse1
active,1,04,416,Q7-CEN-416,bin,CEN,,node415,14,23,2,tang 2,root,1,warehouse1
active,1,04,417,Q7-CEN-417,bin,CEN,,node416,14,24,2,tang 2,root,1,warehouse1
active,1,04,418,Q7-CEN-418,bin,CEN,,node417,14,25,2,tang 2,root,1,warehouse1
active,1,04,419,Q7-CEN-419,bin,CEN,,node418,14,26,2,tang 2,root,1,warehouse1
active,1,04,420,Q7-CEN-420,bin,CEN,,node419,14,27,2,tang 2,root,1,warehouse1
active,1,04,421,Q7-CEN-421,bin,CEN,,node420,15,0,2,tang 2,root,1,warehouse1
active,1,04,422,Q7-CEN-422,bin,CEN,,node421,15,1,2,tang 2,root,1,warehouse1
active,1,04,423,Q7-CEN-423,bin,CEN,,node422,15,2,2,tang 2,root,1,warehouse1
active,1,04,424,Q7-CEN-424,bin,CEN,,node423,15,3,2,tang 2,root,1,warehouse1
active,1,04,425,Q7-CEN-425,bin,CEN,,node424,15,4,2,tang 2,root,1,warehouse1
active,1,04,426,Q7-CEN-426,bin,CEN,,node425,15,5,2,tang 2,root,1,warehouse1
active,1,04,427,Q7-CEN-427,bin,CEN,,node426,15,6,2,tang 2,root,1,warehouse1
active,1,04,428,Q7-CEN-428,bin,CEN,,node427,15,7,2,tang 2,root,1,warehouse1
active,1,04,429,Q7-CEN-429,bin,CEN,,node428,15,8,2,tang 2,root,1,warehouse1
active,1,04,430,Q7-CEN-430,bin,CEN,,node429,15,9,2,tang 2,root,1,warehouse1
active,1,04,431,Q7-CEN-431,bin,CEN,,node430,15,10,2,tang 2,root,1,warehouse1
active,1,04,432,Q7-CEN-432,bin,CEN,,node431,15,11,2,tang 2,root,1,warehouse1
active,1,04,433,Q7-CEN-433,bin,CEN,,node432,15,12,2,tang 2,root,1,warehouse1
active,1,04,434,Q7-CEN-434,bin,CEN,,node433,15,13,2,tang 2,root,1,warehouse1
active,1,04,435,Q7-CEN-435,bin,CEN,,node434,15,14,2,tang 2,root,1,warehouse1
active,1,04,436,Q7-CEN-436,bin,CEN,,node435,15,15,2,tang 2,root,1,warehouse1
active,1,04,437,Q7-CEN-437,bin,CEN,,node436,15,16,2,tang 2,root,1,warehouse1
active,1,04,438,Q7-CEN-438,bin,CEN,,node437,15,17,2,tang 2,root,1,warehouse1
active,1,04,439,Q7-CEN-439,bin,CEN,,node438,15,18,2,tang 2,root,1,warehouse1
active,1,04,440,Q7-CEN-440,bin,CEN,,node439,15,19,2,tang 2,root,1,warehouse1
active,1,04,441,Q7-CEN-441,bin,CEN,,node440,15,20,2,tang 2,root,1,warehouse1
active,1,04,442,Q7-CEN-442,bin,CEN,,node441,15,21,2,tang 2,root,1,warehouse1
active,1,04,443,Q7-CEN-443,bin,CEN,,node442,15,22,2,tang 2,root,1,warehouse1
active,1,04,444,Q7-CEN-444,bin,CEN,,node443,15,23,2,tang 2,root,1,warehouse1
active,1,04,445,Q7-CEN-445,bin,CEN,,node444,15,24,2,tang 2,root,1,warehouse1
active,1,04,446,Q7-CEN-446,bin,CEN,,node445,15,25,2,tang 2,root,1,warehouse1
active,1,04,447,Q7-CEN-447,bin,CEN,,node446,15,26,2,tang 2,root,1,warehouse1
active,1,04,448,Q7-CEN-448,bin,CEN,,node447,15,27,2,tang 2,root,1,warehouse1
active,1,04,449,Q7-CEN-449,bin,CEN,,node448,16,0,2,tang 2,root,1,warehouse1
active,1,04,450,Q7-CEN-450,bin,CEN,,node449,16,1,2,tang 2,root,1,warehouse1
active,1,04,451,Q7-CEN-451,bin,CEN,,node450,16,2,2,tang 2,root,1,warehouse1
active,1,04,452,Q7-CEN-452,bin,CEN,,node451,16,3,2,tang 2,root,1,warehouse1
active,1,04,453,Q7-CEN-453,bin,CEN,,node452,16,4,2,tang 2,root,1,warehouse1
active,1,04,454,Q7-CEN-454,bin,CEN,,node453,16,5,2,tang 2,root,1,warehouse1
active,1,04,455,Q7-CEN-455,bin,CEN,,node454,16,6,2,tang 2,root,1,warehouse1
active,1,04,456,Q7-CEN-456,bin,CEN,,node455,16,7,2,tang 2,root,1,warehouse1
active,1,04,457,Q7-CEN-457,bin,CEN,,node456,16,8,2,tang 2,root,1,warehouse1
active,1,04,458,Q7-CEN-458,bin,CEN,,node457,16,9,2,tang 2,root,1,warehouse1
active,1,04,459,Q7-CEN-459,bin,CEN,,node458,16,10,2,tang 2,root,1,warehouse1
active,1,04,460,Q7-CEN-460,bin,CEN,,node459,16,11,2,tang 2,root,1,warehouse1
active,1,04,461,Q7-CEN-461,bin,CEN,,node460,16,12,2,tang 2,root,1,warehouse1
active,1,04,462,Q7-CEN-462,bin,CEN,,node461,16,13,2,tang 2,root,1,warehouse1
active,1,04,463,Q7-CEN-463,bin,CEN,,node462,16,14,2,tang 2,root,1,warehouse1
active,1,04,464,Q7-CEN-464,bin,CEN,,node463,16,15,2,tang 2,root,1,warehouse1
active,1,04,465,Q7-CEN-465,bin,CEN,,node464,16,16,2,tang 2,root,1,warehouse1
active,1,04,466,Q7-CEN-466,bin,CEN,,node465,16,17,2,tang 2,root,1,warehouse1
active,1,04,467,Q7-CEN-467,bin,CEN,,node466,16,18,2,tang 2,root,1,warehouse1
active,1,04,468,Q7-CEN-468,bin,CEN,,node467,16,19,2,tang 2,root,1,warehouse1
active,1,04,469,Q7-CEN-469,bin,CEN,,node468,16,20,2,tang 2,root,1,warehouse1
active,1,04,470,Q7-CEN-470,bin,CEN,,node469,16,21,2,tang 2,root,1,warehouse1
active,1,04,471,Q7-CEN-471,bin,CEN,,node470,16,22,2,tang 2,root,1,warehouse1
active,1,04,472,Q7-CEN-472,bin,CEN,,node471,16,23,2,tang 2,root,1,warehouse1
active,1,04,473,Q7-CEN-473,bin,CEN,,node472,16,24,2,tang 2,root,1,warehouse1
active,1,04,474,Q7-CEN-474,bin,CEN,,node473,16,25,2,tang 2,root,1,warehouse1
active,1,04,475,Q7-CEN-475,bin,CEN,,node474,16,26,2,tang 2,root,1,warehouse1
active,1,04,476,Q7-CEN-476,bin,CEN,,node475,16,27,2,tang 2,root,1,warehouse1
active,1,04,477,Q7-CEN-477,bin,CEN,,node476,17,0,2,tang 2,root,1,warehouse1
active,1,04,478,Q7-CEN-478,bin,CEN,,node477,17,1,2,tang 2,root,1,warehouse1
active,1,04,479,Q7-CEN-479,bin,CEN,,node478,17,2,2,tang 2,root,1,warehouse1
active,1,04,480,Q7-CEN-480,bin,CEN,,node479,17,3,2,tang 2,root,1,warehouse1
active,1,04,481,Q7-CEN-481,bin,CEN,,node480,17,4,2,tang 2,root,1,warehouse1
active,1,04,482,Q7-CEN-482,bin,CEN,,node481,17,5,2,tang 2,root,1,warehouse1
active,1,04,483,Q7-CEN-483,bin,CEN,,node482,17,6,2,tang 2,root,1,warehouse1
active,1,04,484,Q7-CEN-484,bin,CEN,,node483,17,7,2,tang 2,root,1,warehouse1
active,1,04,485,Q7-CEN-485,bin,CEN,,node484,17,8,2,tang 2,root,1,warehouse1
active,1,04,486,Q7-CEN-486,bin,CEN,,node485,17,9,2,tang 2,root,1,warehouse1
active,1,04,487,Q7-CEN-487,bin,CEN,,node486,17,10,2,tang 2,root,1,warehouse1
active,1,04,488,Q7-CEN-488,bin,CEN,,node487,17,11,2,tang 2,root,1,warehouse1
active,1,04,489,Q7-CEN-489,bin,CEN,,node488,17,12,2,tang 2,root,1,warehouse1
active,1,04,490,Q7-CEN-490,bin,CEN,,node489,17,13,2,tang 2,root,1,warehouse1
active,1,04,491,Q7-CEN-491,bin,CEN,,node490,17,14,2,tang 2,root,1,warehouse1
active,1,04,492,Q7-CEN-492,bin,CEN,,node491,17,15,2,tang 2,root,1,warehouse1
active,1,04,493,Q7-CEN-493,bin,CEN,,node492,17,16,2,tang 2,root,1,warehouse1
active,1,04,494,Q7-CEN-494,bin,CEN,,node493,17,17,2,tang 2,root,1,warehouse1
active,1,04,495,Q7-CEN-495,bin,CEN,,node494,17,18,2,tang 2,root,1,warehouse1
active,1,04,496,Q7-CEN-496,bin,CEN,,node495,17,19,2,tang 2,root,1,warehouse1
active,1,04,497,Q7-CEN-497,bin,CEN,,node496,17,20,2,tang 2,root,1,warehouse1
active,1,04,498,Q7-CEN-498,bin,CEN,,node497,17,21,2,tang 2,root,1,warehouse1
active,1,04,499,Q7-CEN-499,bin,CEN,,node498,17,22,2,tang 2,root,1,warehouse1
active,1,04,500,Q7-CEN-500,bin,CEN,,node499,17,23,2,tang 2,root,1,warehouse1
active,1,04,501,Q7-CEN-501,bin,CEN,,node500,17,24,2,tang 2,root,1,warehouse1
active,1,04,502,Q7-CEN-502,bin,CEN,,node501,17,25,2,tang 2,root,1,warehouse1
active,1,04,503,Q7-CEN-503,bin,CEN,,node502,17,26,2,tang 2,root,1,warehouse1
active,1,04,504,Q7-CEN-504,bin,CEN,,node503,17,27,2,tang 2,root,1,warehouse1
active,1,04,505,Q7-CEN-505,bin,CEN,,node504,18,0,2,tang 2,root,1,warehouse1
active,1,04,506,Q7-CEN-506,bin,CEN,,node505,18,1,2,tang 2,root,1,warehouse1
active,1,04,507,Q7-CEN-507,bin,CEN,,node506,18,2,2,tang 2,root,1,warehouse1
active,1,04,508,Q7-CEN-508,bin,CEN,,node507,18,3,2,tang 2,root,1,warehouse1
active,1,04,509,Q7-CEN-509,bin,CEN,,node508,18,4,2,tang 2,root,1,warehouse1
active,1,04,510,Q7-CEN-510,bin,CEN,,node509,18,5,2,tang 2,root,1,warehouse1
active,1,04,511,Q7-CEN-511,bin,CEN,,node510,18,6,2,tang 2,root,1,warehouse1
active,1,04,512,Q7-CEN-512,bin,CEN,,node511,18,7,2,tang 2,root,1,warehouse1
active,1,04,513,Q7-CEN-513,bin,CEN,,node512,18,8,2,tang 2,root,1,warehouse1
active,1,04,514,Q7-CEN-514,bin,CEN,,node513,18,9,2,tang 2,root,1,warehouse1
active,1,04,515,Q7-CEN-515,bin,CEN,,node514,18,10,2,tang 2,root,1,warehouse1
active,1,04,516,Q7-CEN-516,bin,CEN,,node515,18,11,2,tang 2,root,1,warehouse1
active,1,04,517,Q7-CEN-517,bin,CEN,,node516,18,12,2,tang 2,root,1,warehouse1
active,1,04,518,Q7-CEN-518,bin,CEN,,node517,18,13,2,tang 2,root,1,warehouse1
active,1,04,519,Q7-CEN-519,bin,CEN,,node518,18,14,2,tang 2,root,1,warehouse1
active,1,04,520,Q7-CEN-520,bin,CEN,,node519,18,15,2,tang 2,root,1,warehouse1
active,1,04,521,Q7-CEN-521,bin,CEN,,node520,18,16,2,tang 2,root,1,warehouse1
active,1,04,522,Q7-CEN-522,bin,CEN,,node521,18,17,2,tang 2,root,1,warehouse1
active,1,04,523,Q7-CEN-523,bin,CEN,,node522,18,18,2,tang 2,root,1,warehouse1
active,1,04,524,Q7-CEN-524,bin,CEN,,node523,18,19,2,tang 2,root,1,warehouse1
active,1,04,525,Q7-CEN-525,bin,CEN,,node524,18,20,2,tang 2,root,1,warehouse1
active,1,04,526,Q7-CEN-526,bin,CEN,,node525,18,21,2,tang 2,root,1,warehouse1
active,1,04,527,Q7-CEN-527,bin,CEN,,node526,18,22,2,tang 2,root,1,warehouse1
active,1,04,528,Q7-CEN-528,bin,CEN,,node527,18,23,2,tang 2,root,1,warehouse1
active,1,04,529,Q7-CEN-529,bin,CEN,,node528,18,24,2,tang 2,root,1,warehouse1
active,1,04,530,Q7-CEN-530,bin,CEN,,node529,18,25,2,tang 2,root,1,warehouse1
active,1,04,531,Q7-CEN-531,bin,CEN,,node530,18,26,2,tang 2,root,1,warehouse1
active,1,04,532,Q7-CEN-532,bin,CEN,,node531,18,27,2,tang 2,root,1,warehouse1
active,1,04,533,Q7-CEN-533,bin,CEN,,node532,19,0,2,tang 2,root,1,warehouse1
active,1,04,534,Q7-CEN-534,bin,CEN,,node533,19,1,2,tang 2,root,1,warehouse1
active,1,04,535,Q7-CEN-535,bin,CEN,,node534,19,2,2,tang 2,root,1,warehouse1
active,1,04,536,Q7-CEN-536,bin,CEN,,node535,19,3,2,tang 2,root,1,warehouse1
active,1,04,537,Q7-CEN-537,bin,CEN,,node536,19,4,2,tang 2,root,1,warehouse1
active,1,04,538,Q7-CEN-538,bin,CEN,,node537,19,5,2,tang 2,root,1,warehouse1
active,1,04,539,Q7-CEN-539,bin,CEN,,node538,19,6,2,tang 2,root,1,warehouse1
active,1,04,540,Q7-CEN-540,bin,CEN,,node539,19,7,2,tang 2,root,1,warehouse1
active,1,04,541,Q7-CEN-541,bin,CEN,,node540,19,8,2,tang 2,root,1,warehouse1
active,1,04,542,Q7-CEN-542,bin,CEN,,node541,19,9,2,tang 2,root,1,warehouse1
active,1,04,543,Q7-CEN-543,bin,CEN,,node542,19,10,2,tang 2,root,1,warehouse1
active,1,04,544,Q7-CEN-544,bin,CEN,,node543,19,11,2,tang 2,root,1,warehouse1
active,1,04,545,Q7-CEN-545,bin,CEN,,node544,19,12,2,tang 2,root,1,warehouse1
active,1,04,546,Q7-CEN-546,bin,CEN,,node545,19,13,2,tang 2,root,1,warehouse1
active,1,04,547,Q7-CEN-547,bin,CEN,,node546,19,14,2,tang 2,root,1,warehouse1
active,1,04,548,Q7-CEN-548,bin,CEN,,node547,19,15,2,tang 2,root,1,warehouse1
active,1,04,549,Q7-CEN-549,bin,CEN,,node548,19,16,2,tang 2,root,1,warehouse1
active,1,04,550,Q7-CEN-550,bin,CEN,,node549,19,17,2,tang 2,root,1,warehouse1
active,1,04,551,Q7-CEN-551,bin,CEN,,node550,19,18,2,tang 2,root,1,warehouse1
active,1,04,552,Q7-CEN-552,bin,CEN,,node551,19,19,2,tang 2,root,1,warehouse1
active,1,04,553,Q7-CEN-553,bin,CEN,,node552,19,20,2,tang 2,root,1,warehouse1
active,1,04,554,Q7-CEN-554,bin,CEN,,node553,19,21,2,tang 2,root,1,warehouse1
active,1,04,555,Q7-CEN-555,bin,CEN,,node554,19,22,2,tang 2,root,1,warehouse1
