Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,Name,Latitude,Longitude,LevelId,LevelName,Node,RegionId,RegionName
active,1,04,574,Q7-CEN-574,path,CEN,[],node573,19,3,3,tang 3,root,1,warehouse1
active,1,04,575,Q7-CEN-575,path,CEN,[],node574,19,4,3,tang 3,root,1,warehouse1
active,1,04,576,Q7-CEN-576,path,CEN,[],node575,19,5,3,tang 3,root,1,warehouse1
active,1,04,577,Q7-CEN-577,path,CEN,[],node576,19,6,3,tang 3,root,1,warehouse1
active,1,04,578,Q7-CEN-578,path,CEN,[],node577,19,7,3,tang 3,root,1,warehouse1
active,1,04,579,Q7-CEN-579,path,CEN,[],node578,19,8,3,tang 3,root,1,warehouse1
active,1,04,580,Q7-CEN-580,path,CEN,[],node579,19,9,3,tang 3,root,1,warehouse1
active,1,04,581,Q7-CEN-581,path,CEN,[],node580,19,10,3,tang 3,root,1,warehouse1
active,1,04,582,Q7-CEN-582,path,CEN,[],node581,19,11,3,tang 3,root,1,warehouse1
active,1,04,583,Q7-CEN-583,path,CEN,[],node582,19,12,3,tang 3,root,1,warehouse1
active,1,04,584,Q7-CEN-584,path,CEN,[],node583,19,13,3,tang 3,root,1,warehouse1
active,1,04,585,Q7-CEN-585,path,CEN,[],node584,19,14,3,tang 3,root,1,warehouse1
active,1,04,586,Q7-CEN-586,path,CEN,[],node585,19,15,3,tang 3,root,1,warehouse1
active,1,04,587,Q7-CEN-587,path,CEN,[],node586,19,16,3,tang 3,root,1,warehouse1
active,1,04,588,Q7-CEN-588,path,CEN,[],node587,19,17,3,tang 3,root,1,warehouse1
active,1,04,589,Q7-CEN-589,path,CEN,[],node588,19,18,3,tang 3,root,1,warehouse1
active,1,04,590,Q7-CEN-590,path,CEN,[],node589,19,19,3,tang 3,root,1,warehouse1
active,1,04,591,Q7-CEN-591,path,CEN,[],node590,19,20,3,tang 3,root,1,warehouse1
active,1,04,592,Q7-CEN-592,path,CEN,[],node591,19,21,3,tang 3,root,1,warehouse1
active,1,04,593,Q7-CEN-593,path,CEN,[],node592,19,22,3,tang 3,root,1,warehouse1
active,1,04,594,Q7-CEN-594,path,CEN,[],node593,19,23,3,tang 3,root,1,warehouse1
active,1,04,595,Q7-CEN-595,path,CEN,[],node594,19,24,3,tang 3,root,1,warehouse1
active,1,04,596,Q7-CEN-596,path,CEN,[],node595,19,25,3,tang 3,root,1,warehouse1
active,1,04,597,Q7-CEN-597,path,CEN,[],node596,19,26,3,tang 3,root,1,warehouse1
active,1,04,598,Q7-CEN-598,path,CEN,[],node597,19,27,3,tang 3,root,1,warehouse1
active,1,04,599,Q7-CEN-599,path,CEN,[],node598,19,28,3,tang 3,root,1,warehouse1
active,1,04,600,Q7-CEN-600,path,CEN,[],node599,19,29,3,tang 3,root,1,warehouse1
active,1,04,601,Q7-CEN-601,path,CEN,[],node600,20,0,3,tang 3,root,1,warehouse1
active,1,04,602,Q7-CEN-602,path,CEN,[],node601,20,1,3,tang 3,root,1,warehouse1
active,1,04,603,Q7-CEN-603,path,CEN,[],node602,20,2,3,tang 3,root,1,warehouse1
active,1,04,604,Q7-CEN-604,path,CEN,[],node603,20,3,3,tang 3,root,1,warehouse1
active,1,04,605,Q7-CEN-605,path,CEN,[],node604,20,4,3,tang 3,root,1,warehouse1
active,1,04,606,Q7-CEN-606,path,CEN,[],node605,20,5,3,tang 3,root,1,warehouse1
active,1,04,607,Q7-CEN-607,path,CEN,[],node606,20,6,3,tang 3,root,1,warehouse1
active,1,04,608,Q7-CEN-608,path,CEN,[],node607,20,7,3,tang 3,root,1,warehouse1
active,1,04,609,Q7-CEN-609,path,CEN,[],node608,20,8,3,tang 3,root,1,warehouse1
active,1,04,610,Q7-CEN-610,path,CEN,[],node609,20,9,3,tang 3,root,1,warehouse1
active,1,04,611,Q7-CEN-611,path,CEN,[],node610,20,10,3,tang 3,root,1,warehouse1
active,1,04,612,Q7-CEN-612,path,CEN,[],node611,20,11,3,tang 3,root,1,warehouse1
active,1,04,613,Q7-CEN-613,path,CEN,[],node612,20,12,3,tang 3,root,1,warehouse1
active,1,04,614,Q7-CEN-614,path,CEN,[],node613,20,13,3,tang 3,root,1,warehouse1
active,1,04,615,Q7-CEN-615,path,CEN,[],node614,20,14,3,tang 3,root,1,warehouse1
active,1,04,616,Q7-CEN-616,path,CEN,[],node615,20,15,3,tang 3,root,1,warehouse1
active,1,04,617,Q7-CEN-617,path,CEN,[],node616,20,16,3,tang 3,root,1,warehouse1
active,1,04,618,Q7-CEN-618,path,CEN,[],node617,20,17,3,tang 3,root,1,warehouse1
active,1,04,619,Q7-CEN-619,path,CEN,[],node618,20,18,3,tang 3,root,1,warehouse1
active,1,04,620,Q7-CEN-620,path,CEN,[],node619,20,19,3,tang 3,root,1,warehouse1
active,1,04,621,Q7-CEN-621,path,CEN,[],node620,20,20,3,tang 3,root,1,warehouse1
active,1,04,622,Q7-CEN-622,path,CEN,[],node621,20,21,3,tang 3,root,1,warehouse1
active,1,04,623,Q7-CEN-623,path,CEN,[],node622,20,22,3,tang 3,root,1,warehouse1
active,1,04,624,Q7-CEN-624,path,CEN,[],node623,20,23,3,tang 3,root,1,warehouse1
active,1,04,625,Q7-CEN-625,path,CEN,[],node624,20,24,3,tang 3,root,1,warehouse1
active,1,04,626,Q7-CEN-626,path,CEN,[],node625,20,25,3,tang 3,root,1,warehouse1
active,1,04,627,Q7-CEN-627,path,CEN,[],node626,20,26,3,tang 3,root,1,warehouse1
active,1,04,628,Q7-CEN-628,path,CEN,[],node627,20,27,3,tang 3,root,1,warehouse1
active,1,04,629,Q7-CEN-629,path,CEN,[],node628,20,28,3,tang 3,root,1,warehouse1
active,1,04,630,Q7-CEN-630,path,CEN,[],node629,20,29,3,tang 3,root,1,warehouse1
active,1,04,631,Q7-CEN-631,path,CEN,[],node630,21,0,3,tang 3,root,1,warehouse1
active,1,04,632,Q7-CEN-632,path,CEN,[],node631,21,1,3,tang 3,root,1,warehouse1
active,1,04,633,Q7-CEN-633,path,CEN,[],node632,21,2,3,tang 3,root,1,warehouse1
active,1,04,634,Q7-CEN-634,path,CEN,[],node633,21,3,3,tang 3,root,1,warehouse1
active,1,04,635,Q7-CEN-635,path,CEN,[],node634,21,4,3,tang 3,root,1,warehouse1
active,1,04,636,Q7-CEN-636,path,CEN,[],node635,21,5,3,tang 3,root,1,warehouse1
active,1,04,637,Q7-CEN-637,path,CEN,[],node636,21,6,3,tang 3,root,1,warehouse1
active,1,04,638,Q7-CEN-638,path,CEN,[],node637,21,7,3,tang 3,root,1,warehouse1
active,1,04,639,Q7-CEN-639,path,CEN,[],node638,21,8,3,tang 3,root,1,warehouse1
active,1,04,640,Q7-CEN-640,path,CEN,[],node639,21,9,3,tang 3,root,1,warehouse1
active,1,04,641,Q7-CEN-641,path,CEN,[],node640,21,10,3,tang 3,root,1,warehouse1
active,1,04,642,Q7-CEN-642,path,CEN,[],node641,21,11,3,tang 3,root,1,warehouse1
active,1,04,643,Q7-CEN-643,path,CEN,[],node642,21,12,3,tang 3,root,1,warehouse1
active,1,04,644,Q7-CEN-644,path,CEN,[],node643,21,13,3,tang 3,root,1,warehouse1
active,1,04,645,Q7-CEN-645,path,CEN,[],node644,21,14,3,tang 3,root,1,warehouse1
active,1,04,646,Q7-CEN-646,path,CEN,[],node645,21,15,3,tang 3,root,1,warehouse1
active,1,04,647,Q7-CEN-647,path,CEN,[],node646,21,16,3,tang 3,root,1,warehouse1
active,1,04,648,Q7-CEN-648,path,CEN,[],node647,21,17,3,tang 3,root,1,warehouse1
active,1,04,649,Q7-CEN-649,path,CEN,[],node648,21,18,3,tang 3,root,1,warehouse1
active,1,04,650,Q7-CEN-650,path,CEN,[],node649,21,19,3,tang 3,root,1,warehouse1
active,1,04,651,Q7-CEN-651,path,CEN,[],node650,21,20,3,tang 3,root,1,warehouse1
active,1,04,652,Q7-CEN-652,path,CEN,[],node651,21,21,3,tang 3,root,1,warehouse1
active,1,04,653,Q7-CEN-653,path,CEN,[],node652,21,22,3,tang 3,root,1,warehouse1
active,1,04,654,Q7-CEN-654,path,CEN,[],node653,21,23,3,tang 3,root,1,warehouse1
active,1,04,655,Q7-CEN-655,path,CEN,[],node654,21,24,3,tang 3,root,1,warehouse1
active,1,04,656,Q7-CEN-656,path,CEN,[],node655,21,25,3,tang 3,root,1,warehouse1
active,1,04,657,Q7-CEN-657,path,CEN,[],node656,21,26,3,tang 3,root,1,warehouse1
active,1,04,658,Q7-CEN-658,path,CEN,[],node657,21,27,3,tang 3,root,1,warehouse1
active,1,04,659,Q7-CEN-659,path,CEN,[],node658,21,28,3,tang 3,root,1,warehouse1
active,1,04,660,Q7-CEN-660,path,CEN,[],node659,21,29,3,tang 3,root,1,warehouse1
active,1,04,661,Q7-CEN-661,path,CEN,[],node660,22,0,3,tang 3,root,1,warehouse1
active,1,04,662,Q7-CEN-662,path,CEN,[],node661,22,1,3,tang 3,root,1,warehouse1
active,1,04,663,Q7-CEN-663,path,CEN,[],node662,22,2,3,tang 3,root,1,warehouse1
active,1,04,664,Q7-CEN-664,path,CEN,[],node663,22,3,3,tang 3,root,1,warehouse1
active,1,04,665,Q7-CEN-665,path,CEN,[],node664,22,4,3,tang 3,root,1,warehouse1
active,1,04,666,Q7-CEN-666,path,CEN,[],node665,22,5,3,tang 3,root,1,warehouse1
active,1,04,667,Q7-CEN-667,path,CEN,[],node666,22,6,3,tang 3,root,1,warehouse1
active,1,04,668,Q7-CEN-668,path,CEN,[],node667,22,7,3,tang 3,root,1,warehouse1
active,1,04,669,Q7-CEN-669,path,CEN,[],node668,22,8,3,tang 3,root,1,warehouse1
active,1,04,670,Q7-CEN-670,path,CEN,[],node669,22,9,3,tang 3,root,1,warehouse1
active,1,04,671,Q7-CEN-671,path,CEN,[],node670,22,10,3,tang 3,root,1,warehouse1
active,1,04,672,Q7-CEN-672,path,CEN,[],node671,22,11,3,tang 3,root,1,warehouse1
active,1,04,673,Q7-CEN-673,path,CEN,[],node672,22,12,3,tang 3,root,1,warehouse1
active,1,04,674,Q7-CEN-674,path,CEN,[],node673,22,13,3,tang 3,root,1,warehouse1
active,1,04,675,Q7-CEN-675,path,CEN,[],node674,22,14,3,tang 3,root,1,warehouse1
active,1,04,676,Q7-CEN-676,path,CEN,[],node675,22,15,3,tang 3,root,1,warehouse1
active,1,04,677,Q7-CEN-677,path,CEN,[],node676,22,16,3,tang 3,root,1,warehouse1
active,1,04,678,Q7-CEN-678,path,CEN,[],node677,22,17,3,tang 3,root,1,warehouse1
active,1,04,679,Q7-CEN-679,path,CEN,[],node678,22,18,3,tang 3,root,1,warehouse1
active,1,04,680,Q7-CEN-680,path,CEN,[],node679,22,19,3,tang 3,root,1,warehouse1
active,1,04,681,Q7-CEN-681,path,CEN,[],node680,22,20,3,tang 3,root,1,warehouse1
active,1,04,682,Q7-CEN-682,path,CEN,[],node681,22,21,3,tang 3,root,1,warehouse1
active,1,04,683,Q7-CEN-683,path,CEN,[],node682,22,22,3,tang 3,root,1,warehouse1
active,1,04,684,Q7-CEN-684,path,CEN,[],node683,22,23,3,tang 3,root,1,warehouse1
active,1,04,685,Q7-CEN-685,path,CEN,[],node684,22,24,3,tang 3,root,1,warehouse1
active,1,04,686,Q7-CEN-686,path,CEN,[],node685,22,25,3,tang 3,root,1,warehouse1
active,1,04,687,Q7-CEN-687,path,CEN,[],node686,22,26,3,tang 3,root,1,warehouse1
active,1,04,688,Q7-CEN-688,path,CEN,[],node687,22,27,3,tang 3,root,1,warehouse1
active,1,04,689,Q7-CEN-689,path,CEN,[],node688,22,28,3,tang 3,root,1,warehouse1
active,1,04,690,Q7-CEN-690,path,CEN,[],node689,22,29,3,tang 3,root,1,warehouse1
active,1,04,691,Q7-CEN-691,path,CEN,[],node690,23,0,3,tang 3,root,1,warehouse1
active,1,04,692,Q7-CEN-692,path,CEN,[],node691,23,1,3,tang 3,root,1,warehouse1
active,1,04,693,Q7-CEN-693,path,CEN,[],node692,23,2,3,tang 3,root,1,warehouse1
active,1,04,694,Q7-CEN-694,path,CEN,[],node693,23,3,3,tang 3,root,1,warehouse1
active,1,04,695,Q7-CEN-695,path,CEN,[],node694,23,4,3,tang 3,root,1,warehouse1
active,1,04,696,Q7-CEN-696,path,CEN,[],node695,23,5,3,tang 3,root,1,warehouse1
active,1,04,697,Q7-CEN-697,path,CEN,[],node696,23,6,3,tang 3,root,1,warehouse1
active,1,04,698,Q7-CEN-698,path,CEN,[],node697,23,7,3,tang 3,root,1,warehouse1
active,1,04,699,Q7-CEN-699,path,CEN,[],node698,23,8,3,tang 3,root,1,warehouse1
active,1,04,700,Q7-CEN-700,path,CEN,[],node699,23,9,3,tang 3,root,1,warehouse1
active,1,04,701,Q7-CEN-701,path,CEN,[],node700,23,10,3,tang 3,root,1,warehouse1
active,1,04,702,Q7-CEN-702,path,CEN,[],node701,23,11,3,tang 3,root,1,warehouse1
active,1,04,703,Q7-CEN-703,path,CEN,[],node702,23,12,3,tang 3,root,1,warehouse1
active,1,04,704,Q7-CEN-704,path,CEN,[],node703,23,13,3,tang 3,root,1,warehouse1
active,1,04,705,Q7-CEN-705,path,CEN,[],node704,23,14,3,tang 3,root,1,warehouse1
active,1,04,706,Q7-CEN-706,path,CEN,[],node705,23,15,3,tang 3,root,1,warehouse1
active,1,04,707,Q7-CEN-707,path,CEN,[],node706,23,16,3,tang 3,root,1,warehouse1
active,1,04,708,Q7-CEN-708,path,CEN,[],node707,23,17,3,tang 3,root,1,warehouse1
active,1,04,709,Q7-CEN-709,path,CEN,[],node708,23,18,3,tang 3,root,1,warehouse1
active,1,04,710,Q7-CEN-710,path,CEN,[],node709,23,19,3,tang 3,root,1,warehouse1
active,1,04,711,Q7-CEN-711,path,CEN,[],node710,23,20,3,tang 3,root,1,warehouse1
active,1,04,712,Q7-CEN-712,path,CEN,[],node711,23,21,3,tang 3,root,1,warehouse1
active,1,04,713,Q7-CEN-713,path,CEN,[],node712,23,22,3,tang 3,root,1,warehouse1
active,1,04,714,Q7-CEN-714,path,CEN,[],node713,23,23,3,tang 3,root,1,warehouse1
active,1,04,715,Q7-CEN-715,path,CEN,[],node714,23,24,3,tang 3,root,1,warehouse1
active,1,04,716,Q7-CEN-716,path,CEN,[],node715,23,25,3,tang 3,root,1,warehouse1
active,1,04,717,Q7-CEN-717,path,CEN,[],node716,23,26,3,tang 3,root,1,warehouse1
active,1,04,718,Q7-CEN-718,path,CEN,[],node717,23,27,3,tang 3,root,1,warehouse1
active,1,04,719,Q7-CEN-719,path,CEN,[],node718,23,28,3,tang 3,root,1,warehouse1
active,1,04,720,Q7-CEN-720,path,CEN,[],node719,23,29,3,tang 3,root,1,warehouse1
active,1,04,721,Q7-CEN-721,path,CEN,[],node720,24,0,3,tang 3,root,1,warehouse1
active,1,04,722,Q7-CEN-722,path,CEN,[],node721,24,1,3,tang 3,root,1,warehouse1
active,1,04,723,Q7-CEN-723,path,CEN,[],node722,24,2,3,tang 3,root,1,warehouse1
active,1,04,724,Q7-CEN-724,path,CEN,[],node723,24,3,3,tang 3,root,1,warehouse1
active,1,04,725,Q7-CEN-725,path,CEN,[],node724,24,4,3,tang 3,root,1,warehouse1
active,1,04,726,Q7-CEN-726,path,CEN,[],node725,24,5,3,tang 3,root,1,warehouse1
active,1,04,727,Q7-CEN-727,path,CEN,[],node726,24,6,3,tang 3,root,1,warehouse1
active,1,04,728,Q7-CEN-728,path,CEN,[],node727,24,7,3,tang 3,root,1,warehouse1
active,1,04,729,Q7-CEN-729,path,CEN,[],node728,24,8,3,tang 3,root,1,warehouse1
active,1,04,730,Q7-CEN-730,path,CEN,[],node729,24,9,3,tang 3,root,1,warehouse1
active,1,04,731,Q7-CEN-731,path,CEN,[],node730,24,10,3,tang 3,root,1,warehouse1
active,1,04,732,Q7-CEN-732,path,CEN,[],node731,24,11,3,tang 3,root,1,warehouse1
active,1,04,733,Q7-CEN-733,path,CEN,[],node732,24,12,3,tang 3,root,1,warehouse1
active,1,04,734,Q7-CEN-734,path,CEN,[],node733,24,13,3,tang 3,root,1,warehouse1
active,1,04,735,Q7-CEN-735,path,CEN,[],node734,24,14,3,tang 3,root,1,warehouse1
active,1,04,736,Q7-CEN-736,path,CEN,[],node735,24,15,3,tang 3,root,1,warehouse1
active,1,04,737,Q7-CEN-737,path,CEN,[],node736,24,16,3,tang 3,root,1,warehouse1
active,1,04,738,Q7-CEN-738,path,CEN,[],node737,24,17,3,tang 3,root,1,warehouse1
active,1,04,739,Q7-CEN-739,path,CEN,[],node738,24,18,3,tang 3,root,1,warehouse1
active,1,04,740,Q7-CEN-740,path,CEN,[],node739,24,19,3,tang 3,root,1,warehouse1
active,1,04,741,Q7-CEN-741,path,CEN,[],node740,24,20,3,tang 3,root,1,warehouse1
active,1,04,742,Q7-CEN-742,path,CEN,[],node741,24,21,3,tang 3,root,1,warehouse1
active,1,04,743,Q7-CEN-743,path,CEN,[],node742,24,22,3,tang 3,root,1,warehouse1
active,1,04,744,Q7-CEN-744,path,CEN,[],node743,24,23,3,tang 3,root,1,warehouse1
active,1,04,745,Q7-CEN-745,path,CEN,[],node744,24,24,3,tang 3,root,1,warehouse1
active,1,04,746,Q7-CEN-746,path,CEN,[],node745,24,25,3,tang 3,root,1,warehouse1
active,1,04,747,Q7-CEN-747,path,CEN,[],node746,24,26,3,tang 3,root,1,warehouse1
active,1,04,748,Q7-CEN-748,path,CEN,[],node747,24,27,3,tang 3,root,1,warehouse1
active,1,04,749,Q7-CEN-749,path,CEN,[],node748,24,28,3,tang 3,root,1,warehouse1
active,1,04,750,Q7-CEN-750,path,CEN,[],node749,24,29,3,tang 3,root,1,warehouse1
active,1,04,751,Q7-CEN-751,path,CEN,[],node750,25,0,3,tang 3,root,1,warehouse1
active,1,04,752,Q7-CEN-752,path,CEN,[],node751,25,1,3,tang 3,root,1,warehouse1
active,1,04,753,Q7-CEN-753,path,CEN,[],node752,25,2,3,tang 3,root,1,warehouse1
active,1,04,754,Q7-CEN-754,path,CEN,[],node753,25,3,3,tang 3,root,1,warehouse1
active,1,04,755,Q7-CEN-755,path,CEN,[],node754,25,4,3,tang 3,root,1,warehouse1
active,1,04,756,Q7-CEN-756,path,CEN,[],node755,25,5,3,tang 3,root,1,warehouse1
active,1,04,757,Q7-CEN-757,path,CEN,[],node756,25,6,3,tang 3,root,1,warehouse1
active,1,04,758,Q7-CEN-758,path,CEN,[],node757,25,7,3,tang 3,root,1,warehouse1
active,1,04,759,Q7-CEN-759,path,CEN,[],node758,25,8,3,tang 3,root,1,warehouse1
active,1,04,760,Q7-CEN-760,path,CEN,[],node759,25,9,3,tang 3,root,1,warehouse1
active,1,04,761,Q7-CEN-761,path,CEN,[],node760,25,10,3,tang 3,root,1,warehouse1
active,1,04,762,Q7-CEN-762,path,CEN,[],node761,25,11,3,tang 3,root,1,warehouse1
active,1,04,763,Q7-CEN-763,path,CEN,[],node762,25,12,3,tang 3,root,1,warehouse1
active,1,04,764,Q7-CEN-764,path,CEN,[],node763,25,13,3,tang 3,root,1,warehouse1
active,1,04,765,Q7-CEN-765,path,CEN,[],node764,25,14,3,tang 3,root,1,warehouse1
active,1,04,766,Q7-CEN-766,path,CEN,[],node765,25,15,3,tang 3,root,1,warehouse1
active,1,04,767,Q7-CEN-767,path,CEN,[],node766,25,16,3,tang 3,root,1,warehouse1
active,1,04,768,Q7-CEN-768,path,CEN,[],node767,25,17,3,tang 3,root,1,warehouse1
active,1,04,769,Q7-CEN-769,path,CEN,[],node768,25,18,3,tang 3,root,1,warehouse1
active,1,04,770,Q7-CEN-770,path,CEN,[],node769,25,19,3,tang 3,root,1,warehouse1
active,1,04,771,Q7-CEN-771,path,CEN,[],node770,25,20,3,tang 3,root,1,warehouse1
active,1,04,772,Q7-CEN-772,path,CEN,[],node771,25,21,3,tang 3,root,1,warehouse1
active,1,04,773,Q7-CEN-773,path,CEN,[],node772,25,22,3,tang 3,root,1,warehouse1
active,1,04,774,Q7-CEN-774,path,CEN,[],node773,25,23,3,tang 3,root,1,warehouse1
active,1,04,775,Q7-CEN-775,path,CEN,[],node774,25,24,3,tang 3,root,1,warehouse1
active,1,04,776,Q7-CEN-776,path,CEN,[],node775,25,25,3,tang 3,root,1,warehouse1
active,1,04,777,Q7-CEN-777,path,CEN,[],node776,25,26,3,tang 3,root,1,warehouse1
active,1,04,778,Q7-CEN-778,path,CEN,[],node777,25,27,3,tang 3,root,1,warehouse1
active,1,04,779,Q7-CEN-779,path,CEN,[],node778,25,28,3,tang 3,root,1,warehouse1
active,1,04,780,Q7-CEN-780,path,CEN,[],node779,25,29,3,tang 3,root,1,warehouse1
active,1,04,781,Q7-CEN-781,path,CEN,[],node780,26,0,3,tang 3,root,1,warehouse1
active,1,04,782,Q7-CEN-782,path,CEN,[],node781,26,1,3,tang 3,root,1,warehouse1
active,1,04,783,Q7-CEN-783,path,CEN,[],node782,26,2,3,tang 3,root,1,warehouse1
active,1,04,784,Q7-CEN-784,path,CEN,[],node783,26,3,3,tang 3,root,1,warehouse1
active,1,04,785,Q7-CEN-785,path,CEN,[],node784,26,4,3,tang 3,root,1,warehouse1
active,1,04,786,Q7-CEN-786,path,CEN,[],node785,26,5,3,tang 3,root,1,warehouse1
active,1,04,787,Q7-CEN-787,path,CEN,[],node786,26,6,3,tang 3,root,1,warehouse1
active,1,04,788,Q7-CEN-788,path,CEN,[],node787,26,7,3,tang 3,root,1,warehouse1
active,1,04,789,Q7-CEN-789,path,CEN,[],node788,26,8,3,tang 3,root,1,warehouse1
active,1,04,790,Q7-CEN-790,path,CEN,[],node789,26,9,3,tang 3,root,1,warehouse1
active,1,04,791,Q7-CEN-791,path,CEN,[],node790,26,10,3,tang 3,root,1,warehouse1
active,1,04,792,Q7-CEN-792,path,CEN,[],node791,26,11,3,tang 3,root,1,warehouse1
active,1,04,793,Q7-CEN-793,path,CEN,[],node792,26,12,3,tang 3,root,1,warehouse1
active,1,04,794,Q7-CEN-794,path,CEN,[],node793,26,13,3,tang 3,root,1,warehouse1
active,1,04,795,Q7-CEN-795,path,CEN,[],node794,26,14,3,tang 3,root,1,warehouse1
active,1,04,796,Q7-CEN-796,path,CEN,[],node795,26,15,3,tang 3,root,1,warehouse1
active,1,04,797,Q7-CEN-797,path,CEN,[],node796,26,16,3,tang 3,root,1,warehouse1
active,1,04,798,Q7-CEN-798,path,CEN,[],node797,26,17,3,tang 3,root,1,warehouse1
active,1,04,799,Q7-CEN-799,path,CEN,[],node798,26,18,3,tang 3,root,1,warehouse1
active,1,04,800,Q7-CEN-800,path,CEN,[],node799,26,19,3,tang 3,root,1,warehouse1
active,1,04,801,Q7-CEN-801,path,CEN,[],node800,26,20,3,tang 3,root,1,warehouse1
active,1,04,802,Q7-CEN-802,path,CEN,[],node801,26,21,3,tang 3,root,1,warehouse1
active,1,04,803,Q7-CEN-803,path,CEN,[],node802,26,22,3,tang 3,root,1,warehouse1
active,1,04,804,Q7-CEN-804,path,CEN,[],node803,26,23,3,tang 3,root,1,warehouse1
active,1,04,805,Q7-CEN-805,path,CEN,[],node804,26,24,3,tang 3,root,1,warehouse1
active,1,04,806,Q7-CEN-806,path,CEN,[],node805,26,25,3,tang 3,root,1,warehouse1
active,1,04,807,Q7-CEN-807,path,CEN,[],node806,26,26,3,tang 3,root,1,warehouse1
active,1,04,808,Q7-CEN-808,path,CEN,[],node807,26,27,3,tang 3,root,1,warehouse1
active,1,04,809,Q7-CEN-809,path,CEN,[],node808,26,28,3,tang 3,root,1,warehouse1
active,1,04,810,Q7-CEN-810,path,CEN,[],node809,26,29,3,tang 3,root,1,warehouse1
active,1,04,811,Q7-CEN-811,path,CEN,[],node810,27,0,3,tang 3,root,1,warehouse1
active,1,04,812,Q7-CEN-812,path,CEN,[],node811,27,1,3,tang 3,root,1,warehouse1
active,1,04,813,Q7-CEN-813,path,CEN,[],node812,27,2,3,tang 3,root,1,warehouse1
active,1,04,814,Q7-CEN-814,path,CEN,[],node813,27,3,3,tang 3,root,1,warehouse1
active,1,04,815,Q7-CEN-815,path,CEN,[],node814,27,4,3,tang 3,root,1,warehouse1
active,1,04,816,Q7-CEN-816,path,CEN,[],node815,27,5,3,tang 3,root,1,warehouse1
active,1,04,817,Q7-CEN-817,path,CEN,[],node816,27,6,3,tang 3,root,1,warehouse1
active,1,04,818,Q7-CEN-818,path,CEN,[],node817,27,7,3,tang 3,root,1,warehouse1
active,1,04,819,Q7-CEN-819,path,CEN,[],node818,27,8,3,tang 3,root,1,warehouse1
active,1,04,820,Q7-CEN-820,path,CEN,[],node819,27,9,3,tang 3,root,1,warehouse1
active,1,04,821,Q7-CEN-821,path,CEN,[],node820,27,10,3,tang 3,root,1,warehouse1
active,1,04,822,Q7-CEN-822,path,CEN,[],node821,27,11,3,tang 3,root,1,warehouse1
active,1,04,823,Q7-CEN-823,path,CEN,[],node822,27,12,3,tang 3,root,1,warehouse1
active,1,04,824,Q7-CEN-824,path,CEN,[],node823,27,13,3,tang 3,root,1,warehouse1
active,1,04,825,Q7-CEN-825,path,CEN,[],node824,27,14,3,tang 3,root,1,warehouse1
active,1,04,826,Q7-CEN-826,path,CEN,[],node825,27,15,3,tang 3,root,1,warehouse1
active,1,04,827,Q7-CEN-827,path,CEN,[],node826,27,16,3,tang 3,root,1,warehouse1
active,1,04,828,Q7-CEN-828,path,CEN,[],node827,27,17,3,tang 3,root,1,warehouse1
active,1,04,829,Q7-CEN-829,path,CEN,[],node828,27,18,3,tang 3,root,1,warehouse1
active,1,04,830,Q7-CEN-830,path,CEN,[],node829,27,19,3,tang 3,root,1,warehouse1
active,1,04,831,Q7-CEN-831,path,CEN,[],node830,27,20,3,tang 3,root,1,warehouse1
active,1,04,832,Q7-CEN-832,path,CEN,[],node831,27,21,3,tang 3,root,1,warehouse1
active,1,04,833,Q7-CEN-833,path,CEN,[],node832,27,22,3,tang 3,root,1,warehouse1
active,1,04,834,Q7-CEN-834,path,CEN,[],node833,27,23,3,tang 3,root,1,warehouse1
active,1,04,835,Q7-CEN-835,path,CEN,[],node834,27,24,3,tang 3,root,1,warehouse1
active,1,04,836,Q7-CEN-836,path,CEN,[],node835,27,25,3,tang 3,root,1,warehouse1
active,1,04,837,Q7-CEN-837,path,CEN,[],node836,27,26,3,tang 3,root,1,warehouse1
active,1,04,838,Q7-CEN-838,path,CEN,[],node837,27,27,3,tang 3,root,1,warehouse1
active,1,04,839,Q7-CEN-839,path,CEN,[],node838,27,28,3,tang 3,root,1,warehouse1
active,1,04,840,Q7-CEN-840,path,CEN,[],node839,27,29,3,tang 3,root,1,warehouse1
active,1,04,841,Q7-CEN-841,path,CEN,[],node840,28,0,3,tang 3,root,1,warehouse1
active,1,04,842,Q7-CEN-842,path,CEN,[],node841,28,1,3,tang 3,root,1,warehouse1
active,1,04,843,Q7-CEN-843,path,CEN,[],node842,28,2,3,tang 3,root,1,warehouse1
active,1,04,844,Q7-CEN-844,path,CEN,[],node843,28,3,3,tang 3,root,1,warehouse1
active,1,04,845,Q7-CEN-845,path,CEN,[],node844,28,4,3,tang 3,root,1,warehouse1
active,1,04,846,Q7-CEN-846,path,CEN,[],node845,28,5,3,tang 3,root,1,warehouse1
active,1,04,847,Q7-CEN-847,path,CEN,[],node846,28,6,3,tang 3,root,1,warehouse1
active,1,04,848,Q7-CEN-848,path,CEN,[],node847,28,7,3,tang 3,root,1,warehouse1
active,1,04,849,Q7-CEN-849,path,CEN,[],node848,28,8,3,tang 3,root,1,warehouse1
active,1,04,850,Q7-CEN-850,path,CEN,[],node849,28,9,3,tang 3,root,1,warehouse1
active,1,04,851,Q7-CEN-851,path,CEN,[],node850,28,10,3,tang 3,root,1,warehouse1
