Status,Neutral,Warehouse,Guid,Code,Type,Area,Region,SubNode,name,Latitude,Longitude,Level,Node,Region
active,0,2,1448,BRYA-WS1-1448,path,CEN,1,[],node1447,27,36,1,root,1
active,0,2,1449,BRYA-WS1-1449,path,CEN,1,[],node1448,27,35,1,root,1
active,0,2,1450,BRYA-WS1-1450,path,CEN,1,[],node1449,27,34,1,root,1
active,0,2,1451,BRYA-WS1-1451,path,CEN,1,[],node1450,27,33,1,root,1
active,0,2,1452,BRYA-WS1-1452,path,CEN,1,[],node1451,27,32,1,root,1
active,0,2,1453,BRYA-WS1-1453,path,CEN,1,[],node1452,27,31,1,root,1
active,0,2,1454,BRYA-WS1-1454,path,CEN,1,[],node1453,27,30,1,root,1
active,0,2,1455,BRYA-WS1-1455,path,CEN,1,[],node1454,27,29,1,root,1
active,0,2,1456,BRYA-WS1-1456,path,CEN,1,[],node1455,27,28,1,root,1
active,0,2,1457,BRYA-WS1-1457,path,CEN,1,[],node1456,27,27,1,root,1
active,0,2,1458,BRYA-WS1-1458,path,CEN,1,[],node1457,27,26,1,root,1
active,0,2,1459,BRYA-WS1-1459,path,CEN,1,[],node1458,27,25,1,root,1
active,0,2,1460,BRYA-WS1-1460,path,CEN,1,[],node1459,27,24,1,root,1
active,0,2,1461,BRYA-WS1-1461,path,CEN,1,[],node1460,27,23,1,root,1
active,0,2,1462,BRYA-WS1-1462,path,CEN,1,[],node1461,27,22,1,root,1
active,0,2,1463,BRYA-WS1-1463,path,CEN,1,[],node1462,27,21,1,root,1
active,0,2,1464,BRYA-WS1-1464,path,CEN,1,[],node1463,27,20,1,root,1
active,0,2,1465,BRYA-WS1-1465,path,CEN,1,[],node1464,27,19,1,root,1
active,0,2,1466,BRYA-WS1-1466,path,CEN,1,[],node1465,27,18,1,root,1
active,0,2,1467,BRYA-WS1-1467,path,CEN,1,[],node1466,27,17,1,root,1
active,0,2,1468,BRYA-WS1-1468,path,CEN,1,[],node1467,27,16,1,root,1
active,0,2,1469,BRYA-WS1-1469,path,CEN,1,[],node1468,27,15,1,root,1
active,0,2,1470,BRYA-WS1-1470,path,CEN,1,[],node1469,27,14,1,root,1
active,0,2,1471,BRYA-WS1-1471,path,CEN,1,[],node1470,27,13,1,root,1
active,0,2,1472,BRYA-WS1-1472,path,CEN,1,[],node1471,27,12,1,root,1
active,0,2,1473,BRYA-WS1-1473,path,CEN,1,[],node1472,27,11,1,root,1
active,0,2,1474,BRYA-WS1-1474,path,CEN,1,[],node1473,27,10,1,root,1
active,0,2,1475,BRYA-WS1-1475,path,CEN,1,[],node1474,27,9,1,root,1
active,0,2,1476,BRYA-WS1-1476,path,CEN,1,[],node1475,27,8,1,root,1
active,0,2,1477,BRYA-WS1-1477,path,CEN,1,[],node1476,27,7,1,root,1
active,0,2,1478,BRYA-WS1-1478,path,CEN,1,[],node1477,27,6,1,root,1
active,0,2,1479,BRYA-WS1-1479,path,CEN,1,[],node1478,27,5,1,root,1
active,0,2,1480,BRYA-WS1-1480,path,CEN,1,[],node1479,27,4,1,root,1
active,0,2,1481,BRYA-WS1-1481,path,CEN,1,[],node1480,27,3,1,root,1
active,0,2,1482,BRYA-WS1-1482,path,CEN,1,[],node1481,27,2,1,root,1
active,0,2,1483,BRYA-WS1-1483,path,CEN,1,[],node1482,27,1,1,root,1
active,0,2,1484,BRYA-WS1-1484,path,CEN,1,[],node1483,27,0,1,root,1
active,0,2,1485,BRYA-WS1-1485,path,CEN,1,[],node1484,26,52,1,root,1
active,0,2,1486,BRYA-WS1-1486,path,CEN,1,[],node1485,26,51,1,root,1
active,0,2,1487,BRYA-WS1-1487,path,CEN,1,[],node1486,26,50,1,root,1
active,0,2,1488,BRYA-WS1-1488,path,CEN,1,[],node1487,26,49,1,root,1
active,0,2,1489,BRYA-WS1-1489,path,CEN,1,[],node1488,26,48,1,root,1
active,0,2,1490,BRYA-WS1-1490,path,CEN,1,[],node1489,26,47,1,root,1
active,0,2,1491,BRYA-WS1-1491,path,CEN,1,[],node1490,26,46,1,root,1
active,0,2,1492,BRYA-WS1-1492,path,CEN,1,[],node1491,26,45,1,root,1
active,0,2,1493,BRYA-WS1-1493,path,CEN,1,[],node1492,26,44,1,root,1
active,0,2,1494,BRYA-WS1-1494,path,CEN,1,[],node1493,26,43,1,root,1
active,0,2,1495,BRYA-WS1-1495,path,CEN,1,[],node1494,26,42,1,root,1
active,0,2,1496,BRYA-WS1-1496,path,CEN,1,[],node1495,26,41,1,root,1
active,0,2,1497,BRYA-WS1-1497,path,CEN,1,[],node1496,26,40,1,root,1
active,0,2,1498,BRYA-WS1-1498,path,CEN,1,[],node1497,26,39,1,root,1
active,0,2,1499,BRYA-WS1-1499,path,CEN,1,[],node1498,26,38,1,root,1
active,0,2,1500,BRYA-WS1-1500,path,CEN,1,[],node1499,26,37,1,root,1
active,0,2,1501,BRYA-WS1-1501,path,CEN,1,[],node1500,26,36,1,root,1
active,0,2,1502,BRYA-WS1-1502,path,CEN,1,[],node1501,26,35,1,root,1
active,0,2,1503,BRYA-WS1-1503,path,CEN,1,[],node1502,26,34,1,root,1
active,0,2,1504,BRYA-WS1-1504,path,CEN,1,[],node1503,26,33,1,root,1
active,0,2,1505,BRYA-WS1-1505,path,CEN,1,[],node1504,26,32,1,root,1
active,0,2,1506,BRYA-WS1-1506,path,CEN,1,[],node1505,26,31,1,root,1
active,0,2,1507,BRYA-WS1-1507,path,CEN,1,[],node1506,26,30,1,root,1
active,0,2,1508,BRYA-WS1-1508,path,CEN,1,[],node1507,26,29,1,root,1
active,0,2,1509,BRYA-WS1-1509,path,CEN,1,[],node1508,26,28,1,root,1
active,0,2,1510,BRYA-WS1-1510,path,CEN,1,[],node1509,26,27,1,root,1
active,0,2,1511,BRYA-WS1-1511,path,CEN,1,[],node1510,26,26,1,root,1
active,0,2,1512,BRYA-WS1-1512,path,CEN,1,[],node1511,26,25,1,root,1
active,0,2,1513,BRYA-WS1-1513,path,CEN,1,[],node1512,26,24,1,root,1
active,0,2,1514,BRYA-WS1-1514,path,CEN,1,[],node1513,26,23,1,root,1
active,0,2,1515,BRYA-WS1-1515,path,CEN,1,[],node1514,26,22,1,root,1
active,0,2,1516,BRYA-WS1-1516,path,CEN,1,[],node1515,26,21,1,root,1
active,0,2,1517,BRYA-WS1-1517,path,CEN,1,[],node1516,26,20,1,root,1
active,0,2,1518,BRYA-WS1-1518,path,CEN,1,[],node1517,26,19,1,root,1
active,0,2,1519,BRYA-WS1-1519,path,CEN,1,[],node1518,26,18,1,root,1
active,0,2,1520,BRYA-WS1-1520,path,CEN,1,[],node1519,26,17,1,root,1
active,0,2,1521,BRYA-WS1-1521,path,CEN,1,[],node1520,26,16,1,root,1
active,0,2,1522,BRYA-WS1-1522,path,CEN,1,[],node1521,26,15,1,root,1
active,0,2,1523,BRYA-WS1-1523,path,CEN,1,[],node1522,26,14,1,root,1
active,0,2,1524,BRYA-WS1-1524,path,CEN,1,[],node1523,26,13,1,root,1
active,0,2,1525,BRYA-WS1-1525,path,CEN,1,[],node1524,26,12,1,root,1
active,0,2,1526,BRYA-WS1-1526,path,CEN,1,[],node1525,26,11,1,root,1
active,0,2,1527,BRYA-WS1-1527,path,CEN,1,[],node1526,26,10,1,root,1
active,0,2,1528,BRYA-WS1-1528,path,CEN,1,[],node1527,26,9,1,root,1
active,0,2,1529,BRYA-WS1-1529,path,CEN,1,[],node1528,26,8,1,root,1
active,0,2,1530,BRYA-WS1-1530,path,CEN,1,[],node1529,26,7,1,root,1
active,0,2,1531,BRYA-WS1-1531,path,CEN,1,[],node1530,26,6,1,root,1
active,0,2,1532,BRYA-WS1-1532,path,CEN,1,[],node1531,26,5,1,root,1
active,0,2,1533,BRYA-WS1-1533,path,CEN,1,[],node1532,26,4,1,root,1
active,0,2,1534,BRYA-WS1-1534,path,CEN,1,[],node1533,26,3,1,root,1
active,0,2,1535,BRYA-WS1-1535,path,CEN,1,[],node1534,26,2,1,root,1
active,0,2,1536,BRYA-WS1-1536,path,CEN,1,[],node1535,26,1,1,root,1
active,0,2,1537,BRYA-WS1-1537,path,CEN,1,[],node1536,26,0,1,root,1
active,0,2,1538,BRYA-WS1-1538,path,CEN,1,[],node1537,25,52,1,root,1
active,0,2,1539,BRYA-WS1-1539,path,CEN,1,[],node1538,25,51,1,root,1
active,0,2,1540,BRYA-WS1-1540,path,CEN,1,[],node1539,25,50,1,root,1
active,0,2,1541,BRYA-WS1-1541,path,CEN,1,[],node1540,25,49,1,root,1
active,0,2,1542,BRYA-WS1-1542,path,CEN,1,[],node1541,25,48,1,root,1
active,0,2,1543,BRYA-WS1-1543,path,CEN,1,[],node1542,25,47,1,root,1
active,0,2,1544,BRYA-WS1-1544,path,CEN,1,[],node1543,25,46,1,root,1
active,0,2,1545,BRYA-WS1-1545,path,CEN,1,[],node1544,25,45,1,root,1
active,0,2,1546,BRYA-WS1-1546,path,CEN,1,[],node1545,25,44,1,root,1
active,0,2,1547,BRYA-WS1-1547,path,CEN,1,[],node1546,25,43,1,root,1
active,0,2,1548,BRYA-WS1-1548,path,CEN,1,[],node1547,25,42,1,root,1
active,0,2,1549,BRYA-WS1-1549,path,CEN,1,[],node1548,25,41,1,root,1
active,0,2,1550,BRYA-WS1-1550,path,CEN,1,[],node1549,25,40,1,root,1
active,0,2,1551,BRYA-WS1-1551,path,CEN,1,[],node1550,25,39,1,root,1
active,0,2,1552,BRYA-WS1-1552,path,CEN,1,[],node1551,25,38,1,root,1
active,0,2,1553,BRYA-WS1-1553,path,CEN,1,[],node1552,25,37,1,root,1
active,0,2,1554,BRYA-WS1-1554,path,CEN,1,[],node1553,25,36,1,root,1
active,0,2,1555,BRYA-WS1-1555,path,CEN,1,[],node1554,25,35,1,root,1
active,0,2,1556,BRYA-WS1-1556,path,CEN,1,[],node1555,25,34,1,root,1
active,0,2,1557,BRYA-WS1-1557,path,CEN,1,[],node1556,25,33,1,root,1
active,0,2,1558,BRYA-WS1-1558,path,CEN,1,[],node1557,25,32,1,root,1
active,0,2,1559,BRYA-WS1-1559,path,CEN,1,[],node1558,25,31,1,root,1
active,0,2,1560,BRYA-WS1-1560,path,CEN,1,[],node1559,25,30,1,root,1
active,0,2,1561,BRYA-WS1-1561,path,CEN,1,[],node1560,25,29,1,root,1
active,0,2,1562,BRYA-WS1-1562,path,CEN,1,[],node1561,25,28,1,root,1
active,0,2,1563,BRYA-WS1-1563,path,CEN,1,[],node1562,25,27,1,root,1
active,0,2,1564,BRYA-WS1-1564,path,CEN,1,[],node1563,25,26,1,root,1
active,0,2,1565,BRYA-WS1-1565,path,CEN,1,[],node1564,25,25,1,root,1
active,0,2,1566,BRYA-WS1-1566,path,CEN,1,[],node1565,25,24,1,root,1
active,0,2,1567,BRYA-WS1-1567,path,CEN,1,[],node1566,25,23,1,root,1
active,0,2,1568,BRYA-WS1-1568,path,CEN,1,[],node1567,25,22,1,root,1
active,0,2,1569,BRYA-WS1-1569,path,CEN,1,[],node1568,25,21,1,root,1
active,0,2,1570,BRYA-WS1-1570,path,CEN,1,[],node1569,25,20,1,root,1
active,0,2,1571,BRYA-WS1-1571,path,CEN,1,[],node1570,25,19,1,root,1
active,0,2,1572,BRYA-WS1-1572,path,CEN,1,[],node1571,25,18,1,root,1
active,0,2,1573,BRYA-WS1-1573,path,CEN,1,[],node1572,25,17,1,root,1
active,0,2,1574,BRYA-WS1-1574,path,CEN,1,[],node1573,25,16,1,root,1
active,0,2,1575,BRYA-WS1-1575,path,CEN,1,[],node1574,25,15,1,root,1
active,0,2,1576,BRYA-WS1-1576,path,CEN,1,[],node1575,25,14,1,root,1
active,0,2,1577,BRYA-WS1-1577,path,CEN,1,[],node1576,25,13,1,root,1
active,0,2,1578,BRYA-WS1-1578,path,CEN,1,[],node1577,25,12,1,root,1
active,0,2,1579,BRYA-WS1-1579,path,CEN,1,[],node1578,25,11,1,root,1
active,0,2,1580,BRYA-WS1-1580,path,CEN,1,[],node1579,25,10,1,root,1
active,0,2,1581,BRYA-WS1-1581,path,CEN,1,[],node1580,25,9,1,root,1
active,0,2,1582,BRYA-WS1-1582,path,CEN,1,[],node1581,25,8,1,root,1
active,0,2,1583,BRYA-WS1-1583,path,CEN,1,[],node1582,25,7,1,root,1
active,0,2,1584,BRYA-WS1-1584,path,CEN,1,[],node1583,25,6,1,root,1
active,0,2,1585,BRYA-WS1-1585,path,CEN,1,[],node1584,25,5,1,root,1
active,0,2,1586,BRYA-WS1-1586,path,CEN,1,[],node1585,25,4,1,root,1
active,0,2,1587,BRYA-WS1-1587,path,CEN,1,[],node1586,25,3,1,root,1
active,0,2,1588,BRYA-WS1-1588,path,CEN,1,[],node1587,25,2,1,root,1
active,0,2,1589,BRYA-WS1-1589,path,CEN,1,[],node1588,25,1,1,root,1
active,0,2,1590,BRYA-WS1-1590,path,CEN,1,[],node1589,25,0,1,root,1
active,0,2,1591,BRYA-WS1-1591,path,CEN,1,[],node1590,24,52,1,root,1
active,0,2,1592,BRYA-WS1-1592,path,CEN,1,[],node1591,24,51,1,root,1
active,0,2,1593,BRYA-WS1-1593,path,CEN,1,[],node1592,24,50,1,root,1
active,0,2,1594,BRYA-WS1-1594,path,CEN,1,[],node1593,24,49,1,root,1
active,0,2,1595,BRYA-WS1-1595,path,CEN,1,[],node1594,24,48,1,root,1
active,0,2,1596,BRYA-WS1-1596,path,CEN,1,[],node1595,24,47,1,root,1
active,0,2,1597,BRYA-WS1-1597,path,CEN,1,[],node1596,24,46,1,root,1
active,0,2,1598,BRYA-WS1-1598,path,CEN,1,[],node1597,24,45,1,root,1
active,0,2,1599,BRYA-WS1-1599,path,CEN,1,[],node1598,24,44,1,root,1
active,0,2,1600,BRYA-WS1-1600,path,CEN,1,[],node1599,24,43,1,root,1
active,0,2,1601,BRYA-WS1-1601,path,CEN,1,[],node1600,24,42,1,root,1
active,0,2,1602,BRYA-WS1-1602,path,CEN,1,[],node1601,24,41,1,root,1
active,0,2,1603,BRYA-WS1-1603,path,CEN,1,[],node1602,24,40,1,root,1
active,0,2,1604,BRYA-WS1-1604,path,CEN,1,[],node1603,24,39,1,root,1
active,0,2,1605,BRYA-WS1-1605,path,CEN,1,[],node1604,24,38,1,root,1
active,0,2,1606,BRYA-WS1-1606,path,CEN,1,[],node1605,24,37,1,root,1
active,0,2,1607,BRYA-WS1-1607,path,CEN,1,[],node1606,24,36,1,root,1
active,0,2,1608,BRYA-WS1-1608,path,CEN,1,[],node1607,24,35,1,root,1
active,0,2,1609,BRYA-WS1-1609,path,CEN,1,[],node1608,24,34,1,root,1
active,0,2,1610,BRYA-WS1-1610,path,CEN,1,[],node1609,24,33,1,root,1
active,0,2,1611,BRYA-WS1-1611,path,CEN,1,[],node1610,24,32,1,root,1
active,0,2,1612,BRYA-WS1-1612,path,CEN,1,[],node1611,24,31,1,root,1
active,0,2,1613,BRYA-WS1-1613,path,CEN,1,[],node1612,24,30,1,root,1
active,0,2,1614,BRYA-WS1-1614,path,CEN,1,[],node1613,24,29,1,root,1
active,0,2,1615,BRYA-WS1-1615,path,CEN,1,[],node1614,24,28,1,root,1
active,0,2,1616,BRYA-WS1-1616,path,CEN,1,[],node1615,24,27,1,root,1
active,0,2,1617,BRYA-WS1-1617,path,CEN,1,[],node1616,24,26,1,root,1
active,0,2,1618,BRYA-WS1-1618,path,CEN,1,[],node1617,24,25,1,root,1
active,0,2,1619,BRYA-WS1-1619,path,CEN,1,[],node1618,24,24,1,root,1
active,0,2,1620,BRYA-WS1-1620,path,CEN,1,[],node1619,24,23,1,root,1
active,0,2,1621,BRYA-WS1-1621,path,CEN,1,[],node1620,24,22,1,root,1
active,0,2,1622,BRYA-WS1-1622,path,CEN,1,[],node1621,24,21,1,root,1
active,0,2,1623,BRYA-WS1-1623,path,CEN,1,[],node1622,24,20,1,root,1
active,0,2,1624,BRYA-WS1-1624,path,CEN,1,[],node1623,24,19,1,root,1
active,0,2,1625,BRYA-WS1-1625,path,CEN,1,[],node1624,24,18,1,root,1
active,0,2,1626,BRYA-WS1-1626,path,CEN,1,[],node1625,24,17,1,root,1
active,0,2,1627,BRYA-WS1-1627,path,CEN,1,[],node1626,24,16,1,root,1
active,0,2,1628,BRYA-WS1-1628,path,CEN,1,[],node1627,24,15,1,root,1
active,0,2,1629,BRYA-WS1-1629,path,CEN,1,[],node1628,24,14,1,root,1
active,0,2,1630,BRYA-WS1-1630,path,CEN,1,[],node1629,24,13,1,root,1
active,0,2,1631,BRYA-WS1-1631,path,CEN,1,[],node1630,24,12,1,root,1
active,0,2,1632,BRYA-WS1-1632,path,CEN,1,[],node1631,24,11,1,root,1
active,0,2,1633,BRYA-WS1-1633,path,CEN,1,[],node1632,24,10,1,root,1
active,0,2,1634,BRYA-WS1-1634,path,CEN,1,[],node1633,24,9,1,root,1
active,0,2,1635,BRYA-WS1-1635,path,CEN,1,[],node1634,24,8,1,root,1
active,0,2,1636,BRYA-WS1-1636,path,CEN,1,[],node1635,24,7,1,root,1
active,0,2,1637,BRYA-WS1-1637,path,CEN,1,[],node1636,24,6,1,root,1
active,0,2,1638,BRYA-WS1-1638,path,CEN,1,[],node1637,24,5,1,root,1
active,0,2,1639,BRYA-WS1-1639,path,CEN,1,[],node1638,24,4,1,root,1
active,0,2,1640,BRYA-WS1-1640,path,CEN,1,[],node1639,24,3,1,root,1
active,0,2,1641,BRYA-WS1-1641,path,CEN,1,[],node1640,24,2,1,root,1
active,0,2,1642,BRYA-WS1-1642,path,CEN,1,[],node1641,24,1,1,root,1
active,0,2,1643,BRYA-WS1-1643,path,CEN,1,[],node1642,24,0,1,root,1
active,0,2,1644,BRYA-WS1-1644,path,CEN,1,[],node1643,23,52,1,root,1
active,0,2,1645,BRYA-WS1-1645,path,CEN,1,[],node1644,23,51,1,root,1
active,0,2,1646,BRYA-WS1-1646,path,CEN,1,[],node1645,23,50,1,root,1
active,0,2,1647,BRYA-WS1-1647,path,CEN,1,[],node1646,23,49,1,root,1
active,0,2,1648,BRYA-WS1-1648,path,CEN,1,[],node1647,23,48,1,root,1
active,0,2,1649,BRYA-WS1-1649,path,CEN,1,[],node1648,23,47,1,root,1
active,0,2,1650,BRYA-WS1-1650,path,CEN,1,[],node1649,23,46,1,root,1
active,0,2,1651,BRYA-WS1-1651,path,CEN,1,[],node1650,23,45,1,root,1
active,0,2,1652,BRYA-WS1-1652,path,CEN,1,[],node1651,23,44,1,root,1
active,0,2,1653,BRYA-WS1-1653,path,CEN,1,[],node1652,23,43,1,root,1
active,0,2,1654,BRYA-WS1-1654,path,CEN,1,[],node1653,23,42,1,root,1
active,0,2,1655,BRYA-WS1-1655,path,CEN,1,[],node1654,23,41,1,root,1
active,0,2,1656,BRYA-WS1-1656,path,CEN,1,[],node1655,23,40,1,root,1
active,0,2,1657,BRYA-WS1-1657,path,CEN,1,[],node1656,23,39,1,root,1
active,0,2,1658,BRYA-WS1-1658,path,CEN,1,[],node1657,23,38,1,root,1
active,0,2,1659,BRYA-WS1-1659,path,CEN,1,[],node1658,23,37,1,root,1
active,0,2,1660,BRYA-WS1-1660,path,CEN,1,[],node1659,23,36,1,root,1
active,0,2,1661,BRYA-WS1-1661,path,CEN,1,[],node1660,23,35,1,root,1
active,0,2,1662,BRYA-WS1-1662,path,CEN,1,[],node1661,23,34,1,root,1
active,0,2,1663,BRYA-WS1-1663,path,CEN,1,[],node1662,23,33,1,root,1
active,0,2,1664,BRYA-WS1-1664,path,CEN,1,[],node1663,23,32,1,root,1
active,0,2,1665,BRYA-WS1-1665,path,CEN,1,[],node1664,23,31,1,root,1
active,0,2,1666,BRYA-WS1-1666,path,CEN,1,[],node1665,23,30,1,root,1
active,0,2,1667,BRYA-WS1-1667,path,CEN,1,[],node1666,23,29,1,root,1
active,0,2,1668,BRYA-WS1-1668,path,CEN,1,[],node1667,23,28,1,root,1
active,0,2,1669,BRYA-WS1-1669,path,CEN,1,[],node1668,23,27,1,root,1
active,0,2,1670,BRYA-WS1-1670,path,CEN,1,[],node1669,23,26,1,root,1
active,0,2,1671,BRYA-WS1-1671,path,CEN,1,[],node1670,23,25,1,root,1
active,0,2,1672,BRYA-WS1-1672,path,CEN,1,[],node1671,23,24,1,root,1
active,0,2,1673,BRYA-WS1-1673,path,CEN,1,[],node1672,23,23,1,root,1
active,0,2,1674,BRYA-WS1-1674,path,CEN,1,[],node1673,23,22,1,root,1
active,0,2,1675,BRYA-WS1-1675,path,CEN,1,[],node1674,23,21,1,root,1
active,0,2,1676,BRYA-WS1-1676,path,CEN,1,[],node1675,23,20,1,root,1
active,0,2,1677,BRYA-WS1-1677,path,CEN,1,[],node1676,23,19,1,root,1
active,0,2,1678,BRYA-WS1-1678,path,CEN,1,[],node1677,23,18,1,root,1
active,0,2,1679,BRYA-WS1-1679,path,CEN,1,[],node1678,23,17,1,root,1
active,0,2,1680,BRYA-WS1-1680,path,CEN,1,[],node1679,23,16,1,root,1
active,0,2,1681,BRYA-WS1-1681,path,CEN,1,[],node1680,23,15,1,root,1
active,0,2,1682,BRYA-WS1-1682,path,CEN,1,[],node1681,23,14,1,root,1
active,0,2,1683,BRYA-WS1-1683,path,CEN,1,[],node1682,23,13,1,root,1
active,0,2,1684,BRYA-WS1-1684,path,CEN,1,[],node1683,23,12,1,root,1
active,0,2,1685,BRYA-WS1-1685,path,CEN,1,[],node1684,23,11,1,root,1
active,0,2,1686,BRYA-WS1-1686,path,CEN,1,[],node1685,23,10,1,root,1
active,0,2,1687,BRYA-WS1-1687,path,CEN,1,[],node1686,23,9,1,root,1
active,0,2,1688,BRYA-WS1-1688,path,CEN,1,[],node1687,23,8,1,root,1
active,0,2,1689,BRYA-WS1-1689,path,CEN,1,[],node1688,23,7,1,root,1
active,0,2,1690,BRYA-WS1-1690,path,CEN,1,[],node1689,23,6,1,root,1
active,0,2,1691,BRYA-WS1-1691,path,CEN,1,[],node1690,23,5,1,root,1
active,0,2,1692,BRYA-WS1-1692,path,CEN,1,[],node1691,23,4,1,root,1
active,0,2,1693,BRYA-WS1-1693,path,CEN,1,[],node1692,23,3,1,root,1
active,0,2,1694,BRYA-WS1-1694,path,CEN,1,[],node1693,23,2,1,root,1
active,0,2,1695,BRYA-WS1-1695,path,CEN,1,[],node1694,23,1,1,root,1
active,0,2,1696,BRYA-WS1-1696,path,CEN,1,[],node1695,23,0,1,root,1
active,0,2,1697,BRYA-WS1-1697,path,CEN,1,[],node1696,22,52,1,root,1
active,0,2,1698,BRYA-WS1-1698,path,CEN,1,[],node1697,22,51,1,root,1
active,0,2,1699,BRYA-WS1-1699,path,CEN,1,[],node1698,22,50,1,root,1
active,0,2,1700,BRYA-WS1-1700,path,CEN,1,[],node1699,22,49,1,root,1
active,0,2,1701,BRYA-WS1-1701,path,CEN,1,[],node1700,22,48,1,root,1
active,0,2,1702,BRYA-WS1-1702,path,CEN,1,[],node1701,22,47,1,root,1
active,0,2,1703,BRYA-WS1-1703,path,CEN,1,[],node1702,22,46,1,root,1
active,0,2,1704,BRYA-WS1-1704,path,CEN,1,[],node1703,22,45,1,root,1
active,0,2,1705,BRYA-WS1-1705,path,CEN,1,[],node1704,22,44,1,root,1
active,0,2,1706,BRYA-WS1-1706,path,CEN,1,[],node1705,22,43,1,root,1
active,0,2,1707,BRYA-WS1-1707,path,CEN,1,[],node1706,22,42,1,root,1
active,0,2,1708,BRYA-WS1-1708,path,CEN,1,[],node1707,22,41,1,root,1
active,0,2,1709,BRYA-WS1-1709,path,CEN,1,[],node1708,22,40,1,root,1
active,0,2,1710,BRYA-WS1-1710,path,CEN,1,[],node1709,22,39,1,root,1
active,0,2,1711,BRYA-WS1-1711,path,CEN,1,[],node1710,22,38,1,root,1
active,0,2,1712,BRYA-WS1-1712,path,CEN,1,[],node1711,22,37,1,root,1
active,0,2,1713,BRYA-WS1-1713,path,CEN,1,[],node1712,22,36,1,root,1
active,0,2,1714,BRYA-WS1-1714,path,CEN,1,[],node1713,22,35,1,root,1
active,0,2,1715,BRYA-WS1-1715,path,CEN,1,[],node1714,22,34,1,root,1
active,0,2,1716,BRYA-WS1-1716,path,CEN,1,[],node1715,22,33,1,root,1
active,0,2,1717,BRYA-WS1-1717,path,CEN,1,[],node1716,22,32,1,root,1
active,0,2,1718,BRYA-WS1-1718,path,CEN,1,[],node1717,22,31,1,root,1
active,0,2,1719,BRYA-WS1-1719,path,CEN,1,[],node1718,22,30,1,root,1
active,0,2,1720,BRYA-WS1-1720,path,CEN,1,[],node1719,22,29,1,root,1
active,0,2,1721,BRYA-WS1-1721,path,CEN,1,[],node1720,22,28,1,root,1
active,0,2,1722,BRYA-WS1-1722,path,CEN,1,[],node1721,22,27,1,root,1
active,0,2,1723,BRYA-WS1-1723,path,CEN,1,[],node1722,22,26,1,root,1
active,0,2,1724,BRYA-WS1-1724,path,CEN,1,[],node1723,22,25,1,root,1
active,0,2,1725,BRYA-WS1-1725,path,CEN,1,[],node1724,22,24,1,root,1
active,0,2,1726,BRYA-WS1-1726,path,CEN,1,[],node1725,22,23,1,root,1
active,0,2,1727,BRYA-WS1-1727,path,CEN,1,[],node1726,22,22,1,root,1
active,0,2,1728,BRYA-WS1-1728,path,CEN,1,[],node1727,22,21,1,root,1
active,0,2,1729,BRYA-WS1-1729,path,CEN,1,[],node1728,22,20,1,root,1
active,0,2,1730,BRYA-WS1-1730,path,CEN,1,[],node1729,22,19,1,root,1
active,0,2,1731,BRYA-WS1-1731,path,CEN,1,[],node1730,22,18,1,root,1
active,0,2,1732,BRYA-WS1-1732,path,CEN,1,[],node1731,22,17,1,root,1
active,0,2,1733,BRYA-WS1-1733,path,CEN,1,[],node1732,22,16,1,root,1
active,0,2,1734,BRYA-WS1-1734,path,CEN,1,[],node1733,22,15,1,root,1
active,0,2,1735,BRYA-WS1-1735,path,CEN,1,[],node1734,22,14,1,root,1
active,0,2,1736,BRYA-WS1-1736,path,CEN,1,[],node1735,22,13,1,root,1
active,0,2,1737,BRYA-WS1-1737,path,CEN,1,[],node1736,22,12,1,root,1
active,0,2,1738,BRYA-WS1-1738,path,CEN,1,[],node1737,22,11,1,root,1
active,0,2,1739,BRYA-WS1-1739,path,CEN,1,[],node1738,22,10,1,root,1
active,0,2,1740,BRYA-WS1-1740,path,CEN,1,[],node1739,22,9,1,root,1
active,0,2,1741,BRYA-WS1-1741,path,CEN,1,[],node1740,22,8,1,root,1
active,0,2,1742,BRYA-WS1-1742,path,CEN,1,[],node1741,22,7,1,root,1
active,0,2,1743,BRYA-WS1-1743,path,CEN,1,[],node1742,22,6,1,root,1
active,0,2,1744,BRYA-WS1-1744,path,CEN,1,[],node1743,22,5,1,root,1
active,0,2,1745,BRYA-WS1-1745,path,CEN,1,[],node1744,22,4,1,root,1
active,0,2,1746,BRYA-WS1-1746,path,CEN,1,[],node1745,22,3,1,root,1
active,0,2,1747,BRYA-WS1-1747,path,CEN,1,[],node1746,22,2,1,root,1
active,0,2,1748,BRYA-WS1-1748,path,CEN,1,[],node1747,22,1,1,root,1
active,0,2,1749,BRYA-WS1-1749,path,CEN,1,[],node1748,22,0,1,root,1
active,0,2,1750,BRYA-WS1-1750,path,CEN,1,[],node1749,21,52,1,root,1
active,0,2,1751,BRYA-WS1-1751,path,CEN,1,[],node1750,21,51,1,root,1
active,0,2,1752,BRYA-WS1-1752,path,CEN,1,[],node1751,21,50,1,root,1
active,0,2,1753,BRYA-WS1-1753,path,CEN,1,[],node1752,21,49,1,root,1
active,0,2,1754,BRYA-WS1-1754,path,CEN,1,[],node1753,21,48,1,root,1
active,0,2,1755,BRYA-WS1-1755,path,CEN,1,[],node1754,21,47,1,root,1
active,0,2,1756,BRYA-WS1-1756,path,CEN,1,[],node1755,21,46,1,root,1
