Id,Status,Neutral,Warehouse,Code,Type,Area,SubNode,Latitude,Longitude,LevelId,LevelName,RegionId,RegionName
1649,active,1,02,ws-,bin,Area1649,[],28,30,1,Floor1,1,warehouse 1
1650,active,1,02,ws-,bin,Area1650,[],29,30,1,Floor1,1,warehouse 1
1651,active,1,02,ws-,bin,Area1651,[],30,30,1,Floor1,1,warehouse 1
1652,active,1,02,ws-,bin,Area1652,[],31,30,1,Floor1,1,warehouse 1
1653,active,1,02,ws-,bin,Area1653,[],32,30,1,Floor1,1,warehouse 1
1654,active,1,02,ws-,bin,Area1654,[],33,30,1,Floor1,1,warehouse 1
1655,active,1,02,ws-,bin,Area1655,[],34,30,1,Floor1,1,warehouse 1
1656,active,1,02,ws-,bin,Area1656,[],35,30,1,Floor1,1,warehouse 1
1657,active,1,02,ws-,bin,Area1657,[],36,30,1,Floor1,1,warehouse 1
1658,active,1,02,ws-,bin,Area1658,[],37,30,1,Floor1,1,warehouse 1
1659,active,1,02,ws-,bin,Area1659,[],38,30,1,Floor1,1,warehouse 1
1660,active,1,02,ws-,bin,Area1660,[],39,30,1,Floor1,1,warehouse 1
1661,active,1,02,ws-,bin,Area1661,[],40,30,1,Floor1,1,warehouse 1
1662,active,1,02,ws-,bin,Area1662,[],41,30,1,Floor1,1,warehouse 1
1663,active,1,02,ws-,bin,Area1663,[],42,30,1,Floor1,1,warehouse 1
1664,active,1,02,ws-,bin,Area1664,[],43,30,1,Floor1,1,warehouse 1
1665,active,1,02,ws-,bin,Area1665,[],44,30,1,Floor1,1,warehouse 1
1666,active,1,02,ws-,bin,Area1666,[],45,30,1,Floor1,1,warehouse 1
1667,active,1,02,ws-,bin,Area1667,[],46,30,1,Floor1,1,warehouse 1
1668,active,1,02,ws-,bin,Area1668,[],47,30,1,Floor1,1,warehouse 1
1669,active,1,02,ws-,bin,Area1669,[],48,30,1,Floor1,1,warehouse 1
1670,active,1,02,ws-,bin,Area1670,[],49,30,1,Floor1,1,warehouse 1
1671,active,1,02,ws-,bin,Area1671,[],50,30,1,Floor1,1,warehouse 1
1672,active,1,02,ws-,bin,Area1672,[],51,30,1,Floor1,1,warehouse 1
1673,active,1,02,ws-,bin,Area1673,[],52,30,1,Floor1,1,warehouse 1
1674,active,1,02,ws-,bin,Area1674,[],53,30,1,Floor1,1,warehouse 1
1675,active,1,02,ws-,bin,Area1675,[],0,31,1,Floor1,1,warehouse 1
1676,active,1,02,ws-,bin,Area1676,[],1,31,1,Floor1,1,warehouse 1
1677,active,1,02,ws-,bin,Area1677,[],2,31,1,Floor1,1,warehouse 1
1678,active,1,02,ws-,bin,Area1678,[],3,31,1,Floor1,1,warehouse 1
1679,active,1,02,ws-,bin,Area1679,[],4,31,1,Floor1,1,warehouse 1
1680,active,1,02,ws-,bin,Area1680,[],5,31,1,Floor1,1,warehouse 1
1681,active,1,02,ws-,bin,Area1681,[],6,31,1,Floor1,1,warehouse 1
1682,active,1,02,ws-,bin,Area1682,[],7,31,1,Floor1,1,warehouse 1
1683,active,1,02,ws-,bin,Area1683,[],8,31,1,Floor1,1,warehouse 1
1684,active,1,02,ws-,bin,Area1684,[],9,31,1,Floor1,1,warehouse 1
1685,active,1,02,ws-,bin,Area1685,[],10,31,1,Floor1,1,warehouse 1
1686,active,1,02,ws-,bin,Area1686,[],11,31,1,Floor1,1,warehouse 1
1687,active,1,02,ws-,bin,Area1687,[],12,31,1,Floor1,1,warehouse 1
1688,active,1,02,ws-,bin,Area1688,[],13,31,1,Floor1,1,warehouse 1
1689,active,1,02,ws-,bin,Area1689,[],14,31,1,Floor1,1,warehouse 1
1690,active,1,02,ws-,bin,Area1690,[],15,31,1,Floor1,1,warehouse 1
1691,active,1,02,ws-,bin,Area1691,[],16,31,1,Floor1,1,warehouse 1
1692,active,1,02,ws-,bin,Area1692,[],17,31,1,Floor1,1,warehouse 1
1693,active,1,02,ws-,bin,Area1693,[],18,31,1,Floor1,1,warehouse 1
1694,active,1,02,ws-,bin,Area1694,[],19,31,1,Floor1,1,warehouse 1
1695,active,1,02,ws-,bin,Area1695,[],20,31,1,Floor1,1,warehouse 1
1696,active,1,02,ws-,bin,Area1696,[],21,31,1,Floor1,1,warehouse 1
1697,active,1,02,ws-,bin,Area1697,[],22,31,1,Floor1,1,warehouse 1
1698,active,1,02,ws-,bin,Area1698,[],23,31,1,Floor1,1,warehouse 1
1699,active,1,02,ws-,bin,Area1699,[],24,31,1,Floor1,1,warehouse 1
1700,active,1,02,ws-,bin,Area1700,[],25,31,1,Floor1,1,warehouse 1
1701,active,1,02,ws-,bin,Area1701,[],26,31,1,Floor1,1,warehouse 1
1702,active,1,02,ws-,bin,Area1702,[],27,31,1,Floor1,1,warehouse 1
1703,active,1,02,ws-,bin,Area1703,[],28,31,1,Floor1,1,warehouse 1
1704,active,1,02,ws-,bin,Area1704,[],29,31,1,Floor1,1,warehouse 1
1705,active,1,02,ws-,bin,Area1705,[],30,31,1,Floor1,1,warehouse 1
1706,active,1,02,ws-,bin,Area1706,[],31,31,1,Floor1,1,warehouse 1
1707,active,1,02,ws-,bin,Area1707,[],32,31,1,Floor1,1,warehouse 1
1708,active,1,02,ws-,bin,Area1708,[],33,31,1,Floor1,1,warehouse 1
1709,active,1,02,ws-,bin,Area1709,[],34,31,1,Floor1,1,warehouse 1
1710,active,1,02,ws-,bin,Area1710,[],35,31,1,Floor1,1,warehouse 1
1711,active,1,02,ws-,bin,Area1711,[],36,31,1,Floor1,1,warehouse 1
1712,active,1,02,ws-,bin,Area1712,[],37,31,1,Floor1,1,warehouse 1
1713,active,1,02,ws-,bin,Area1713,[],38,31,1,Floor1,1,warehouse 1
1714,active,1,02,ws-,bin,Area1714,[],39,31,1,Floor1,1,warehouse 1
1715,active,1,02,ws-,bin,Area1715,[],40,31,1,Floor1,1,warehouse 1
1716,active,1,02,ws-,bin,Area1716,[],41,31,1,Floor1,1,warehouse 1
1717,active,1,02,ws-,bin,Area1717,[],42,31,1,Floor1,1,warehouse 1
1718,active,1,02,ws-,bin,Area1718,[],43,31,1,Floor1,1,warehouse 1
1719,active,1,02,ws-,bin,Area1719,[],44,31,1,Floor1,1,warehouse 1
1720,active,1,02,ws-,bin,Area1720,[],45,31,1,Floor1,1,warehouse 1
1721,active,1,02,ws-,bin,Area1721,[],46,31,1,Floor1,1,warehouse 1
1722,active,1,02,ws-,bin,Area1722,[],47,31,1,Floor1,1,warehouse 1
1723,active,1,02,ws-,bin,Area1723,[],48,31,1,Floor1,1,warehouse 1
1724,active,1,02,ws-,bin,Area1724,[],49,31,1,Floor1,1,warehouse 1
1725,active,1,02,ws-,bin,Area1725,[],50,31,1,Floor1,1,warehouse 1
1726,active,1,02,ws-,bin,Area1726,[],51,31,1,Floor1,1,warehouse 1
1727,active,1,02,ws-,bin,Area1727,[],52,31,1,Floor1,1,warehouse 1
1728,active,1,02,ws-,bin,Area1728,[],53,31,1,Floor1,1,warehouse 1
1729,active,1,02,ws-,bin,Area1729,[],0,32,1,Floor1,1,warehouse 1
1730,active,1,02,ws-,bin,Area1730,[],1,32,1,Floor1,1,warehouse 1
1731,active,1,02,ws-,bin,Area1731,[],2,32,1,Floor1,1,warehouse 1
1732,active,1,02,ws-,bin,Area1732,[],3,32,1,Floor1,1,warehouse 1
1733,active,1,02,ws-,bin,Area1733,[],4,32,1,Floor1,1,warehouse 1
1734,active,1,02,ws-,bin,Area1734,[],5,32,1,Floor1,1,warehouse 1
1735,active,1,02,ws-,bin,Area1735,[],6,32,1,Floor1,1,warehouse 1
1736,active,1,02,ws-,bin,Area1736,[],7,32,1,Floor1,1,warehouse 1
1737,active,1,02,ws-,bin,Area1737,[],8,32,1,Floor1,1,warehouse 1
1738,active,1,02,ws-,bin,Area1738,[],9,32,1,Floor1,1,warehouse 1
1739,active,1,02,ws-,bin,Area1739,[],10,32,1,Floor1,1,warehouse 1
1740,active,1,02,ws-,bin,Area1740,[],11,32,1,Floor1,1,warehouse 1
1741,active,1,02,ws-,bin,Area1741,[],12,32,1,Floor1,1,warehouse 1
1742,active,1,02,ws-,bin,Area1742,[],13,32,1,Floor1,1,warehouse 1
1743,active,1,02,ws-,bin,Area1743,[],14,32,1,Floor1,1,warehouse 1
1744,active,1,02,ws-,bin,Area1744,[],15,32,1,Floor1,1,warehouse 1
1745,active,1,02,ws-,bin,Area1745,[],16,32,1,Floor1,1,warehouse 1
1746,active,1,02,ws-,bin,Area1746,[],17,32,1,Floor1,1,warehouse 1
1747,active,1,02,ws-,bin,Area1747,[],18,32,1,Floor1,1,warehouse 1
1748,active,1,02,ws-,bin,Area1748,[],19,32,1,Floor1,1,warehouse 1
1749,active,1,02,ws-,bin,Area1749,[],20,32,1,Floor1,1,warehouse 1
1750,active,1,02,ws-,bin,Area1750,[],21,32,1,Floor1,1,warehouse 1
1751,active,1,02,ws-,bin,Area1751,[],22,32,1,Floor1,1,warehouse 1
1752,active,1,02,ws-,bin,Area1752,[],23,32,1,Floor1,1,warehouse 1
1753,active,1,02,ws-,bin,Area1753,[],24,32,1,Floor1,1,warehouse 1
1754,active,1,02,ws-,bin,Area1754,[],25,32,1,Floor1,1,warehouse 1
1755,active,1,02,ws-,bin,Area1755,[],26,32,1,Floor1,1,warehouse 1
1756,active,1,02,ws-,bin,Area1756,[],27,32,1,Floor1,1,warehouse 1
1757,active,1,02,ws-,bin,Area1757,[],28,32,1,Floor1,1,warehouse 1
1758,active,1,02,ws-,bin,Area1758,[],29,32,1,Floor1,1,warehouse 1
1759,active,1,02,ws-,bin,Area1759,[],30,32,1,Floor1,1,warehouse 1
1760,active,1,02,ws-,bin,Area1760,[],31,32,1,Floor1,1,warehouse 1
1761,active,1,02,ws-,bin,Area1761,[],32,32,1,Floor1,1,warehouse 1
1762,active,1,02,ws-,bin,Area1762,[],33,32,1,Floor1,1,warehouse 1
1763,active,1,02,ws-,bin,Area1763,[],34,32,1,Floor1,1,warehouse 1
1764,active,1,02,ws-,bin,Area1764,[],35,32,1,Floor1,1,warehouse 1
1765,active,1,02,ws-,bin,Area1765,[],36,32,1,Floor1,1,warehouse 1
1766,active,1,02,ws-,bin,Area1766,[],37,32,1,Floor1,1,warehouse 1
1767,active,1,02,ws-,bin,Area1767,[],38,32,1,Floor1,1,warehouse 1
1768,active,1,02,ws-,bin,Area1768,[],39,32,1,Floor1,1,warehouse 1
1769,active,1,02,ws-,bin,Area1769,[],40,32,1,Floor1,1,warehouse 1
1770,active,1,02,ws-,bin,Area1770,[],41,32,1,Floor1,1,warehouse 1
1771,active,1,02,ws-,bin,Area1771,[],42,32,1,Floor1,1,warehouse 1
1772,active,1,02,ws-,bin,Area1772,[],43,32,1,Floor1,1,warehouse 1
1773,active,1,02,ws-,bin,Area1773,[],44,32,1,Floor1,1,warehouse 1
1774,active,1,02,ws-,bin,Area1774,[],45,32,1,Floor1,1,warehouse 1
1775,active,1,02,ws-,bin,Area1775,[],46,32,1,Floor1,1,warehouse 1
1776,active,1,02,ws-,bin,Area1776,[],47,32,1,Floor1,1,warehouse 1
1777,active,1,02,ws-,bin,Area1777,[],48,32,1,Floor1,1,warehouse 1
1778,active,1,02,ws-,bin,Area1778,[],49,32,1,Floor1,1,warehouse 1
1779,active,1,02,ws-,bin,Area1779,[],50,32,1,Floor1,1,warehouse 1
1780,active,1,02,ws-,bin,Area1780,[],51,32,1,Floor1,1,warehouse 1
1781,active,1,02,ws-,bin,Area1781,[],52,32,1,Floor1,1,warehouse 1
1782,active,1,02,ws-,bin,Area1782,[],53,32,1,Floor1,1,warehouse 1
1783,active,1,02,ws-,bin,Area1783,[],0,33,1,Floor1,1,warehouse 1
1784,active,1,02,ws-,bin,Area1784,[],1,33,1,Floor1,1,warehouse 1
1785,active,1,02,ws-,bin,Area1785,[],2,33,1,Floor1,1,warehouse 1
1786,active,1,02,ws-,bin,Area1786,[],3,33,1,Floor1,1,warehouse 1
1787,active,1,02,ws-,bin,Area1787,[],4,33,1,Floor1,1,warehouse 1
1788,active,1,02,ws-,bin,Area1788,[],5,33,1,Floor1,1,warehouse 1
1789,active,1,02,ws-,bin,Area1789,[],6,33,1,Floor1,1,warehouse 1
1790,active,1,02,ws-,bin,Area1790,[],7,33,1,Floor1,1,warehouse 1
1791,active,1,02,ws-,bin,Area1791,[],8,33,1,Floor1,1,warehouse 1
1792,active,1,02,ws-,bin,Area1792,[],9,33,1,Floor1,1,warehouse 1
1793,active,1,02,ws-,bin,Area1793,[],10,33,1,Floor1,1,warehouse 1
1794,active,1,02,ws-,bin,Area1794,[],11,33,1,Floor1,1,warehouse 1
1795,active,1,02,ws-,bin,Area1795,[],12,33,1,Floor1,1,warehouse 1
1796,active,1,02,ws-,bin,Area1796,[],13,33,1,Floor1,1,warehouse 1
1797,active,1,02,ws-,bin,Area1797,[],14,33,1,Floor1,1,warehouse 1
1798,active,1,02,ws-,bin,Area1798,[],15,33,1,Floor1,1,warehouse 1
1799,active,1,02,ws-,bin,Area1799,[],16,33,1,Floor1,1,warehouse 1
1800,active,1,02,ws-,bin,Area1800,[],17,33,1,Floor1,1,warehouse 1
1801,active,1,02,ws-,bin,Area1801,[],18,33,1,Floor1,1,warehouse 1
1802,active,1,02,ws-,bin,Area1802,[],19,33,1,Floor1,1,warehouse 1
1803,active,1,02,ws-,bin,Area1803,[],20,33,1,Floor1,1,warehouse 1
1804,active,1,02,ws-,bin,Area1804,[],21,33,1,Floor1,1,warehouse 1
1805,active,1,02,ws-,bin,Area1805,[],22,33,1,Floor1,1,warehouse 1
1806,active,1,02,ws-,bin,Area1806,[],23,33,1,Floor1,1,warehouse 1
1807,active,1,02,ws-,bin,Area1807,[],24,33,1,Floor1,1,warehouse 1
1808,active,1,02,ws-,bin,Area1808,[],25,33,1,Floor1,1,warehouse 1
1809,active,1,02,ws-,bin,Area1809,[],26,33,1,Floor1,1,warehouse 1
1810,active,1,02,ws-,bin,Area1810,[],27,33,1,Floor1,1,warehouse 1
1811,active,1,02,ws-,bin,Area1811,[],28,33,1,Floor1,1,warehouse 1
1812,active,1,02,ws-,bin,Area1812,[],29,33,1,Floor1,1,warehouse 1
1813,active,1,02,ws-,bin,Area1813,[],30,33,1,Floor1,1,warehouse 1
1814,active,1,02,ws-,bin,Area1814,[],31,33,1,Floor1,1,warehouse 1
1815,active,1,02,ws-,bin,Area1815,[],32,33,1,Floor1,1,warehouse 1
1816,active,1,02,ws-,bin,Area1816,[],33,33,1,Floor1,1,warehouse 1
1817,active,1,02,ws-,bin,Area1817,[],34,33,1,Floor1,1,warehouse 1
1818,active,1,02,ws-,bin,Area1818,[],35,33,1,Floor1,1,warehouse 1
1819,active,1,02,ws-,bin,Area1819,[],36,33,1,Floor1,1,warehouse 1
1820,active,1,02,ws-,bin,Area1820,[],37,33,1,Floor1,1,warehouse 1
1821,active,1,02,ws-,bin,Area1821,[],38,33,1,Floor1,1,warehouse 1
1822,active,1,02,ws-,bin,Area1822,[],39,33,1,Floor1,1,warehouse 1
1823,active,1,02,ws-,bin,Area1823,[],40,33,1,Floor1,1,warehouse 1
1824,active,1,02,ws-,bin,Area1824,[],41,33,1,Floor1,1,warehouse 1
1825,active,1,02,ws-,bin,Area1825,[],42,33,1,Floor1,1,warehouse 1
1826,active,1,02,ws-,bin,Area1826,[],43,33,1,Floor1,1,warehouse 1
1827,active,1,02,ws-,bin,Area1827,[],44,33,1,Floor1,1,warehouse 1
1828,active,1,02,ws-,bin,Area1828,[],45,33,1,Floor1,1,warehouse 1
1829,active,1,02,ws-,bin,Area1829,[],46,33,1,Floor1,1,warehouse 1
1830,active,1,02,ws-,bin,Area1830,[],47,33,1,Floor1,1,warehouse 1
1831,active,1,02,ws-,bin,Area1831,[],48,33,1,Floor1,1,warehouse 1
1832,active,1,02,ws-,bin,Area1832,[],49,33,1,Floor1,1,warehouse 1
1833,active,1,02,ws-,bin,Area1833,[],50,33,1,Floor1,1,warehouse 1
1834,active,1,02,ws-,bin,Area1834,[],51,33,1,Floor1,1,warehouse 1
1835,active,1,02,ws-,bin,Area1835,[],52,33,1,Floor1,1,warehouse 1
1836,active,1,02,ws-,bin,Area1836,[],53,33,1,Floor1,1,warehouse 1
1837,active,1,02,ws-,bin,Area1837,[],0,34,1,Floor1,1,warehouse 1
1838,active,1,02,ws-,bin,Area1838,[],1,34,1,Floor1,1,warehouse 1
1839,active,1,02,ws-,bin,Area1839,[],2,34,1,Floor1,1,warehouse 1
1840,active,1,02,ws-,bin,Area1840,[],3,34,1,Floor1,1,warehouse 1
1841,active,1,02,ws-,bin,Area1841,[],4,34,1,Floor1,1,warehouse 1
1842,active,1,02,ws-,bin,Area1842,[],5,34,1,Floor1,1,warehouse 1
1843,active,1,02,ws-,bin,Area1843,[],6,34,1,Floor1,1,warehouse 1
1844,active,1,02,ws-,bin,Area1844,[],7,34,1,Floor1,1,warehouse 1
1845,active,1,02,ws-,bin,Area1845,[],8,34,1,Floor1,1,warehouse 1
1846,active,1,02,ws-,bin,Area1846,[],9,34,1,Floor1,1,warehouse 1
1847,active,1,02,ws-,bin,Area1847,[],10,34,1,Floor1,1,warehouse 1
1848,active,1,02,ws-,bin,Area1848,[],11,34,1,Floor1,1,warehouse 1
1849,active,1,02,ws-,bin,Area1849,[],12,34,1,Floor1,1,warehouse 1
1850,active,1,02,ws-,bin,Area1850,[],13,34,1,Floor1,1,warehouse 1
1851,active,1,02,ws-,bin,Area1851,[],14,34,1,Floor1,1,warehouse 1
1852,active,1,02,ws-,bin,Area1852,[],15,34,1,Floor1,1,warehouse 1
1853,active,1,02,ws-,bin,Area1853,[],16,34,1,Floor1,1,warehouse 1
1854,active,1,02,ws-,bin,Area1854,[],17,34,1,Floor1,1,warehouse 1
1855,active,1,02,ws-,bin,Area1855,[],18,34,1,Floor1,1,warehouse 1
1856,active,1,02,ws-,bin,Area1856,[],19,34,1,Floor1,1,warehouse 1
1857,active,1,02,ws-,bin,Area1857,[],20,34,1,Floor1,1,warehouse 1
1858,active,1,02,ws-,bin,Area1858,[],21,34,1,Floor1,1,warehouse 1
1859,active,1,02,ws-,bin,Area1859,[],22,34,1,Floor1,1,warehouse 1
1860,active,1,02,ws-,bin,Area1860,[],23,34,1,Floor1,1,warehouse 1
1861,active,1,02,ws-,bin,Area1861,[],24,34,1,Floor1,1,warehouse 1
1862,active,1,02,ws-,bin,Area1862,[],25,34,1,Floor1,1,warehouse 1
1863,active,1,02,ws-,bin,Area1863,[],26,34,1,Floor1,1,warehouse 1
1864,active,1,02,ws-,bin,Area1864,[],27,34,1,Floor1,1,warehouse 1
1865,active,1,02,ws-,bin,Area1865,[],28,34,1,Floor1,1,warehouse 1
1866,active,1,02,ws-,bin,Area1866,[],29,34,1,Floor1,1,warehouse 1
1867,active,1,02,ws-,bin,Area1867,[],30,34,1,Floor1,1,warehouse 1
1868,active,1,02,ws-,bin,Area1868,[],31,34,1,Floor1,1,warehouse 1
1869,active,1,02,ws-,bin,Area1869,[],32,34,1,Floor1,1,warehouse 1
1870,active,1,02,ws-,bin,Area1870,[],33,34,1,Floor1,1,warehouse 1
1871,active,1,02,ws-,bin,Area1871,[],34,34,1,Floor1,1,warehouse 1
1872,active,1,02,ws-,bin,Area1872,[],35,34,1,Floor1,1,warehouse 1
1873,active,1,02,ws-,bin,Area1873,[],36,34,1,Floor1,1,warehouse 1
1874,active,1,02,ws-,bin,Area1874,[],37,34,1,Floor1,1,warehouse 1
1875,active,1,02,ws-,bin,Area1875,[],38,34,1,Floor1,1,warehouse 1
1876,active,1,02,ws-,bin,Area1876,[],39,34,1,Floor1,1,warehouse 1
1877,active,1,02,ws-,bin,Area1877,[],40,34,1,Floor1,1,warehouse 1
1878,active,1,02,ws-,bin,Area1878,[],41,34,1,Floor1,1,warehouse 1
1879,active,1,02,ws-,bin,Area1879,[],42,34,1,Floor1,1,warehouse 1
1880,active,1,02,ws-,bin,Area1880,[],43,34,1,Floor1,1,warehouse 1
1881,active,1,02,ws-,bin,Area1881,[],44,34,1,Floor1,1,warehouse 1
1882,active,1,02,ws-,bin,Area1882,[],45,34,1,Floor1,1,warehouse 1
1883,active,1,02,ws-,bin,Area1883,[],46,34,1,Floor1,1,warehouse 1
1884,active,1,02,ws-,bin,Area1884,[],47,34,1,Floor1,1,warehouse 1
1885,active,1,02,ws-,bin,Area1885,[],48,34,1,Floor1,1,warehouse 1
1886,active,1,02,ws-,bin,Area1886,[],49,34,1,Floor1,1,warehouse 1
1887,active,1,02,ws-,bin,Area1887,[],50,34,1,Floor1,1,warehouse 1
1888,active,1,02,ws-,bin,Area1888,[],51,34,1,Floor1,1,warehouse 1
1889,active,1,02,ws-,bin,Area1889,[],52,34,1,Floor1,1,warehouse 1
1890,active,1,02,ws-,bin,Area1890,[],53,34,1,Floor1,1,warehouse 1
1891,active,1,02,ws-,bin,Area1891,[],0,35,1,Floor1,1,warehouse 1
1892,active,1,02,ws-,bin,Area1892,[],1,35,1,Floor1,1,warehouse 1
1893,active,1,02,ws-,bin,Area1893,[],2,35,1,Floor1,1,warehouse 1
1894,active,1,02,ws-,bin,Area1894,[],3,35,1,Floor1,1,warehouse 1
1895,active,1,02,ws-,bin,Area1895,[],4,35,1,Floor1,1,warehouse 1
1896,active,1,02,ws-,bin,Area1896,[],5,35,1,Floor1,1,warehouse 1
1897,active,1,02,ws-,bin,Area1897,[],6,35,1,Floor1,1,warehouse 1
1898,active,1,02,ws-,bin,Area1898,[],7,35,1,Floor1,1,warehouse 1
1899,active,1,02,ws-,bin,Area1899,[],8,35,1,Floor1,1,warehouse 1
1900,active,1,02,ws-,bin,Area1900,[],9,35,1,Floor1,1,warehouse 1
1901,active,1,02,ws-,bin,Area1901,[],10,35,1,Floor1,1,warehouse 1
1902,active,1,02,ws-,bin,Area1902,[],11,35,1,Floor1,1,warehouse 1
1903,active,1,02,ws-,bin,Area1903,[],12,35,1,Floor1,1,warehouse 1
1904,active,1,02,ws-,bin,Area1904,[],13,35,1,Floor1,1,warehouse 1
1905,active,1,02,ws-,bin,Area1905,[],14,35,1,Floor1,1,warehouse 1
1906,active,1,02,ws-,bin,Area1906,[],15,35,1,Floor1,1,warehouse 1
1907,active,1,02,ws-,bin,Area1907,[],16,35,1,Floor1,1,warehouse 1
1908,active,1,02,ws-,bin,Area1908,[],17,35,1,Floor1,1,warehouse 1
1909,active,1,02,ws-,bin,Area1909,[],18,35,1,Floor1,1,warehouse 1
1910,active,1,02,ws-,bin,Area1910,[],19,35,1,Floor1,1,warehouse 1
1911,active,1,02,ws-,bin,Area1911,[],20,35,1,Floor1,1,warehouse 1
1912,active,1,02,ws-,bin,Area1912,[],21,35,1,Floor1,1,warehouse 1
1913,active,1,02,ws-,bin,Area1913,[],22,35,1,Floor1,1,warehouse 1
1914,active,1,02,ws-,bin,Area1914,[],23,35,1,Floor1,1,warehouse 1
1915,active,1,02,ws-,bin,Area1915,[],24,35,1,Floor1,1,warehouse 1
1916,active,1,02,ws-,bin,Area1916,[],25,35,1,Floor1,1,warehouse 1
1917,active,1,02,ws-,bin,Area1917,[],26,35,1,Floor1,1,warehouse 1
1918,active,1,02,ws-,bin,Area1918,[],27,35,1,Floor1,1,warehouse 1
1919,active,1,02,ws-,bin,Area1919,[],28,35,1,Floor1,1,warehouse 1
1920,active,1,02,ws-,bin,Area1920,[],29,35,1,Floor1,1,warehouse 1
1921,active,1,02,ws-,bin,Area1921,[],30,35,1,Floor1,1,warehouse 1
1922,active,1,02,ws-,bin,Area1922,[],31,35,1,Floor1,1,warehouse 1
1923,active,1,02,ws-,bin,Area1923,[],32,35,1,Floor1,1,warehouse 1
1924,active,1,02,ws-,bin,Area1924,[],33,35,1,Floor1,1,warehouse 1
1925,active,1,02,ws-,bin,Area1925,[],34,35,1,Floor1,1,warehouse 1
1926,active,1,02,ws-,bin,Area1926,[],35,35,1,Floor1,1,warehouse 1
1927,active,1,02,ws-,bin,Area1927,[],36,35,1,Floor1,1,warehouse 1
1928,active,1,02,ws-,bin,Area1928,[],37,35,1,Floor1,1,warehouse 1
1929,active,1,02,ws-,bin,Area1929,[],38,35,1,Floor1,1,warehouse 1
1930,active,1,02,ws-,bin,Area1930,[],39,35,1,Floor1,1,warehouse 1
1931,active,1,02,ws-,bin,Area1931,[],40,35,1,Floor1,1,warehouse 1
1932,active,1,02,ws-,bin,Area1932,[],41,35,1,Floor1,1,warehouse 1
1933,active,1,02,ws-,bin,Area1933,[],42,35,1,Floor1,1,warehouse 1
1934,active,1,02,ws-,bin,Area1934,[],43,35,1,Floor1,1,warehouse 1
1935,active,1,02,ws-,bin,Area1935,[],44,35,1,Floor1,1,warehouse 1
1936,active,1,02,ws-,bin,Area1936,[],45,35,1,Floor1,1,warehouse 1
1937,active,1,02,ws-,bin,Area1937,[],46,35,1,Floor1,1,warehouse 1
1938,active,1,02,ws-,bin,Area1938,[],47,35,1,Floor1,1,warehouse 1
1939,active,1,02,ws-,bin,Area1939,[],48,35,1,Floor1,1,warehouse 1
1940,active,1,02,ws-,bin,Area1940,[],49,35,1,Floor1,1,warehouse 1
1941,active,1,02,ws-,bin,Area1941,[],50,35,1,Floor1,1,warehouse 1
1942,active,1,02,ws-,bin,Area1942,[],51,35,1,Floor1,1,warehouse 1
1943,active,1,02,ws-,bin,Area1943,[],52,35,1,Floor1,1,warehouse 1
1944,active,1,02,ws-,bin,Area1944,[],53,35,1,Floor1,1,warehouse 1
1945,active,1,02,ws-,bin,Area1945,[],0,36,1,Floor1,1,warehouse 1
1946,active,1,02,ws-,bin,Area1946,[],1,36,1,Floor1,1,warehouse 1
1947,active,1,02,ws-,bin,Area1947,[],2,36,1,Floor1,1,warehouse 1
1948,active,1,02,ws-,bin,Area1948,[],3,36,1,Floor1,1,warehouse 1
1949,active,1,02,ws-,bin,Area1949,[],4,36,1,Floor1,1,warehouse 1
1950,active,1,02,ws-,bin,Area1950,[],5,36,1,Floor1,1,warehouse 1
1951,active,1,02,ws-,bin,Area1951,[],6,36,1,Floor1,1,warehouse 1
1952,active,1,02,ws-,bin,Area1952,[],7,36,1,Floor1,1,warehouse 1
1953,active,1,02,ws-,bin,Area1953,[],8,36,1,Floor1,1,warehouse 1
1954,active,1,02,ws-,bin,Area1954,[],9,36,1,Floor1,1,warehouse 1
1955,active,1,02,ws-,bin,Area1955,[],10,36,1,Floor1,1,warehouse 1
1956,active,1,02,ws-,bin,Area1956,[],11,36,1,Floor1,1,warehouse 1
1957,active,1,02,ws-,bin,Area1957,[],12,36,1,Floor1,1,warehouse 1
1958,active,1,02,ws-,bin,Area1958,[],13,36,1,Floor1,1,warehouse 1
1959,active,1,02,ws-,bin,Area1959,[],14,36,1,Floor1,1,warehouse 1
1960,active,1,02,ws-,bin,Area1960,[],15,36,1,Floor1,1,warehouse 1
1961,active,1,02,ws-,bin,Area1961,[],16,36,1,Floor1,1,warehouse 1
1962,active,1,02,ws-,bin,Area1962,[],17,36,1,Floor1,1,warehouse 1
1963,active,1,02,ws-,bin,Area1963,[],18,36,1,Floor1,1,warehouse 1
1964,active,1,02,ws-,bin,Area1964,[],19,36,1,Floor1,1,warehouse 1
1965,active,1,02,ws-,bin,Area1965,[],20,36,1,Floor1,1,warehouse 1
1966,active,1,02,ws-,bin,Area1966,[],21,36,1,Floor1,1,warehouse 1
1967,active,1,02,ws-,bin,Area1967,[],22,36,1,Floor1,1,warehouse 1
1968,active,1,02,ws-,bin,Area1968,[],23,36,1,Floor1,1,warehouse 1
1969,active,1,02,ws-,bin,Area1969,[],24,36,1,Floor1,1,warehouse 1
1970,active,1,02,ws-,bin,Area1970,[],25,36,1,Floor1,1,warehouse 1
1971,active,1,02,ws-,bin,Area1971,[],26,36,1,Floor1,1,warehouse 1
1972,active,1,02,ws-,bin,Area1972,[],27,36,1,Floor1,1,warehouse 1
